class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,CC_PROJLAB_all_state_error,PHYSICAL_END_TO_END_non_dead_error,PHYSICAL_END_TO_END_saturation_fraction,CLASS_CONDITIONAL_non_dead_error,CLASS_CONDITIONAL_saturation_fraction,stable_multi_cost_normalized,n_stable_multi_states
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,3,0.0031622776601683794,0.40887181408066425,0.40887181408066425,0.40887181408066425,0.40887181408066425,0.23770491803278687,0.40887181408066425,0.23770491803278687,0.9066124333965131,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,4,0.0031622776601683794,0.591524873927131,0.591524873927131,0.591524873927131,0.591524873927131,0.3483606557377049,0.591524873927131,0.3483606557377049,1.5878562882372718,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,5,0.0031622776601683794,0.7276212187071944,0.7276212187071944,0.7276212187071944,0.7276212187071944,0.45491803278688525,0.7276212187071944,0.45491803278688525,1.779281189907117,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,0,0.0031622776601683794,0.8365508606616923,0.8502062363621532,0.857451936168468,0.7542216219620279,0.1885245901639344,0.7542216219620279,0.1885245901639344,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,1,0.0031622776601683794,0.7565350042608263,0.8031756318684077,0.8031756318684077,0.8034960998888147,0.11885245901639344,0.8034960998888147,0.11885245901639344,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,0.0031622776601683794,0.4660031302251645,0.4889095217167281,0.4889095217167281,0.6179421230626656,0.11475409836065573,0.6130526367348664,0.11475409836065573,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,0.0031622776601683794,0.8559572258908321,0.866046215926487,0.866046215926487,0.8246819067392341,0.11885245901639345,0.8246819067392341,0.11885245901639345,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,4,0.0031622776601683794,0.8018183378526601,0.803155093554611,0.803155093554611,0.5912771827163306,0.11475409836065574,0.5912771827163306,0.11475409836065574,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,5,0.0031622776601683794,0.6037251451286914,0.6488871384618539,0.6488871384618539,0.6645300179732891,0.08196721311475409,0.6645300179732891,0.08196721311475409,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,0,0.0031622776601683794,0.7702108215875834,0.7713257090652524,0.7713257090652524,0.7702108215875834,0.7008196721311476,0.7713257090652524,0.7008196721311476,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,1,0.0031622776601683794,0.8044790000514204,0.8090437493023488,0.8090437493023488,0.8044790000514204,0.3073770491803279,0.8090437493023488,0.3073770491803279,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,2,0.0031622776601683794,0.8701030317152899,0.8723220865636102,0.8723220865636102,0.8701030317152899,0.8360655737704918,0.8723220865636102,0.8360655737704918,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,3,0.0031622776601683794,0.7469643087649105,0.746323943843006,0.746323943843006,0.7469643087649105,0.5942622950819673,0.746323943843006,0.5942622950819673,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,4,0.0031622776601683794,0.9328369700871804,0.9331263841757999,0.9331263841757999,0.9328369700871804,0.6967213114754098,0.9331263841757999,0.6967213114754098,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,5,0.0031622776601683794,0.8617575441103884,0.858319820339578,0.858319820339578,0.8617575441103884,0.7868852459016393,0.858319820339578,0.7868852459016393,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,0,0.0031622776601683794,0.8060609746565455,0.8060609746565455,0.8060609746565455,0.8060609746565455,0.5901639344262295,0.8060609746565455,0.5901639344262295,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,1,0.0031622776601683794,0.9119021148777933,0.9119021148777933,0.9119021148777933,0.9119021148777933,0.7540983606557377,0.9119021148777933,0.7540983606557377,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,2,0.0031622776601683794,0.8452064564028922,0.8452064564028922,0.8452064564028922,0.8452064564028922,0.7663934426229508,0.8452064564028922,0.7663934426229508,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,3,0.0031622776601683794,0.6788623236926348,0.6788623236926348,0.6788623236926348,0.6788623236926348,0.5860655737704918,0.6788623236926348,0.5860655737704918,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,4,0.0031622776601683794,0.8954961754234648,0.8918239053309067,0.8918239053309067,0.8954961754234648,0.6475409836065573,0.8918239053309067,0.6475409836065573,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,5,0.0031622776601683794,0.9109067311441784,0.9109067311441784,0.9109067311441784,0.9109067311441784,0.7213114754098361,0.9109067311441784,0.7213114754098361,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,0,0.0031622776601683794,0.6201115416441684,0.6223132467365269,0.6223132467365269,0.6201115416441684,0.20081967213114754,0.6223132467365269,0.20081967213114754,1.8402138125606988,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,1,0.0031622776601683794,0.5041594196172953,0.5371700971394144,0.451897545923995,0.5041594196172953,0.0,0.5371700971394144,0.0,2.75985370337697,132
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,2,0.0031622776601683794,0.7722967092199465,0.7704254718268988,0.7704254718268988,0.7722967092199465,0.4426229508196721,0.7704254718268988,0.4426229508196721,2.502111967858839,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,3,0.0031622776601683794,0.5730316939952455,0.5730472664253201,0.5730472664253201,0.5730316939952455,0.19672131147540983,0.5730472664253201,0.19672131147540983,1.5210351041610768,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,4,0.0031622776601683794,0.6070347846741361,0.5612782238365275,0.3755983847566879,0.6070347846741361,0.15573770491803277,0.5612782238365275,0.15573770491803277,1.9738849044125764,92
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,5,0.0031622776601683794,0.8156701184309862,0.8154209595497908,0.28422374443412796,0.8156701184309862,0.5245901639344263,0.8154209595497908,0.5245901639344263,1.546216930019176,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,0,0.0031622776601683794,0.8032036378096759,0.8032036378096759,0.8032036378096759,0.8032036378096759,0.5901639344262295,0.8032036378096759,0.5901639344262295,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,1,0.0031622776601683794,0.7642745235817766,0.7671208953231008,0.7671208953231008,0.7642745235817766,0.4262295081967213,0.7671208953231008,0.4262295081967213,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,2,0.0031622776601683794,0.7381949947141013,0.7381949947141013,0.7381949947141013,0.7381949947141013,0.4344262295081967,0.7381949947141013,0.4344262295081967,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,3,0.0031622776601683794,0.7212789610855049,0.7212789610855049,0.7212789610855049,0.7212789610855049,0.3770491803278688,0.7212789610855049,0.3770491803278688,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,4,0.0031622776601683794,0.7306878943911761,0.7306878943911761,0.7306878943911761,0.7306878943911761,0.3647540983606557,0.7306878943911761,0.3647540983606557,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,5,0.0031622776601683794,0.8634762967845664,0.8634762967845664,0.8634762967845664,0.8634762967845664,0.5409836065573771,0.8634762967845664,0.5409836065573771,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,0,0.0031622776601683794,0.5410329413950385,0.5410329413950385,0.5410329413950385,0.5410329413950385,0.38114754098360654,0.5410329413950385,0.38114754098360654,1.2753921102306225,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,1,0.0031622776601683794,0.6997300077200969,0.6997300077200969,0.6997300077200969,0.6997300077200969,0.42622950819672134,0.6997300077200969,0.42622950819672134,1.6523393913066904,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,2,0.0031622776601683794,0.6169876656348481,0.6081028778514551,0.6081028778514551,0.6169876656348481,0.3114754098360656,0.6081028778514551,0.3114754098360656,1.2527967523717465,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,3,0.0031622776601683794,0.4799556194488412,0.4799556194488412,0.4799556194488412,0.4799556194488412,0.4262295081967213,0.4799556194488412,0.4262295081967213,0.9833264054024213,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,4,0.0031622776601683794,0.6030483163115676,0.6030483163115676,0.6030483163115676,0.6030483163115676,0.38114754098360654,0.6030483163115676,0.38114754098360654,1.6035638881934884,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,5,0.0031622776601683794,0.7576084394376272,0.7576084394376272,0.7576084394376272,0.7576084394376272,0.5081967213114754,0.7576084394376272,0.5081967213114754,1.8017309111797386,244
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,0,0.0031622776601683794,0.8268970858755195,0.8424492391620901,0.84927072729556,0.7477168751865164,0.19262295081967212,0.7477168751865164,0.19262295081967212,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,1,0.0031622776601683794,0.6910434585317342,0.7525606931832945,0.7525606931832945,0.828618810790541,0.1721311475409836,0.828618810790541,0.1721311475409836,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,2,0.0031622776601683794,0.4397534900727509,0.44488674972934394,0.44488674972934394,0.679688803931574,0.18032786885245902,0.671722054762758,0.18032786885245902,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,3,0.0031622776601683794,0.8575404930405603,0.8702210661007704,0.8702210661007704,0.8607564356792913,0.21311475409836064,0.8607564356792913,0.21311475409836064,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,4,0.0031622776601683794,0.7870147554885977,0.7887361481567217,0.7887361481567217,0.573392150630921,0.09836065573770492,0.573392150630921,0.09836065573770492,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,5,0.0031622776601683794,0.5544488264232063,0.5801221071830551,0.5801221071830551,0.7038997270935793,0.26229508196721313,0.7038997270935793,0.26229508196721313,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,0,0.0031622776601683794,0.7679265929969069,0.7692617078926838,0.7692617078926838,0.7679265929969069,0.6721311475409836,0.7692617078926838,0.6721311475409836,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,1,0.0031622776601683794,0.7875472861734737,0.7865094136177475,0.7865094136177475,0.7875472861734737,0.5737704918032787,0.7865094136177475,0.5737704918032787,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,2,0.0031622776601683794,0.8698112180766978,0.8723756117270076,0.8723756117270076,0.8698112180766978,0.8360655737704918,0.8723756117270076,0.8360655737704918,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,3,0.0031622776601683794,0.755862354078336,0.754690440147478,0.754690440147478,0.755862354078336,0.639344262295082,0.754690440147478,0.639344262295082,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,4,0.0031622776601683794,0.9752937638809668,0.9759166610839553,0.9759166610839553,0.9752937638809668,0.9180327868852459,0.9759166610839553,0.9180327868852459,,0
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,5,0.0031622776601683794,0.8611448994343575,0.8570970068627933,0.8570970068627933,0.8611448994343575,0.8032786885245902,0.8570970068627933,0.8032786885245902,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,0,0.03162277660168379,0.6834796879377382,0.6834796879377382,0.6834796879377382,0.6834796879377382,0.5860655737704918,0.6834796879377382,0.5860655737704918,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,1,0.03162277660168379,0.669750679911984,0.6691363629322485,0.6691363629322485,0.669750679911984,0.5409836065573771,0.6691363629322485,0.5409836065573771,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,2,0.03162277660168379,0.869857680378911,0.869857680378911,0.869857680378911,0.869857680378911,0.8073770491803278,0.869857680378911,0.8073770491803278,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,3,0.03162277660168379,0.9291698597560119,0.9291698597560119,0.9291698597560119,0.9291698597560119,0.7254098360655737,0.9291698597560119,0.7254098360655737,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,4,0.03162277660168379,0.7131304701733838,0.7061583493612739,0.7061583493612739,0.7131304701733838,0.6885245901639344,0.7061583493612739,0.6885245901639344,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,5,0.03162277660168379,0.7478824704437141,0.7478824704437141,0.7478824704437141,0.7478824704437141,0.7213114754098361,0.7478824704437141,0.7213114754098361,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,0,0.03162277660168379,0.8614236452494757,0.8567570070940631,0.8567570070940631,0.8614236452494757,0.7049180327868853,0.8567570070940631,0.7049180327868853,1.7228472904989514,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,1,0.03162277660168379,0.48178278200064184,0.47343161130779116,0.37175024958548053,0.48178278200064184,0.19672131147540983,0.47343161130779116,0.19672131147540983,0.8964217714071504,132
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,2,0.03162277660168379,0.8127128306926199,0.8047736418117626,0.8047736418117626,0.8127128306926199,0.6065573770491803,0.8047736418117626,0.6065573770491803,1.6254256613852398,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,3,0.03162277660168379,0.7600828425131746,0.7597091041913815,0.7597091041913815,0.7600828425131746,0.5942622950819672,0.7597091041913815,0.5942622950819672,1.5201656850263494,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,4,0.03162277660168379,0.40521507931943257,0.3670968134838448,0.3118795122153602,0.40521507931943257,0.0,0.3670968134838448,0.0,0.6323075220446794,92
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,5,0.03162277660168379,0.6797927831377418,0.6790453064941555,0.3257291918091817,0.6797927831377418,0.6721311475409836,0.6790453064941555,0.6721311475409836,0.6797927831377417,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m1_rotating_crescent,0,0.03162277660168379,0.770542846814633,0.770542846814633,0.770542846814633,0.770542846814633,0.639344262295082,0.770542846814633,0.639344262295082,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m1_rotating_crescent,1,0.03162277660168379,0.6322668898351906,0.6310727603238843,0.6310727603238843,0.6322668898351906,0.5901639344262295,0.6310727603238843,0.5901639344262295,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m1_rotating_crescent,2,0.03162277660168379,0.6686339490693416,0.6686339490693416,0.6686339490693416,0.6686339490693416,0.6229508196721312,0.6686339490693416,0.6229508196721312,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m1_rotating_crescent,3,0.03162277660168379,0.5776354838610708,0.5776354838610708,0.5776354838610708,0.5776354838610708,0.5245901639344263,0.5776354838610708,0.5245901639344263,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m1_rotating_crescent,4,0.03162277660168379,0.5674392332357253,0.5674392332357253,0.5674392332357253,0.5674392332357253,0.5245901639344263,0.5674392332357253,0.5245901639344263,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m1_rotating_crescent,5,0.03162277660168379,0.7632146853091621,0.7632146853091621,0.7632146853091621,0.7632146853091621,0.6065573770491803,0.7632146853091621,0.6065573770491803,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m2_structural_mode,0,0.03162277660168379,0.6705021975130759,0.6705021975130759,0.6705021975130759,0.6705021975130759,0.5573770491803278,0.6705021975130759,0.5573770491803278,1.3471736036384132,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m2_structural_mode,1,0.03162277660168379,0.7758504494322152,0.7758504494322152,0.7758504494322152,0.7758504494322152,0.6065573770491803,0.7758504494322152,0.6065573770491803,1.6695712134478542,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m2_structural_mode,2,0.03162277660168379,0.7963184628533991,0.7902744125657493,0.7902744125657493,0.7963184628533991,0.639344262295082,0.7902744125657493,0.639344262295082,1.5926369257067983,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m2_structural_mode,3,0.03162277660168379,0.7028012145890691,0.7028012145890691,0.7028012145890691,0.7028012145890691,0.6065573770491803,0.7028012145890691,0.6065573770491803,1.4251360997562839,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m2_structural_mode,4,0.03162277660168379,0.6503120596207003,0.6503120596207003,0.6503120596207003,0.6503120596207003,0.5573770491803278,0.6503120596207003,0.5573770491803278,1.3006241192414003,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,m2_structural_mode,5,0.03162277660168379,0.7659481612350101,0.7659481612350101,0.7659481612350101,0.7659481612350101,0.5942622950819672,0.7659481612350101,0.5942622950819672,1.53189632247002,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,0,0.03162277660168379,0.41867660261563017,0.43739829799494806,0.44357226775083597,0.40616274756441806,0.08196721311475409,0.40616274756441806,0.08196721311475409,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,1,0.03162277660168379,0.830728423910812,0.7856975342904847,0.7856975342904847,0.8312176212669251,0.2704918032786885,0.8312176212669251,0.2704918032786885,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,2,0.03162277660168379,0.6919219861942791,0.6713795092874819,0.6713795092874819,0.8402873961398285,0.3114754098360656,0.8393335689763023,0.3114754098360656,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,3,0.03162277660168379,0.564579422215622,0.5358745684821659,0.5358745684821659,0.4180052381526479,0.21311475409836064,0.4180052381526479,0.21311475409836064,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,4,0.03162277660168379,0.5441886911991713,0.5476451249016168,0.5476451249016168,0.5450678344670572,0.1721311475409836,0.5450678344670572,0.1721311475409836,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,5,0.03162277660168379,0.6857185417217497,0.644095523709091,0.644095523709091,0.560809736793221,0.29098360655737704,0.560809736793221,0.29098360655737704,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,plunging_feature,0,0.03162277660168379,0.776192373479743,0.7750227513605752,0.7750227513605752,0.776192373479743,0.7377049180327869,0.7750227513605752,0.7377049180327869,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,plunging_feature,1,0.03162277660168379,0.8632280473216594,0.8674336013049907,0.8674336013049907,0.8632280473216594,0.75,0.8674336013049907,0.75,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,plunging_feature,2,0.03162277660168379,0.8112516470825512,0.8088077079004421,0.8088077079004421,0.8112516470825512,0.7786885245901639,0.8088077079004421,0.7786885245901639,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,plunging_feature,3,0.03162277660168379,0.7801189180876864,0.7811938081871801,0.7811938081871801,0.7801189180876864,0.7131147540983607,0.7811938081871801,0.7131147540983607,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,plunging_feature,4,0.03162277660168379,0.8987328157522152,0.8997573795583789,0.8997573795583789,0.8987328157522152,0.5327868852459017,0.8997573795583789,0.5327868852459017,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,plunging_feature,5,0.03162277660168379,0.8835628949174755,0.8844988470255475,0.8844988470255475,0.8835628949174755,0.8483606557377049,0.8844988470255475,0.8483606557377049,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,0,0.03162277660168379,0.6745267080795757,0.6745267080795757,0.6745267080795757,0.6745267080795757,0.5901639344262295,0.6745267080795757,0.5901639344262295,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,1,0.03162277660168379,0.6696512192587163,0.6690369022789809,0.6690369022789809,0.6696512192587163,0.5409836065573771,0.6690369022789809,0.5409836065573771,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,2,0.03162277660168379,0.875322161253228,0.875322161253228,0.875322161253228,0.875322161253228,0.8032786885245902,0.875322161253228,0.8032786885245902,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,3,0.03162277660168379,0.9292449365390382,0.9292449365390382,0.9292449365390382,0.9292449365390382,0.7868852459016393,0.9292449365390382,0.7868852459016393,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,4,0.03162277660168379,0.7105204588658285,0.7034741230356575,0.7034741230356575,0.7105204588658285,0.6885245901639344,0.7034741230356575,0.6885245901639344,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,5,0.03162277660168379,0.7478824704437141,0.7478824704437141,0.7478824704437141,0.7478824704437141,0.7213114754098361,0.7478824704437141,0.7213114754098361,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,0,0.03162277660168379,0.8614236452494757,0.8567570070940631,0.8567570070940631,0.8614236452494757,0.7049180327868853,0.8567570070940631,0.7049180327868853,1.7228472904989514,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,0.03162277660168379,0.4777090190594223,0.4692492209864028,0.36371662259674575,0.4777090190594223,0.19672131147540983,0.4692492209864028,0.19672131147540983,0.8897199587619035,132
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,0.03162277660168379,0.8127128306926199,0.8047736418117626,0.8047736418117626,0.8127128306926199,0.6065573770491803,0.8047736418117626,0.6065573770491803,1.6254256613852398,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,0.03162277660168379,0.7583770758169109,0.7580033374951178,0.7580033374951178,0.7583770758169109,0.5901639344262295,0.7580033374951178,0.5901639344262295,1.5167541516338219,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,0.03162277660168379,0.4012766701913714,0.36172673651723486,0.3131813314601023,0.4012766701913714,0.0,0.36172673651723486,0.0,0.5319746806309061,92
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,0.03162277660168379,0.6796059139768452,0.678858437333259,0.3269655816691538,0.6796059139768452,0.6721311475409836,0.678858437333259,0.6721311475409836,0.6796059139768452,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,0.03162277660168379,0.770542846814633,0.770542846814633,0.770542846814633,0.770542846814633,0.639344262295082,0.770542846814633,0.639344262295082,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,0.03162277660168379,0.6331679457237106,0.6310015517003262,0.6310015517003262,0.6331679457237106,0.5901639344262295,0.6310015517003262,0.5901639344262295,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,0.03162277660168379,0.6663044650001281,0.6663044650001281,0.6663044650001281,0.6663044650001281,0.6229508196721312,0.6663044650001281,0.6229508196721312,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,0.03162277660168379,0.5768880072174846,0.5768880072174846,0.5768880072174846,0.5768880072174846,0.5245901639344263,0.5768880072174846,0.5245901639344263,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,0.03162277660168379,0.5654834874883047,0.5654834874883047,0.5654834874883047,0.5654834874883047,0.5245901639344263,0.5654834874883047,0.5245901639344263,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,0.03162277660168379,0.767773838425148,0.767773838425148,0.767773838425148,0.767773838425148,0.6065573770491803,0.767773838425148,0.6065573770491803,,0
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,0.03162277660168379,0.6687333209265518,0.6687333209265518,0.6687333209265518,0.6687333209265518,0.5573770491803278,0.6687333209265518,0.5573770491803278,1.3436358504653652,244
L896_radial_enriched,UNRESOLVED_IMAGE,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,0.03162277660168379,0.7759643416464025,0.7759643416464025,0.7759643416464025,0.7759643416464025,0.6065573770491803,0.7759643416464025,0.6065573770491803,1.669912890090416,244
