class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,CC_PROJLAB_all_state_error,PHYSICAL_END_TO_END_non_dead_error,PHYSICAL_END_TO_END_saturation_fraction,CLASS_CONDITIONAL_non_dead_error,CLASS_CONDITIONAL_saturation_fraction,stable_multi_cost_normalized
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,5,0.0031622776601683794,0.38357527248218104,0.38163282414802874,0.38163282414802874,0.40039190718676765,0.15163934426229508,0.40039190718676765,0.15163934426229508,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,6,0.0031622776601683794,0.7740765452636623,0.7861942170838798,0.8016884816937098,0.8774844497334312,0.15983606557377047,0.8771622864406435,0.15983606557377047,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,7,0.0031622776601683794,0.7888561101959927,0.8731658782078344,0.8703283854574382,0.8799051835021628,0.18032786885245902,0.8799051835021628,0.18032786885245902,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,8,0.0031622776601683794,0.4479258540082959,0.4633685083499531,0.4633685083499531,0.6385514337937134,0.11885245901639344,0.6372215482653331,0.11885245901639344,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,9,0.0031622776601683794,0.7429970152716281,0.7736735559104515,0.7736735559104515,0.7627864149259233,0.1721311475409836,0.7614183207239663,0.1721311475409836,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,0,0.0031622776601683794,0.8851129883543535,0.8851129883543535,0.8851129883543535,0.8851129883543535,0.6065573770491803,0.8851129883543535,0.6065573770491803,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,1,0.0031622776601683794,0.7390679301042478,0.7390679301042478,0.7390679301042478,0.7390679301042478,0.45081967213114754,0.7390679301042478,0.45081967213114754,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,2,0.0031622776601683794,0.8012466368562211,0.8014335060171176,0.8014335060171176,0.8012466368562211,0.47540983606557374,0.8014335060171176,0.47540983606557374,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,3,0.0031622776601683794,0.7107826619626781,0.7107826619626781,0.7107826619626781,0.7107826619626781,0.38114754098360654,0.7107826619626781,0.38114754098360654,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,4,0.0031622776601683794,0.699146468147931,0.6921525977449858,0.6921525977449858,0.699146468147931,0.45901639344262296,0.6921525977449858,0.45901639344262296,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,5,0.0031622776601683794,0.873319591789707,0.873319591789707,0.873319591789707,0.873319591789707,0.5901639344262295,0.873319591789707,0.5901639344262295,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,6,0.0031622776601683794,0.6019055951827085,0.6019055951827085,0.6019055951827085,0.6019055951827085,0.4877049180327869,0.6019055951827085,0.4877049180327869,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,7,0.0031622776601683794,0.719481365212464,0.719481365212464,0.719481365212464,0.719481365212464,0.3770491803278688,0.719481365212464,0.3770491803278688,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,8,0.0031622776601683794,0.5337509688471047,0.5337509688471047,0.5337509688471047,0.5337509688471047,0.25,0.5337509688471047,0.25,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,9,0.0031622776601683794,0.3300392611847536,0.3300392611847536,0.3300392611847536,0.3300392611847536,0.21721311475409835,0.3300392611847536,0.21721311475409835,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,0,0.0031622776601683794,0.5051780145441541,0.5051780145441541,0.5051780145441541,0.5051780145441541,0.3647540983606557,0.5051780145441541,0.3647540983606557,1.1185981127493712
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,1,0.0031622776601683794,0.7083191330079894,0.7089256833402783,0.7089256833402783,0.7083191330079894,0.47540983606557374,0.7089256833402783,0.47540983606557374,1.8661065993005004
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,2,0.0031622776601683794,0.589024040182354,0.5891256075211555,0.5891256075211555,0.589024040182354,0.45901639344262296,0.5891256075211555,0.45901639344262296,1.2970707900618372
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,3,0.0031622776601683794,0.7961306828842962,0.7961306828842962,0.7961306828842962,0.7961306828842962,0.5860655737704918,0.7961306828842962,0.5860655737704918,2.1935953780625326
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,4,0.0031622776601683794,0.4898544132553785,0.4796116661292113,0.4796116661292113,0.4898544132553785,0.27459016393442626,0.4796116661292113,0.27459016393442626,1.3219559349543648
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,5,0.0031622776601683794,0.7537842266896848,0.7537842266896848,0.7537842266896848,0.7537842266896848,0.4426229508196721,0.7537842266896848,0.4426229508196721,1.7797331656542794
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,6,0.0031622776601683794,0.5795979996636463,0.5795979996636463,0.5795979996636463,0.5795979996636463,0.4426229508196721,0.5795979996636463,0.4426229508196721,1.3482829330583406
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,7,0.0031622776601683794,0.8163257422145966,0.8163257422145966,0.8163257422145966,0.8163257422145966,0.6065573770491803,0.8163257422145966,0.6065573770491803,1.9507437102605278
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,8,0.0031622776601683794,0.7170327885191281,0.7170327885191281,0.7170327885191281,0.7170327885191281,0.5327868852459017,0.7170327885191281,0.5327868852459017,1.6917229789221804
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,9,0.0031622776601683794,0.6934467215360711,0.6934467215360711,0.6934467215360711,0.6934467215360711,0.4057377049180328,0.6934467215360711,0.4057377049180328,2.2152150998178666
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,0,0.0031622776601683794,0.7873555911639005,0.7889535348052766,0.7889535348052766,0.7873555911639005,0.6229508196721312,0.7889535348052766,0.6229508196721312,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,1,0.0031622776601683794,0.7698162099447705,0.7659680228881494,0.7659680228881494,0.7698162099447705,0.6475409836065573,0.7659680228881494,0.6475409836065573,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,2,0.0031622776601683794,0.7053766156496191,0.705373579213586,0.705373579213586,0.7053766156496191,0.5901639344262295,0.705373579213586,0.5901639344262295,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,3,0.0031622776601683794,0.8883889388215225,0.8891364154651087,0.8891364154651087,0.8883889388215225,0.8360655737704918,0.8891364154651087,0.8360655737704918,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,4,0.0031622776601683794,0.7414602821033952,0.7450146054370846,0.7450146054370846,0.7414602821033952,0.3319672131147541,0.7450146054370846,0.3319672131147541,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,5,0.0031622776601683794,0.8740376405660151,0.8729662880186075,0.8729662880186075,0.8740376405660151,0.7868852459016393,0.8729662880186075,0.7868852459016393,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,6,0.0031622776601683794,0.857371010417652,0.8580567111263678,0.8580567111263678,0.857371010417652,0.6639344262295082,0.8580567111263678,0.6639344262295082,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,7,0.0031622776601683794,0.7885261474087351,0.787002517710684,0.787002517710684,0.7885261474087351,0.639344262295082,0.787002517710684,0.639344262295082,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,8,0.0031622776601683794,0.6581250328608272,0.6590207512078924,0.6590207512078924,0.6581250328608272,0.6024590163934427,0.6590207512078924,0.6024590163934427,
L896_radial_enriched,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,9,0.0031622776601683794,0.8831566023164193,0.8839040789600056,0.8839040789600056,0.8831566023164193,0.8360655737704918,0.8839040789600056,0.8360655737704918,
