source_class,arm,estimator,snr0,bank,family,index,selected_hyperparameter,old_band_structure_error,running_max_rel_at_age0
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,structure_balanced_080,plunging_hotspot,7,1e-06,2.2089375262820474,1.1499590067031575
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,0,1e-06,5.8862267147707,0.6188636398686027
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,1,1e-06,6.538893768784169,0.6238649245765919
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,2,1e-06,5.152435297988859,0.46051407784175347
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,3,1e-06,11.01038593292676,0.7980382485321424
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,4,1e-06,11.173188371626704,0.7521879510905386
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,5,1e-06,18.41289076957827,0.3567139957286966
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,6,1e-06,7.215426899539869,0.7846919978687231
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,7,1e-06,8.78944493011555,0.4493729851506241
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,0,1e-06,7.561807004327333,0.9270600176538926
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,1,1e-06,6.615894767264921,0.5147830073508952
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,2,1e-06,5.9810327228665345,0.6255778022632326
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,3,1e-06,4.823509600514219,0.39364429163760806
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,4,1e-06,9.962587894089218,0.4904634583537679
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,5,1e-06,8.32895474636886,0.7488139952478923
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,6,1e-06,8.433168625489035,0.8466327325318347
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,7,1e-06,6.211899495687063,0.7333163165806861
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,0,1e-06,5.855882974927887,0.6579284612769805
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,1,1e-06,11.387237587746556,0.22681466016498242
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,2,1e-06,7.8376279884724465,0.8996066604554565
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,3,1e-06,9.531906481303471,0.1703025798837432
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,4,1e-06,10.164296685743391,0.7580254960066986
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,5,1e-06,5.748689172803722,0.6713487199183034
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,6,1e-06,7.772814729936829,0.5983716882168428
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,7,1e-06,4.724117112881833,0.7712383718181326
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,0,1e-06,32.065422943782906,0.9497523076679218
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,1,1e-06,34.739694598144226,1.002933086374625
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,2,1e-06,37.86641100742296,0.9953265397581106
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,3,1e-06,46.70229426939032,0.9980858923255156
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,4,1e-06,24.142838072720963,0.40996098390722313
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,5,1e-06,28.555938295916434,0.9447214993286115
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,6,1e-06,34.90050611345251,0.8268649853358018
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,7,1e-06,35.717428981042005,0.848707794617283
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,0,1e-06,1.0869150629095112,0.3846706053197446
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,1,1e-06,2.821963181735719,0.8750357151344254
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,2,1e-06,0.8240472915455312,1.0014493438836771
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,3,1e-06,1.564035952716311,0.6691232864401823
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,4,1e-06,2.068396723508008,0.4340646203384957
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,5,1e-06,0.7530197281623925,0.6895989597113509
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,6,1e-06,3.0181055207654564,0.8217399650862801
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,7,1e-06,0.2505468948629267,0.5972331409568581
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,0,1e-06,2.133130798230143,0.615276291288405
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,1,1e-06,3.0104466214009316,1.0145060390186718
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,2,1e-06,3.103952668264568,0.42950983953704547
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,3,1e-06,2.47608142351542,0.6206374293266748
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,4,1e-06,2.6884229976435545,0.7030484697091531
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,5,1e-06,5.704687953608683,1.0569471713861998
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,6,1e-06,3.406495701544449,0.8902892364007526
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,7,1e-06,1.5666450541448,0.6891396368030158
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,0,1e-06,2.0647074208630283,0.586553033756328
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,1,1e-06,2.3538589613740237,0.5285076482475701
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,2,1e-06,2.587437118742636,0.5925412134602244
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,3,1e-06,5.842058259468889,0.9971989262068159
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,4,1e-06,3.413196752428925,0.6942726844133517
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,5,1e-06,1.713405402507186,0.6925291772325372
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,6,1e-06,1.8665785058702533,0.4358140028041536
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,7,1e-06,2.41797140703467,0.5934488153677814
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,0,1e-06,0.7897354244319787,1.1820123473822277
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,1,1e-06,0.8355747052112585,1.090079374761211
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,2,1e-06,2.6475418865452474,1.0353053135231007
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,3,1e-06,1.5348334176878273,1.037458673400446
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,4,1e-06,1.3846980158816993,1.1430913354581134
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,5,1e-06,1.3241809754700287,0.9706681874080378
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,6,1e-06,2.642187794759947,0.9169330402766929
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,7,1e-06,1.5794420227172634,1.1306837553742182
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,0,1e-06,1.3947712977817543,0.3795416585000878
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,1,1e-06,3.1980523162934302,0.9362321739873005
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,2,1e-06,0.7413448709884811,0.6071980367645035
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,3,1e-06,2.0428390936546235,0.31039243500397184
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,4,1e-06,1.451999593701653,0.3699399678067824
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,5,1e-06,0.195710266289833,0.4343390057379516
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,6,1e-06,3.671364582264234,0.5436586250024431
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,7,1e-06,1.1688656090102927,0.21851594862845553
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,0,1e-06,1.73289936713214,0.5426566603760327
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,1,1e-06,1.3231322557491412,0.42347926449269935
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,2,1e-06,2.1277401327958834,0.48055114535996485
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,3,1e-06,2.164238093507791,0.35355711174593396
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,4,1e-06,2.194828794821137,0.7686246050751049
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,5,1e-06,2.8732199869030084,0.548934530656607
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,6,1e-06,1.1759984128817922,0.18992171264508168
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,7,1e-06,0.7710269790771294,0.7905996865411508
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,0,1e-06,2.642735686150036,0.8280277490161352
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,1,1e-06,5.513245362282897,0.7769657018137511
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,2,1e-06,3.9448741226591046,0.7238612580676433
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,3,1e-06,2.441742073722115,0.42969863095898075
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,4,1e-06,2.858444124668505,0.7834384225056673
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,5,1e-06,1.361831626606345,0.20977673747174397
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,6,1e-06,2.2897524739026545,0.6296485440128886
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,7,1e-06,1.5047391088977777,0.28093232244133076
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,0,1e-06,1.1416217273986393,1.0725126931272269
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,1,1e-06,1.1597033311991463,0.9666946485832684
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,2,1e-06,1.521283234251696,0.9905729390053362
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,3,1e-06,1.2516189851790205,0.5717204387153447
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,4,1e-06,1.3751169910003918,1.0290039550559962
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,5,1e-06,1.0198867334240889,0.38682016295802507
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,6,1e-06,1.9096083320658166,0.5235485629237631
L1056,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,7,1e-06,1.9507935391995548,1.0853961821925273
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,0,0.001,11.308918220621178,0.6394622523737098
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,1,0.001,8.804067135571106,0.6505021523923955
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,2,0.001,8.011150296987651,0.48641583235393077
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,3,0.001,18.8590575269007,0.8132028877715866
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,4,0.001,17.96631850473663,0.7546628771197984
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,5,0.001,24.71010971845943,0.3679092807960675
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,6,0.001,12.029319168517198,0.8003651339502286
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_single_hotspot,7,0.001,16.102020473877758,0.474457232826845
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,0,0.001,9.362642628026741,0.9399641379956328
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,1,0.001,9.13493040145675,0.5465936226315706
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,2,0.001,8.640674472225928,0.6518110416648437
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,3,0.001,6.664082934927501,0.44385144904267476
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,4,0.001,14.706267425424684,0.4950813935674596
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,5,0.001,12.039991734975235,0.7763825636839827
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,6,0.001,16.376669541332593,0.8553067414361699
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_two_hotspots,7,0.001,10.374438539000431,0.7496717459365303
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,0,0.001,7.697901019215573,0.689336480381413
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,1,0.001,17.255769371826666,0.25781529980965695
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,2,0.001,9.117373688082612,0.9203365189501083
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,3,0.001,13.958001729827009,0.1919529502537124
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,4,0.001,12.169259321243768,0.7749168292629516
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,5,0.001,9.302543279557403,0.7068403441153961
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,6,0.001,9.571294944743453,0.6055178262249626
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,circular_crescent,7,0.001,7.189337404631761,0.7861055997586194
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,0,0.001,36.490038862381425,0.9553613230014186
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,1,0.001,39.61535241061634,1.0040798618179203
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,2,0.001,40.451252749291825,0.9972270477268947
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,3,0.001,49.235679552463246,1.0006265585803995
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,4,0.001,30.355652865322874,0.389256140279308
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,5,0.001,33.476778881557664,0.9598529950820687
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,6,0.001,37.6965545315353,0.8229503026352459
L1056,UNRESOLVED_IMAGE,TSVD,100.0,constant_flux_structural,plunging_hotspot,7,0.001,37.53931184511964,0.8449621731084754
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,0,0.001,1.8596432632362825,0.5748286146462813
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,1,0.001,3.6753229736553794,0.9256157906231838
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,2,0.001,1.5998015905161127,1.1627552945914097
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,3,0.001,2.4955487479321437,0.7594926548433898
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,4,0.001,2.7459806599836405,0.5257853572353623
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,5,0.001,1.528768523516132,1.0444126794687265
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,6,0.001,3.961791839079625,0.8620823545096972
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_single_hotspot,7,0.001,0.968003774672434,2.557476486940015
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,0,0.001,3.095443644173604,0.6572674902281221
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,1,0.001,3.6940404544499845,1.0988326857617585
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,2,0.001,4.075033379555782,0.5050889227447782
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,3,0.001,3.2198807506569596,0.6822969112841344
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,4,0.001,3.5919525008630675,0.7649618138992053
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,5,0.001,6.886298300407498,1.0802041628736814
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,6,0.001,4.546352740632394,0.9226108298848879
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_two_hotspots,7,0.001,2.508376370491015,0.7625052290304863
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,0,0.001,3.486409447249456,0.6225001307626723
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,1,0.001,3.610044205356953,0.5775824699010934
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,2,0.001,4.0112902156499795,0.6497390655473574
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,3,0.001,6.534155813186498,1.026048896806227
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,4,0.001,4.565835460534345,0.7512787598056351
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,5,0.001,2.9361626745265528,0.7333907331552612
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,6,0.001,2.9250044368065664,0.5263163380875909
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,7,0.001,3.3061937910058328,0.6790379791796353
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,0,0.001,1.2942053754164329,1.7131531668371962
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,1,0.001,1.385168312505892,1.4380424542796306
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,2,0.001,3.032506653909067,1.1324145995118622
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,3,0.001,2.0772056650999837,1.2376809720374116
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,4,0.001,1.7068900594821663,1.4134448246880238
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,5,0.001,1.689399466894662,1.2724134675997505
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,6,0.001,3.038864781749438,0.9817206841640677
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,7,0.001,2.0224416418042126,1.3188287380582961
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,0,0.001,2.225819998741576,0.5684999354334523
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,1,0.001,4.191956400853297,0.9599976368455055
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,2,0.001,1.3978818466823308,1.0047217414357699
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,3,0.001,2.8436349927306726,0.3991250411774238
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,4,0.001,2.2209132169011356,0.6302158167353434
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,5,0.001,0.8786224790301338,2.1426277781270775
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,6,0.001,5.120898783318728,0.570091431444991
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,7,0.001,1.999277039987088,0.545897806316873
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,0,0.001,2.6757799015334203,0.6941026679993483
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,1,0.001,2.5965325053359902,0.5153750976283005
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,2,0.001,3.589076402357865,0.5405453016951862
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,3,0.001,3.321867632141425,0.40889361742458097
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,4,0.001,3.081262343742752,0.8462964074144386
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,5,0.001,3.90888793684612,0.6064178879588469
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,6,0.001,2.484940482605301,0.3590740526482494
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,7,0.001,1.8856125889508275,0.9094514504495054
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,0,0.001,3.6449153101471183,0.8729142670433301
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,1,0.001,6.479917985235468,0.788189148581747
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,2,0.001,4.911046913413648,0.7457490639471669
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,3,0.001,3.8306859156154096,0.4684160692590198
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,4,0.001,4.1506346347677,0.8192331255280396
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,5,0.001,2.890782421464314,0.2872327679554196
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,6,0.001,3.776249224335327,0.6578818966601462
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,7,0.001,2.856517733052418,0.34739605587298
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,0,0.001,1.6004188017020553,1.2755815226591065
L1056,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,1,0.001,1.6116851103824348,1.2304397934381095
