source_class,arm,snr0,bank,family,index,draw,max_rel_error_from_age0,passes_epsilon_everywhere,pass_to_age_M
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,0,0,1.0029691307005077,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,0,1,1.002448112098983,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,0,2,1.0030895070447003,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,0,3,1.0033959078960426,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,1,0,0.9999891881630721,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,1,1,1.0000369668768645,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,1,2,1.0000047307400581,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,1,3,1.0003029589829227,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,2,0,1.0011988376412293,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,2,1,1.0013377670874246,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,2,2,1.002678383823734,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,2,3,1.0027340586523308,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,3,0,1.003844903633578,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,3,1,1.0034445423758918,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,3,2,1.0036306238071773,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,3,3,1.003408925347925,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,4,0,1.0025471360269103,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,4,1,1.0021872162255963,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,4,2,1.00237966410173,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,4,3,1.0023413808674178,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,0,1.017672419523802,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,1,1.0283020632952309,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,2,1.0205623438507423,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,3,1.0317427435978423,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,0,1.0044299699409398,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,1,1.0045863558353127,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,2,1.0046256748959552,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,3,1.0044263408010603,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,0,1.0003628654416694,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,1,1.000362693593944,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,2,1.0002718184316213,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,3,1.0001705940393169,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,0,1.048785252727227,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,1,1.0200160787281822,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,2,1.0180667665897045,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,3,1.0156292798731643,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,0,1.000231802216574,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,1,1.0005721841621698,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,2,1.0007619531358134,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,3,1.0006351927222552,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,0,1.001513006849751,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,1,1.0006113956708254,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,2,1.0008410173564313,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,3,1.0005404977776722,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,0,1.0010177004832497,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,1,1.0003391220385132,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,2,1.0003099873132275,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,3,1.0004105042932625,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,0,1.0010106731311663,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,1,1.0015485020028287,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,2,1.0011522222795517,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,3,1.0009779568822081,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,0,1.0010292826026588,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,1,1.0012788472491712,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,2,1.0014277426966067,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,3,1.0012519194717246,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,0,1.0030649211722387,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,1,1.003068993834649,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,2,1.0034264919071605,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,3,1.0033209161328296,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,0,1.001659602930998,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,1,1.0012710155964855,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,2,1.001415836748783,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,3,1.0020114075686368,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,0,1.0003247333452159,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,1,1.0002499119476682,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,2,1.0002734178124812,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,3,1.0003511254726762,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,0,1.001498454368937,False,34.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,1,1.0005236546412892,False,34.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,2,1.0012193212459042,False,34.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,3,1.001305851303686,False,34.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,0,1.0002339479909734,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,1,1.006285363759815,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,2,1.012509367191326,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,3,1.0084376099335455,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,0,1.0003859101761754,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,1,1.0002790100967323,False,32.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,2,1.0004693240442017,False,32.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,3,1.0001969000941933,False,32.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,0,1.000203053935312,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,1,1.0002098574872247,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,2,1.000526680207078,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,3,1.0228810865482356,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,0,1.0013815096676968,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,1,1.0018105806837094,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,2,1.0011858714843236,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,3,1.001015472243423,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,0,1.000598442263884,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,1,1.000293206319386,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,2,1.0002412880104343,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,3,1.0002232785967353,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,0,1.005672123503104,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,1,1.0060180776751009,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,2,1.0057111393521394,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,3,1.0056307049432134,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,0,1.001178933910482,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,1,1.0014111540835489,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,2,1.0000592089256475,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,3,1.0054821731114316,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,0,1.0196545894089915,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,1,1.0197429678693268,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,2,1.0185015926704775,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,3,1.0203880188947378,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,0,1.0000927284433476,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,1,1.0001330174551724,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,2,1.0047172302370992,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,3,1.0038781565369517,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,0,1.0038583476733924,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,1,1.0033425543177084,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,2,1.0036219447014287,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,3,1.0034812106297482,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,0,1.0025575126554198,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,1,1.001107013256683,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,2,1.0023804396135367,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,3,1.0024402248700295,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,0,1.0528974429465243,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,1,1.0472045850136973,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,2,1.0552173209299545,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,3,1.0556064900923234,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,0,1.050528123541533,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,1,1.0455492478043862,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,2,1.0444648564031647,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,3,1.045997870255019,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,0,1.0440597800230416,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,1,1.0415196626171304,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,2,1.0428068606186118,False,0.0
L1056,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,3,1.043863438447762,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,0,2.1277939332924363,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,1,1.7706483272178994,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,2,2.0967699696646616,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,3,2.296821590923036,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,0,1.0975480307560068,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,1,1.2459539227202854,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,2,1.249449168161095,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,3,1.247606817983074,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,0,1.9655511809425306,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,1,2.962864372431602,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,2,2.445955077186351,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,3,2.785114468510432,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,0,1.6075293455049786,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,1,1.3156699386971453,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,2,1.3129062481505702,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,3,1.9364507746524566,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,0,1.8744275681347837,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,1,1.5736053837506774,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,2,1.4169711744857783,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,3,1.569096178660261,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,0,3.5842363305697327,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,1,3.649133759119449,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,2,4.279703512308166,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,3,2.4823645749631678,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,0,1.119627529912546,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,1,1.0879273535799758,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,2,1.18646069724369,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,3,1.1050229872766568,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,0,10.235944933597693,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,1,7.478010444807378,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,2,11.759008996531954,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,3,10.539996779776349,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,0,1.3711512458884831,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,1,1.119319936953456,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,2,1.021075211917985,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,3,1.0958239526065436,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,0,1.5934138276726164,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,1,2.5624436605859615,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,2,1.4933607779720872,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,3,1.2044390736098194,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,0,1.121327062056132,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,1,1.3790579492971147,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,2,1.306924612958388,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,3,1.2490130269184072,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,0,1.2469348920417545,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,1,1.0661393512343067,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,2,1.1682284384416115,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,3,1.6660992108415604,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,0,1.3547653193959308,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,1,1.3599917633710077,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,2,1.4731671124372534,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,3,1.2317070559040297,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,0,1.2243729575068045,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,1,1.145200714605872,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,2,1.1970793687446961,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,3,1.185269561282107,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,0,1.0557067801328603,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,1,1.1693376555563568,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,2,1.236429960700595,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,3,1.00114807120152,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,0,1.3209157305587116,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,1,1.3463722487066057,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,2,1.2137382430262582,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,3,1.461183120084892,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,0,1.0021703642203716,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,1,1.2250374603822407,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,2,1.0178736560576804,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,3,1.0464757894148071,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,0,1.044939851971376,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,1,1.0081446760320376,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,2,1.3657486256505105,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,3,1.0068013051357714,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,0,1.004173591200571,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,1,1.0036175870340187,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,2,1.0464103747212514,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,3,1.00578724592484,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,0,1.124050021297343,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,1,1.1210988165200502,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,2,1.1049154876039906,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,3,1.0895672834101877,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,0,1.0152493158907323,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,1,1.0004359248372414,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,2,1.0088298630648838,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,3,1.053325594603452,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,0,1.1452637079364025,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,1,1.0353123584262003,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,2,1.861060087507767,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,3,1.0316882052688916,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,0,1.375667528038037,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,1,1.2414735749277561,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,2,1.5860691652242032,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,3,1.5081116564650714,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,0,1.4874191753832775,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,1,1.322043792190787,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,2,1.2578571047761682,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,3,1.345739363591509,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,0,3.586676362999194,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,1,6.146707126485599,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,2,4.146066144210331,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,3,7.207262449366463,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,0,4.7126419331395555,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,1,5.086686120148202,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,2,4.7389592860881855,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,3,5.098765640166601,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,0,1.793320481346262,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,1,2.0096277321436182,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,2,1.4894040051349975,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,3,1.8802775177046616,False,0.0
L1056,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,3,0,2.673399226861502,False,0.0
