run_id,arm,space,kind,index,singular_value,source_separation,data_separation,data_separation_relative,mahalanobis_pair_distance
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,0,0.0,1.999999999999999,5.695593618036373e-16,1.3381597067618453e-16,5.695593618036373e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,1,0.0,2.0,6.379733057602203e-16,1.498895864084328e-16,6.379733057602203e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,2,0.0,2.0,4.2620942791125684e-16,1.0013640742674542e-16,4.2620942791125684e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,3,0.0,2.0,3.8491401461157667e-16,9.043419518029642e-17,3.8491401461157667e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,4,0.0,2.000000000000001,3.4130433434615146e-16,8.018825404236839e-17,3.4130433434615146e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,5,0.0,2.0,4.665631869341048e-16,1.096173813097398e-16,4.665631869341048e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,6,0.0,1.9999999999999998,5.189634656253732e-16,1.2192864265845966e-16,5.189634656253732e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,exact_null,7,0.0,1.9999999999999998,5.553457244436881e-16,1.3047652652388803e-16,5.553457244436881e-16
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,0,1.050446149297605,2.000000000000001,2.1008922985952108,0.49359726321128,2.1008922985952108
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,1,1.050446119884758,2.000000000000001,2.100892239769515,0.49359724939038946,2.100892239769515
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,2,1.050393003819239,1.9999999999999996,2.1007860076384772,0.4935722905244922,2.1007860076384772
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,3,1.0344693037068176,2.000000000000001,2.0689386074136347,0.4860898557505212,2.0689386074136347
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,4,0.9433373240011295,1.9999999999999996,1.8866746480022585,0.44326757894572577,1.8866746480022585
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,5,0.9433372975873653,2.0000000000000004,1.8866745951747304,0.44326756653408367,1.8866745951747304
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,6,0.9432895975056985,2.000000000000001,1.886579195011398,0.44324515260093617,1.886579195011398
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,7,0.9289895587437944,2.0,1.8579791174875895,0.4365256648847778,1.8579791174875895
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,8,0.6266643980585207,2.0000000000000013,1.2533287961170412,0.2944651965647746,1.2533287961170412
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,9,0.5627665127875304,2.000000000000001,1.1255330255750617,0.2644400293386028,1.1255330255750617
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,10,0.0808385186174176,1.999999999999999,0.16167703723483523,0.037985451779981506,0.16167703723483523
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,11,0.07259581262662658,1.9999999999999998,0.145191625253253,0.034112262163140866,0.145191625253253
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,12,0.0031898591135640776,2.0000000000000004,0.006379718227128391,0.001498892379716619,0.006379718227128391
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,13,0.0028646048749307526,2.0,0.005729209749861656,0.0013460576988101785,0.005729209749861656
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,14,3.6103488910195535e-05,1.9999999999999993,7.220697782026782e-05,1.696477571014646e-05,7.220697782026782e-05
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,restricted,near_null,15,3.242219378726888e-05,2.0,6.484438757452809e-05,1.5234961003379613e-05,6.484438757452809e-05
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,0,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,1,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,2,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,3,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,4,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,5,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,6,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,7,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,8,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,9,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,10,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,11,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,12,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,13,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,14,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,15,0.0,2.0,8.674453186058618e-17,1.128244044605969e-17,8.674453186058618e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,16,0.0,2.0,8.674552265324758e-17,1.1282569313654647e-17,8.674552265324758e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,17,0.0,2.0,8.674552265324758e-17,1.1282569313654647e-17,8.674552265324758e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,18,0.0,2.0,8.674552265324758e-17,1.1282569313654647e-17,8.674552265324758e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,19,0.0,2.0,8.674552265324758e-17,1.1282569313654647e-17,8.674552265324758e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,20,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,21,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,22,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,23,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,24,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,25,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,26,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,27,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,28,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,29,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,30,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,31,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,32,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,33,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,34,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,35,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,36,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,37,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,38,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,39,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,40,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,41,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,42,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,43,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,44,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,45,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,46,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,47,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,48,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,49,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,50,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,51,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,52,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,53,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,54,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,55,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,56,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,57,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,58,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,59,0.0,2.0,9.631557684722158e-17,1.252729983664148e-17,9.631557684722158e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,60,0.0,2.0,9.632583232716181e-17,1.252863371716616e-17,9.632583232716181e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,61,0.0,2.0,9.632583232716181e-17,1.252863371716616e-17,9.632583232716181e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,62,0.0,2.0,9.632583232716181e-17,1.252863371716616e-17,9.632583232716181e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,63,0.0,2.0,9.632583232716181e-17,1.252863371716616e-17,9.632583232716181e-17
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,64,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,65,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,66,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,67,0.0,2.0,0.0,0.0,0.0
E2_20260825T013044Z_2ba66f02,direct_only|constant|rotation_shear,full,exact_null,68,0.0,2.0,0.0,0.0,0.0
