arm,estimator,snr0,regime,draw,error_data_supported,error_weak,error_total,n_data_directions,n_weak_directions,note,freeze_sha256
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,0,1.280171497550117,0.5215158803877035,1.3830588846737941,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,1,1.280171695613707,0.5215158768326631,1.3830590692433868,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,2,1.2801714898609036,0.5215158342759771,1.3830588635335666,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,3,1.28017125424065,0.5215156976173538,1.38305859261651,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,0,1.239038673307392,0.5152071226306008,1.3425213030186036,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,1,1.2390388547251978,0.515207140422685,1.3425214786222868,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,2,1.239038366209911,0.5152070173552229,1.3425209783649654,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,3,1.2390382556204114,0.5152069457840067,1.342520849140237,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,0,3.867562786433264,4.95057072166189,6.307724671647485,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,1,3.867565129872941,4.950568923982942,6.307724573464602,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,2,3.8675628362837773,4.95057562369238,6.307728437485058,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,3,3.8675684406790802,4.9505843438876465,6.307738582583199,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,0,2.9373090893829406,3.726112144494214,4.751983366713671,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,1,2.937308035360666,3.7261079501316123,4.751979475016485,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,2,2.9373001272191255,3.726105409295605,4.751972514387227,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,3,2.9373044255081924,3.7261101843036046,4.751979064080449,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,0,2.801098636248759,3.5149415853189936,4.49650851886233,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,1,2.8011013711112236,3.514942849397144,4.496511063040913,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,2,2.8010937427648273,3.5149420870186656,4.496505679843555,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,3,2.8010983310024975,3.5149472171616205,4.4965127355069345,201,23,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_in_class,0,0.7675179970780679,0.8887587872742345,1.1851485015530414,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_in_class,1,0.7649498128628971,0.8887587872742344,1.1833215804479302,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_in_class,2,0.768379953271791,0.8887587872742344,1.1858099651304794,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_in_class,3,0.7663116939968341,0.8887587872742346,1.1838856115414265,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_off_grid,0,0.6226356641148095,0.6677799402784694,0.9170576360446351,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_off_grid,1,0.6182304837399818,0.6677799402784694,0.914058343808845,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_off_grid,2,0.623001423998111,0.6677799402784694,0.9170537666404603,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_off_grid,3,0.6251881681149387,0.6677799402784694,0.9187572793746789,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_ood,0,0.5732256620960074,0.5960659764960745,0.8286465208133937,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_ood,1,0.5705044122723542,0.5960659764960745,0.8269863955039014,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_ood,2,0.5801943499130573,0.5960659764960745,0.8337143205833579,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,validation_ood,3,0.5815043572878422,0.5960659764960745,0.8345470735887727,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,0,0.9798974995328293,0.8887530235281843,1.3294252209177388,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,1,0.9800352245144104,0.8887537574126994,1.3295188535644336,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,2,0.9799331971146754,0.8887540633510731,1.329447823383147,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,3,0.9799196819839989,0.8887532970923833,1.3294354916721296,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,0,0.7194012889849052,0.667776433360521,0.9832019835842841,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,1,0.7195187690405799,0.6677765199641461,0.9832836718039359,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,2,0.7195271579425105,0.6677765928647104,0.9832962005145183,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,3,0.7194454543491381,0.6677762583269381,0.9832291097739703,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,0,0.6395043102151566,0.5960630258866846,0.8743919282633892,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,1,0.6396303649754596,0.5960633328468017,0.8744794537674822,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,2,0.6397078923759125,0.5960637963202149,0.8745389490196245,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,3,0.6395381090532216,0.5960634023988785,0.8744157255256225,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,0,3.9669922467548915,4.3831041064789735,5.956169987133498,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,1,3.9669898934201155,4.383103790449871,5.9561684020246535,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,2,3.9669938289427877,4.383105555072622,5.95617249439435,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,3,3.9669891386465626,4.383105737525884,5.956169169716166,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,0,2.9641169089390837,3.397273740986691,4.520031899780534,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,1,2.9641185891592143,3.397275633714081,4.520034424635168,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,2,2.9641198959353767,3.3972727890901266,4.520033121395055,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,3,2.9641165670674274,3.3972742448767463,4.52003208950685,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,0,2.851986630444656,3.2263322575318667,4.309081886244093,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,1,2.8519885314988453,3.226332009279105,4.309082780034303,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,2,2.8519888860737694,3.226330236235397,4.309081797913093,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,3,2.851986392338681,3.2263315539586355,4.309081109546518,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,0,1.3815816149410352,0.5468266457923723,1.488029040525524,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,1,1.3815816510726453,0.546826653325339,1.4880290783637373,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,2,1.381581534077914,0.5468266050935391,1.488028951432423,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,3,1.3815816426908123,0.5468266582999208,1.488029072803874,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,0,1.2965472908858746,0.47995406945841734,1.3830881643056792,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,1,1.2965473250869919,0.4799540919864418,1.3830882045435344,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,2,1.296547191447718,0.4799540192836842,1.3830880539181973,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,3,1.2965472668395936,0.47995403542205717,1.3830881302052045,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_ood,0,1.2551499967817898,0.47475306311517396,1.3425511671690262,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_ood,1,1.2551499909385329,0.47475306052711463,1.3425511599848985,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_ood,2,1.2551498506506618,0.47475298049080206,1.342551001143704,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_ood,3,1.2551499559871608,0.47475303178264106,1.3425511174339184,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_in_class,0,4.334920128016945,4.52399134292379,6.3077288895354915,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_in_class,1,4.334920107930555,4.523991039083161,6.307728747357391,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_in_class,2,4.334921347958785,4.523993195924025,6.307731182254865,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_in_class,3,4.334921818466556,4.523993323654219,6.307731499098519,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_off_grid,0,3.2038823932899376,3.495423730201425,4.75198101113057,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_off_grid,1,3.203884087169624,3.4954249216798816,4.751983051976783,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_off_grid,2,3.203882977811092,3.495424365859338,4.751981925912922,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_off_grid,3,3.2038834553222286,3.495424732095971,4.751982562819245,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_ood,0,3.0458505024752625,3.3040299864718032,4.496511781689161,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_ood,1,3.045852167336862,3.304030998060301,4.496513602211018,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_ood,2,3.0458502776225935,3.304029782105484,4.496511414269598,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,validation_ood,3,3.045850529164958,3.304029934974808,4.496511712262144,208,16,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_in_class,0,0.787556367615711,0.5909621197006265,1.0002285457057534,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_in_class,1,0.7877776002622854,0.5909621197006265,0.9997898984836409,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_in_class,2,0.7895149212494186,0.5909621197006265,1.001029574535072,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_in_class,3,0.7864673628768484,0.5909621197006264,0.9988003511544963,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_off_grid,0,0.7418354868953467,0.45172387204068737,0.8792876776238353,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_off_grid,1,0.7239724179123053,0.45172387204068737,0.8631273206376917,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_off_grid,2,0.7266092352688392,0.45172387204068726,0.8664635357944357,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_off_grid,3,0.7277312870814828,0.45172387204068726,0.8673927170782614,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_ood,0,0.7305165776883483,0.41031211878066776,0.8457823450506257,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_ood,1,0.7110354279718636,0.4103121187806677,0.8279774609979347,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_ood,2,0.7014458691452503,0.41031211878066765,0.8195591155592037,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,validation_ood,3,0.714414541800213,0.41031211878066765,0.8314464370033996,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,validation_in_class,0,1.1854424575254705,0.5909625318671404,1.329349542109564,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,validation_in_class,1,1.1854488691062575,0.5909625442101998,1.3293552457723596,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,validation_in_class,2,1.1854524505626491,0.5909625168512816,1.3293586194953615,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,validation_in_class,3,1.1854472301869272,0.5909625366034814,1.3293539682735696,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,validation_off_grid,0,0.8718081308353561,0.45172430170345396,0.9831248248537122,216,8,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
