geometry,source_class,arm,snr0,T_rec_best_mode,right_censored,age_grid_max,depth_report
a098_i075,C1056_ST,DELAY_ONLY,1000.0,180.0,False,252.0,180.0
a098_i075,C1056_ST,DELAY_ONLY,3000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,DELAY_ONLY,10000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,DELAY_ONLY,30000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,DELAY_ONLY,100000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,DELAY_ONLY,1000000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,SPATIAL_ONLY,1.0,96.0,False,252.0,96.0
a098_i075,C1056_ST,SPATIAL_ONLY,3.0,136.0,False,252.0,136.0
a098_i075,C1056_ST,SPATIAL_ONLY,10.0,140.0,False,252.0,140.0
a098_i075,C1056_ST,SPATIAL_ONLY,30.0,140.0,False,252.0,140.0
a098_i075,C1056_ST,SPATIAL_ONLY,100.0,144.0,False,252.0,144.0
a098_i075,C1056_ST,SPATIAL_ONLY,300.0,144.0,False,252.0,144.0
a098_i075,C1056_ST,SPATIAL_ONLY,1000.0,144.0,False,252.0,144.0
a098_i075,C1056_ST,SPATIAL_ONLY,3000.0,148.0,False,252.0,148.0
a098_i075,C1056_ST,SPATIAL_ONLY,10000.0,148.0,False,252.0,148.0
a098_i075,C1056_ST,SPATIAL_ONLY,30000.0,148.0,False,252.0,148.0
a098_i075,C1056_ST,SPATIAL_ONLY,100000.0,148.0,False,252.0,148.0
a098_i075,C1056_ST,SPATIAL_ONLY,1000000.0,152.0,False,252.0,152.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,1.0,96.0,False,252.0,96.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,3.0,128.0,False,252.0,128.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,10.0,136.0,False,252.0,136.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,30.0,140.0,False,252.0,140.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,100.0,148.0,False,252.0,148.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,300.0,156.0,False,252.0,156.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,1000.0,160.0,False,252.0,160.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,3000.0,164.0,False,252.0,164.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,10000.0,176.0,False,252.0,176.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,30000.0,180.0,False,252.0,180.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,100000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,UNRESOLVED_IMAGE,1000000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,1.0,152.0,False,252.0,152.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,3.0,156.0,False,252.0,156.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,10.0,172.0,False,252.0,172.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,30.0,180.0,False,252.0,180.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,100.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,300.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,1000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,3000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,10000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,30000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,100000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,EQUALIZED_ORDER_SENSITIVITY,1000000.0,192.0,False,252.0,192.0
a098_i075,C1056_ST,PAIRING_DESTROYED,1.0,120.0,False,252.0,120.0
a098_i075,C1056_ST,PAIRING_DESTROYED,3.0,136.0,False,252.0,136.0
a098_i075,C1056_ST,PAIRING_DESTROYED,10.0,148.0,False,252.0,148.0
a098_i075,C1056_ST,PAIRING_DESTROYED,30.0,164.0,False,252.0,164.0
a098_i075,C1056_ST,PAIRING_DESTROYED,100.0,176.0,False,252.0,176.0
a098_i075,C1056_ST,PAIRING_DESTROYED,300.0,180.0,False,252.0,180.0
a098_i075,C1056_ST,PAIRING_DESTROYED,1000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,PAIRING_DESTROYED,3000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,PAIRING_DESTROYED,10000.0,184.0,False,252.0,184.0
a098_i075,C1056_ST,PAIRING_DESTROYED,30000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,PAIRING_DESTROYED,100000.0,188.0,False,252.0,188.0
a098_i075,C1056_ST,PAIRING_DESTROYED,1000000.0,188.0,False,252.0,188.0
