arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,48.0,0.5305640991777381,16.918945459033303,0.5439313409476916,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,52.0,0.5984682145451925,22.229330917909714,0.6101196320958373,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,56.0,0.6567467992086211,22.259012112663612,0.6678263319442452,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,60.0,0.7015792403026759,20.267464041671055,0.712920316929345,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,64.0,0.7310564601609899,17.269670904018685,0.7415038105459628,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,68.0,0.7490376232987688,13.080415967295359,0.757935485771942,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,72.0,0.760043683832549,9.234092589003776,0.767158357609786,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,76.0,0.7702999232870313,8.063556115807193,0.776825553739449,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,80.0,0.7809748069259517,9.317419310444961,0.7867273256383471,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,84.0,0.7838729916128484,10.157362161548916,0.7902679012422251,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,88.0,0.7800993697496332,9.568802099677207,0.7846705570789971,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,92.0,0.7719269495046016,7.79606237925973,0.7753303799839633,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,96.0,0.7655160212232845,6.855433272534345,0.7677027422303595,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,100.0,0.7627787180111416,7.977826622304718,0.7640713504108155,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,104.0,0.7621310734561597,9.559024841623682,0.7637515695804413,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,108.0,0.7626376019380026,9.96988678370716,0.7630012306279969,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,112.0,0.7615293255931818,8.747145195916957,0.7617608782846431,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,116.0,0.7611585599252753,7.016725616686868,0.761268732128686,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,120.0,0.7641085633636798,6.954058634561329,0.7640222952538576,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,0.0,0.5013883321637828,3.4941812595262745,0.5236399328181744,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,4.0,0.4270576587496311,3.2215772689332,0.44468475482034187,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,8.0,0.35142042628822967,2.974890827122991,0.36717869211961085,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,12.0,0.2937414469092123,2.74532686896617,0.3060582989248335,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,16.0,0.26009164932844386,2.585427213841921,0.27064254677390864,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,20.0,0.2480479795327295,2.4929520192128987,0.25591792145077175,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,24.0,0.24529763837947277,2.5261415302218624,0.2531073933318775,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,28.0,0.2575353287143392,2.594027424886181,0.2663269688646049,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,32.0,0.2859285593903499,2.793956194080419,0.29927896967821677,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,36.0,0.33724484455412346,2.907706639046165,0.3518451696902227,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,40.0,0.3988742765121104,3.1610353212094076,0.4165300980876657,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,44.0,0.4675622711465871,3.3453227661771585,0.4867059929111013,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,48.0,0.5377205406412577,3.4669153220358693,0.556852882523561,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,52.0,0.6021139522374634,3.4518055753652552,0.6225475114838849,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,56.0,0.6614134043877168,3.4179017233648046,0.6838721383448616,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
