order,ray_index,alpha,beta,source_r_aart,source_r_kgeo,relative_difference,delay,screen_azimuth,kgeo_nmax_crossings
0,13912,19.0,-4.199999999999999,19.349388858060383,19.34938885806039,3.672171462222225e-16,25.052596811603735,-0.21755411913400838,0.0
0,14033,19.400000000000006,-6.199999999999999,20.97968417055836,20.979684170558365,1.693406654703681e-16,22.50637818431585,-0.30932883307468695,0.0
0,14288,20.200000000000003,-5.0,20.909956575192048,20.909956575192044,1.6990535901042974e-16,23.95653050397459,-0.2426476650177376,0.0
0,14465,20.6,15.400000000000006,28.373829887428332,28.37382988742831,7.512655907705877e-16,46.97148854436762,0.6419459000937897,0.0
0,14582,21.0,11.800000000000004,25.206334669708955,25.20633466970895,1.409452713118929e-16,43.16480919031892,0.5119371763072041,0.0
0,14645,21.400000000000006,-13.399999999999999,29.08243852917675,29.08243852917675,0.0,13.437707459247235,-0.5594389457088074,0.0
0,14664,21.400000000000006,-5.799999999999997,22.48621621749218,22.486216217492178,1.5799517555278246e-16,22.87697976867082,-0.26466977199037744,0.0
0,14683,21.400000000000006,1.8000000000000007,20.347613221672095,20.3476132216721,1.746010030806233e-16,31.79084144416504,0.08391462693919145,0.0
0,14777,21.800000000000004,-11.0,26.973250805377464,26.97325080537747,2.6342495418403343e-16,16.387413015572974,-0.46731059628104066,0.0
0,14896,22.200000000000003,-13.799999999999999,30.058674554056175,30.058674554056175,0.0,12.92831315052058,-0.5561662301204529,0.0
0,14933,22.200000000000003,1.0,21.10858331531987,21.10858331531987,0.0,31.117809501121997,0.04501461577452701,0.0
0,15101,22.6,17.800000000000004,32.51629939413989,32.51629939413988,4.370378849987798e-16,49.633112747272094,0.667140654258369,0.0
0,15167,23.0,-6.199999999999999,24.17771954086701,24.177719540867006,1.4694163660867336e-16,22.28642438174245,-0.2633065495691608,0.0
0,15299,23.400000000000006,-3.799999999999997,23.297865815162197,23.297865815162197,0.0,25.222571728083835,-0.16098781377080731,0.0
0,15409,23.800000000000004,-10.2,27.830695264131673,27.830695264131677,1.2765450683437486e-16,17.307071355278367,-0.4048917862850834,0.0
0,15439,23.800000000000004,1.8000000000000007,22.75608299719773,22.75608299719773,0.0,31.277635293168487,0.07548654493392347,0.0
0,15534,24.200000000000003,-10.6,28.495511716469483,28.49551171646948,1.2467625477829715e-16,16.801794338293234,-0.4128439049425844,0.0
1,14834,-5.261044176706827,-3.2530120481927707,40.2348550885696,40.2348550885698,4.944766560607017e-15,85.87035615781576,-2.5878109196952126,1.0
1,15122,-5.1807228915662655,-0.20080321285140634,29.895912666888133,29.895912666887845,9.625724131231032e-15,78.38089798015164,-3.1028523559263137,1.0
1,15360,-5.100401606425703,-1.1646586345381529,14.728523438245261,14.728523438245155,7.236394796185558e-15,60.97906203982927,-2.9170952974447166,1.0
1,15363,-5.100401606425703,-0.9236947791164667,15.045761806617316,15.045761806617294,1.416763228527773e-15,61.62232410622153,-2.9624321543793775,1.0
1,15840,-4.9397590361445785,-2.7710843373493974,15.671662680601507,15.671662680601491,1.0201349965496218e-15,60.3136491711881,-2.6303619413120036,1.0
1,16076,-4.859437751004016,-3.8955823293172696,26.1980286811811,26.1980286811811,0.0,70.67447955223963,-2.465844662361255,1.0
1,16339,-4.779116465863454,-2.8514056224899598,12.486884828926135,12.486884828926119,1.28032025390092e-15,56.801894366216516,-2.603648395788823,1.0
1,16373,-4.779116465863454,-0.1204819277108431,7.2217935924800605,7.221793592480055,7.379150968465546e-16,54.28117697787263,-3.1163879082628516,1.0
1,16385,-4.779116465863454,0.8433734939759034,13.743284301099449,13.743284301099369,5.8163722747565124e-15,62.637688493078144,2.9669204545815533,1.0
1,16571,-4.698795180722891,-4.2971887550200805,27.215499439994204,27.215499439994204,0.0,71.48524544176951,-2.4008077252386473,1.0
1,16601,-4.698795180722891,-1.8875502008032132,7.365754801115582,7.365754801115587,7.234927936229477e-16,52.20373876399174,-2.7596135234921566,1.0
1,16617,-4.698795180722891,-0.6024096385542173,5.66294881226194,5.662948812261934,9.41041618928597e-16,52.019880962211005,-3.0140830953745548,1.0
1,16841,-4.618473895582329,-2.690763052208835,9.10523245878836,9.10523245878836,0.0,53.280551200441664,-2.6140590379933415,1.0
1,17060,-4.538152610441767,-5.1807228915662655,47.76365596902815,47.763655969028456,6.396775334261746e-15,92.43436422899651,-2.290174872713668,1.0
1,17070,-4.538152610441767,-4.377510040160643,22.90032517353594,22.900325173535823,5.119558369236644e-15,66.86445249276937,-2.3742105587464,1.0
1,17135,-4.538152610441767,0.8433734939759034,5.5558218274447,5.555821827444669,5.595255869427681e-15,53.92324796178116,2.9578481228506703,1.0
1,17385,-4.457831325301205,0.8433734939759034,4.338142141858089,4.3381421418580794,2.2521075375637095e-15,52.81688154948381,2.954613383670882,1.0
1,17820,-4.2971887550200805,-4.377510040160643,16.931732174796398,16.931732174796295,6.084947223449301e-15,60.48908255207823,-2.346935495530222,1.0
1,18084,-4.216867469879518,-3.2530120481927707,7.42222285176957,7.422222851769594,3.2309481688745027e-15,51.01262973425139,-2.4845177178781395,1.0
1,18311,-4.136546184738956,-5.100401606425703,25.088610078036197,25.088610078036165,1.2744597253395274e-15,68.769978207789,-2.2522229382676864,1.0
1,18344,-4.136546184738956,-2.449799196787149,4.2692626578349095,4.269262657834902,1.6643219045240026e-15,48.5991137642244,-2.6069037496137537,1.0
1,18403,-4.136546184738956,2.289156626506024,9.389247580520262,9.389247580520303,4.351382467639851e-15,59.6524071319933,2.636144312716136,1.0
1,18579,-4.056224899598393,-3.6546184738955825,8.002413394455703,8.002413394455703,0.0,51.3342253143129,-2.408230805001561,1.0
1,18848,-3.975903614457831,-2.1285140562248994,2.911147999811933,2.9111479998119325,1.525477955359026e-16,48.24268763358907,-2.6500638252248123,1.0
1,19088,-3.8955823293172696,-2.931726907630522,4.280631430599676,4.28063143059968,8.299508463644578e-16,48.185705523770025,-2.49644409982895,1.0
1,19567,-3.734939759036145,-4.618473895582329,11.519861838806111,11.519861838806113,1.5419949164810015e-16,54.51372917363403,-2.2508170510034025,1.0
1,19581,-3.734939759036145,-3.4939759036144578,5.235039088161762,5.2350390881617646,5.089809673295111e-16,48.60637564485626,-2.389515486070592,1.0
1,19909,-3.6546184738955825,2.7710843373493983,3.892056741410478,3.8920567414104776,1.1410142229558685e-16,54.56148445267297,2.4928376526834315,1.0
1,20060,-3.57429718875502,-5.1807228915662655,15.535999386156565,15.535999386156593,1.8294097936003603e-15,58.540590059313104,-2.1747267867978506,1.0
1,20564,-3.4136546184738954,-4.859437751004016,10.6184090548268,10.618409054826785,1.5056127026237478e-15,53.409575888648874,-2.183184339515183,1.0
1,21090,-3.2530120481927707,-2.7710843373493974,1.9355627428832158,1.935562742883217,5.735918552406973e-16,51.439904243561955,-2.436024475904582,1.0
1,21171,-3.2530120481927707,3.734939759036145,31.52107372798096,31.52107372798169,2.321808654580313e-14,84.48646672393158,2.2873380008913,1.0
1,21303,-3.172690763052209,-5.742971887550201,18.279385881750223,18.27938588175014,4.470194739637921e-15,61.21039138935532,-2.075516714386157,1.0
1,21586,-3.092369477911647,-3.092369477911647,2.127811987230631,2.127811987230631,0.0,48.76226277601188,-2.356194490192345,1.0
1,23786,-2.3694779116465865,-7.108433734939759,42.79320691413278,42.79320691413305,6.309558433669678e-15,86.42206940585686,-1.8925468811915387,1.0
1,24790,-2.048192771084337,-6.78714859437751,24.92143912342998,24.921439123430034,2.138347826466653e-15,67.84105385416058,-1.8638809006272583,1.0
1,25322,-1.8875502008032132,-4.216867469879518,2.3395515076175757,2.3395515076175757,0.0,47.25225139129395,-1.9916684877854105,1.0
1,25540,-1.80722891566265,-6.78714859437751,22.34216904712695,22.342169047126884,3.021262606814344e-15,65.1137551936796,-1.8310303944336632,1.0
1,25788,-1.7269076305220885,-6.947791164658635,25.392706468149996,25.392706468150017,8.39464753374752e-16,68.28293967808543,-1.814414446543565,1.0
1,25800,-1.7269076305220885,-5.983935742971887,10.40214773687379,10.40214773687377,1.878451039888344e-15,52.66812581521333,-1.8517531983236735,1.0
1,26284,-1.5662650602409638,-7.269076305220883,33.59500420232342,33.59500420232342,0.0,76.78755319366485,-1.7830213079691228,1.0
1,26311,-1.5662650602409638,-5.100401606425703,4.535905517681633,4.535905517681633,0.0,47.08932584167144,-1.8687418550064687,1.0
1,26535,-1.4859437751004023,-7.188755020080322,29.73586022637416,29.735860226374232,2.3895146478052308e-15,72.77252208025072,-1.7746295659498648,1.0
1,26548,-1.4859437751004023,-6.144578313253012,10.979100630362831,10.979100630362812,1.7797382400672113e-15,53.22598114303321,-1.8080709820942606,1.0
1,26565,-1.4859437751004023,-4.779116465863454,3.272534987051306,3.272534987051309,9.499132877877777e-16,46.44587634044876,-1.8722451023323203,1.0
1,26566,-1.4859437751004023,-4.698795180722891,3.0337997967843324,3.033799796784329,1.1710442075202818e-15,46.44365694488749,-1.8770841961319533,2.0
1,26934,-1.405622489959839,4.779116465863453,4.608713128992752,4.608713128992752,0.0,56.23806412972283,1.856847768512215,1.0
1,28435,-0.9236947791164667,4.859437751004016,2.648091363213454,2.6480913632133807,2.7670767196016077e-14,55.30398020155974,1.7586380372071804,1.0
