arm,snr0,retarded_age,fisher_information,sqrt_fisher,crlb,detectable
DIRECT_PHYSICAL,1000000.0,68.00038218551549,1862.035172769938,43.151305574338515,0.0005370467833389063,True
DIRECT_PHYSICAL,1000000.0,72.00038218551549,0.028340515955674276,0.1683464165216304,35.28517270342011,False
DIRECT_PHYSICAL,1000000.0,76.00038218551549,1.368823327538474e-08,0.00011699672335319797,73055446.95810224,False
DIRECT_PHYSICAL,1000000.0,80.00038218551549,1.9923365344169994e-16,1.4115015176814368e-08,5019232357211286.0,False
DIRECT_PHYSICAL,1000000.0,84.00038218551549,8.523666278848702e-26,2.9195318595365083e-13,1.1732040735586739e+25,False
DIRECT_PHYSICAL,1000000.0,88.00038218551549,1.0586961299780111e-36,1.028929603995342e-18,9.445580952683465e+35,False
DIRECT_PHYSICAL,1000000.0,92.00038218551549,3.793195130313838e-49,6.158892051589992e-25,2.636299915098918e+48,False
DIRECT_PHYSICAL,1000000.0,96.00038218551549,3.9066034493305155e-63,6.250282753068469e-32,2.559768384404034e+62,False
DIRECT_PHYSICAL,1000000.0,100.00038218551549,1.154184869492627e-78,1.074329963043304e-39,8.664123282430432e+77,False
DIRECT_PHYSICAL,1000000.0,104.00038218551549,9.77023426136344e-96,3.1257373948179715e-48,1.0235169119276058e+95,False
DIRECT_PHYSICAL,1000000.0,108.00038218551549,2.367859528341721e-114,1.5387850819207085e-57,4.2232234979763696e+113,False
DIRECT_PHYSICAL,1000000.0,112.00038218551549,1.6421400728692966e-134,1.2814601331564305e-67,6.089614500745414e+133,False
DIRECT_PHYSICAL,1000000.0,116.00038218551549,3.257756783380777e-156,1.8049257002383165e-78,3.0695968621765487e+155,False
DIRECT_PHYSICAL,1000000.0,120.00038218551549,1.848312632714432e-179,4.299200661418855e-90,5.410340124827259e+178,False
RESOLVED_PHYSICAL,1.0,0.0003821855154910736,0.023025304573699605,0.15174091265607836,43.43047870655482,False
RESOLVED_PHYSICAL,1.0,4.000382185515491,0.023973019730732043,0.15483223091698978,41.713560128516356,False
RESOLVED_PHYSICAL,1.0,8.000382185515491,0.023596458630827488,0.15361138835004223,42.3792407007022,False
RESOLVED_PHYSICAL,1.0,12.000382185515491,0.02426781913445729,0.15578131831017894,41.20683422187386,False
RESOLVED_PHYSICAL,1.0,16.00038218551549,0.02564325984004347,0.16013512993732346,38.99660207936749,False
RESOLVED_PHYSICAL,1.0,20.00038218551549,0.02725054446373131,0.1650773893170452,36.69651449830423,False
RESOLVED_PHYSICAL,1.0,24.00038218551549,0.028922718008885562,0.1700668045471707,34.57489713424522,False
RESOLVED_PHYSICAL,1.0,28.00038218551549,0.03015279184126009,0.17364559263413537,33.16442488193192,False
RESOLVED_PHYSICAL,1.0,32.00038218551549,0.030737073640578292,0.17531991798018356,32.534001502336444,False
RESOLVED_PHYSICAL,1.0,36.00038218551549,0.029625619056450617,0.1721209431081837,33.75456891194522,False
RESOLVED_PHYSICAL,1.0,40.00038218551549,0.02502889738707147,0.15820523817835955,39.95381756275624,False
RESOLVED_PHYSICAL,1.0,44.00038218551549,0.019458629696286985,0.13949419233891777,51.39108023576891,False
RESOLVED_PHYSICAL,1.0,48.00038218551549,0.014138976858067849,0.11890742978497117,70.72647547544358,False
