geometry,spin,inclination_deg,source_class,operator_notation,oldest_detectable_age_probe,shallowest_detectable_age,n_detectable_ages,n_detectable_runs,largest_contiguous_detectable_depth,largest_contiguous_start_M,largest_contiguous_end_M,detectable_set_is_contiguous,age_threshold_mask,right_censored,age_grid_max_M,censor_boundary_M,censoring_rule,depth_report,arm,snr0,total_ages,age_grid_max,best_mode_oldest_detectable_age_probe,best_mode_largest_contiguous_detectable_depth,best_mode_age_threshold_mask,best_mode_detectable_set_is_contiguous,best_mode_n_detectable_runs,best_mode_right_censored,best_mode_depth_report,disposition,disposition_reasons,counts_toward_denominator
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,116.0,0.0,30,1,116.0,0.0,116.0,True,1111111111111111111111111111110000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,116.0,UNRESOLVED_IMAGE,100000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,UNRESOLVED_IMAGE,1000000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,TOTAL_FLUX,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,TOTAL_FLUX,3.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,TOTAL_FLUX,10.0,64,252.0,52.0,52.0,1111111111111100000000000000000000000000000000000000000000000000,True,1,False,52.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,52.0,0.0,14,1,52.0,0.0,52.0,True,1111111111111100000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,52.0,TOTAL_FLUX,30.0,64,252.0,56.0,56.0,1111111111111110000000000000000000000000000000000000000000000000,True,1,False,56.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,56.0,0.0,15,1,56.0,0.0,56.0,True,1111111111111110000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,56.0,TOTAL_FLUX,100.0,64,252.0,68.0,68.0,1111111111111111110000000000000000000000000000000000000000000000,True,1,False,68.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,72.0,0.0,19,1,72.0,0.0,72.0,True,1111111111111111111000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,72.0,TOTAL_FLUX,300.0,64,252.0,84.0,84.0,1111111111111111111111000000000000000000000000000000000000000000,True,1,False,84.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,88.0,0.0,23,1,88.0,0.0,88.0,True,1111111111111111111111100000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,88.0,TOTAL_FLUX,1000.0,64,252.0,92.0,92.0,1111111111111111111111110000000000000000000000000000000000000000,True,1,False,92.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,96.0,0.0,25,1,96.0,0.0,96.0,True,1111111111111111111111111000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,96.0,TOTAL_FLUX,3000.0,64,252.0,100.0,100.0,1111111111111111111111111100000000000000000000000000000000000000,True,1,False,100.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,108.0,0.0,28,1,108.0,0.0,108.0,True,1111111111111111111111111111000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,108.0,TOTAL_FLUX,10000.0,64,252.0,112.0,112.0,1111111111111111111111111111100000000000000000000000000000000000,True,1,False,112.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,112.0,0.0,29,1,112.0,0.0,112.0,True,1111111111111111111111111111100000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,112.0,TOTAL_FLUX,30000.0,64,252.0,116.0,116.0,1111111111111111111111111111110000000000000000000000000000000000,True,1,False,116.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,116.0,0.0,30,1,116.0,0.0,116.0,True,1111111111111111111111111111110000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,116.0,TOTAL_FLUX,100000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,TOTAL_FLUX,1000000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,DELAY_ONLY,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,DELAY_ONLY,3.0,64,252.0,48.0,48.0,1111111111111000000000000000000000000000000000000000000000000000,True,1,False,48.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,48.0,0.0,13,1,48.0,0.0,48.0,True,1111111111111000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,48.0,DELAY_ONLY,10.0,64,252.0,56.0,56.0,1111111111111110000000000000000000000000000000000000000000000000,True,1,False,56.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,56.0,0.0,15,1,56.0,0.0,56.0,True,1111111111111110000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,56.0,DELAY_ONLY,30.0,64,252.0,88.0,88.0,1111111111111111111111100000000000000000000000000000000000000000,True,1,False,88.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,84.0,0.0,22,1,84.0,0.0,84.0,True,1111111111111111111111000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,84.0,DELAY_ONLY,100.0,64,252.0,100.0,100.0,1111111111111111111111111100000000000000000000000000000000000000,True,1,False,100.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,96.0,0.0,25,1,96.0,0.0,96.0,True,1111111111111111111111111000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,96.0,DELAY_ONLY,300.0,64,252.0,104.0,104.0,1111111111111111111111111110000000000000000000000000000000000000,True,1,False,104.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,108.0,0.0,28,1,108.0,0.0,108.0,True,1111111111111111111111111111000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,108.0,DELAY_ONLY,1000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,116.0,0.0,30,1,116.0,0.0,116.0,True,1111111111111111111111111111110000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,116.0,DELAY_ONLY,3000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,DELAY_ONLY,10000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,DELAY_ONLY,30000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,124.0,0.0,32,1,124.0,0.0,124.0,True,1111111111111111111111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,DELAY_ONLY,100000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,124.0,0.0,32,1,124.0,0.0,124.0,True,1111111111111111111111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,DELAY_ONLY,1000000.0,64,252.0,128.0,128.0,1111111111111111111111111111111110000000000000000000000000000000,True,1,False,128.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,SPATIAL_ONLY,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,SPATIAL_ONLY,3.0,64,252.0,48.0,48.0,1111111111111000000000000000000000000000000000000000000000000000,True,1,False,48.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,48.0,0.0,13,1,48.0,0.0,48.0,True,1111111111111000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,48.0,SPATIAL_ONLY,10.0,64,252.0,56.0,56.0,1111111111111110000000000000000000000000000000000000000000000000,True,1,False,56.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,56.0,0.0,15,1,56.0,0.0,56.0,True,1111111111111110000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,56.0,SPATIAL_ONLY,30.0,64,252.0,60.0,60.0,1111111111111111000000000000000000000000000000000000000000000000,True,1,False,60.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,60.0,0.0,16,1,60.0,0.0,60.0,True,1111111111111111000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,60.0,SPATIAL_ONLY,100.0,64,252.0,60.0,60.0,1111111111111111000000000000000000000000000000000000000000000000,True,1,False,60.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,60.0,0.0,16,1,60.0,0.0,60.0,True,1111111111111111000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,60.0,SPATIAL_ONLY,300.0,64,252.0,64.0,64.0,1111111111111111100000000000000000000000000000000000000000000000,True,1,False,64.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,64.0,0.0,17,1,64.0,0.0,64.0,True,1111111111111111100000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,64.0,SPATIAL_ONLY,1000.0,64,252.0,64.0,64.0,1111111111111111100000000000000000000000000000000000000000000000,True,1,False,64.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,64.0,0.0,17,1,64.0,0.0,64.0,True,1111111111111111100000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,64.0,SPATIAL_ONLY,3000.0,64,252.0,68.0,68.0,1111111111111111110000000000000000000000000000000000000000000000,True,1,False,68.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,64.0,0.0,17,1,64.0,0.0,64.0,True,1111111111111111100000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,64.0,SPATIAL_ONLY,10000.0,64,252.0,68.0,68.0,1111111111111111110000000000000000000000000000000000000000000000,True,1,False,68.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,68.0,0.0,18,1,68.0,0.0,68.0,True,1111111111111111110000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,68.0,SPATIAL_ONLY,30000.0,64,252.0,68.0,68.0,1111111111111111110000000000000000000000000000000000000000000000,True,1,False,68.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,68.0,0.0,18,1,68.0,0.0,68.0,True,1111111111111111110000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,68.0,SPATIAL_ONLY,100000.0,64,252.0,72.0,72.0,1111111111111111111000000000000000000000000000000000000000000000,True,1,False,72.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,72.0,0.0,19,1,72.0,0.0,72.0,True,1111111111111111111000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,72.0,SPATIAL_ONLY,1000000.0,64,252.0,72.0,72.0,1111111111111111111000000000000000000000000000000000000000000000,True,1,False,72.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,EQUALIZED_ORDER_SENSITIVITY,1.0,64,252.0,72.0,40.0,0000000011111111111000000000000000000000000000000000000000000000,True,1,False,72.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,EQUALIZED_ORDER_SENSITIVITY,3.0,64,252.0,80.0,80.0,1111111111111111111110000000000000000000000000000000000000000000,True,1,False,80.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,96.0,0.0,25,1,96.0,0.0,96.0,True,1111111111111111111111111000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,96.0,EQUALIZED_ORDER_SENSITIVITY,10.0,64,252.0,112.0,112.0,1111111111111111111111111111100000000000000000000000000000000000,True,1,False,112.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,112.0,0.0,29,1,112.0,0.0,112.0,True,1111111111111111111111111111100000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,112.0,EQUALIZED_ORDER_SENSITIVITY,30.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,EQUALIZED_ORDER_SENSITIVITY,100.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,EQUALIZED_ORDER_SENSITIVITY,300.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,124.0,0.0,32,1,124.0,0.0,124.0,True,1111111111111111111111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,EQUALIZED_ORDER_SENSITIVITY,1000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,124.0,0.0,32,1,124.0,0.0,124.0,True,1111111111111111111111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,EQUALIZED_ORDER_SENSITIVITY,3000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,124.0,0.0,32,1,124.0,0.0,124.0,True,1111111111111111111111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,EQUALIZED_ORDER_SENSITIVITY,10000.0,64,252.0,128.0,128.0,1111111111111111111111111111111110000000000000000000000000000000,True,1,False,128.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,128.0,0.0,33,1,128.0,0.0,128.0,True,1111111111111111111111111111111110000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,128.0,EQUALIZED_ORDER_SENSITIVITY,30000.0,64,252.0,128.0,128.0,1111111111111111111111111111111110000000000000000000000000000000,True,1,False,128.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,128.0,0.0,33,1,128.0,0.0,128.0,True,1111111111111111111111111111111110000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,128.0,EQUALIZED_ORDER_SENSITIVITY,100000.0,64,252.0,128.0,128.0,1111111111111111111111111111111110000000000000000000000000000000,True,1,False,128.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,128.0,0.0,33,1,128.0,0.0,128.0,True,1111111111111111111111111111111110000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,128.0,EQUALIZED_ORDER_SENSITIVITY,1000000.0,64,252.0,128.0,128.0,1111111111111111111111111111111110000000000000000000000000000000,True,1,False,128.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,PAIRING_DESTROYED,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,PAIRING_DESTROYED,3.0,64,252.0,56.0,56.0,1111111111111110000000000000000000000000000000000000000000000000,True,1,False,56.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,48.0,0.0,13,1,48.0,0.0,48.0,True,1111111111111000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,48.0,PAIRING_DESTROYED,10.0,64,252.0,72.0,72.0,1111111111111111111000000000000000000000000000000000000000000000,True,1,False,72.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,56.0,0.0,15,1,56.0,0.0,56.0,True,1111111111111110000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,56.0,PAIRING_DESTROYED,30.0,64,252.0,92.0,92.0,1111111111111111111111110000000000000000000000000000000000000000,True,1,False,92.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,72.0,0.0,19,1,72.0,0.0,72.0,True,1111111111111111111000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,72.0,PAIRING_DESTROYED,100.0,64,252.0,116.0,116.0,1111111111111111111111111111110000000000000000000000000000000000,True,1,False,116.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,92.0,0.0,24,1,92.0,0.0,92.0,True,1111111111111111111111110000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,92.0,PAIRING_DESTROYED,300.0,64,252.0,116.0,116.0,1111111111111111111111111111110000000000000000000000000000000000,True,1,False,116.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,104.0,0.0,27,1,104.0,0.0,104.0,True,1111111111111111111111111110000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,104.0,PAIRING_DESTROYED,1000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,116.0,0.0,30,1,116.0,0.0,116.0,True,1111111111111111111111111111110000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,116.0,PAIRING_DESTROYED,3000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,116.0,0.0,30,1,116.0,0.0,116.0,True,1111111111111111111111111111110000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,116.0,PAIRING_DESTROYED,10000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,PAIRING_DESTROYED,30000.0,64,252.0,120.0,120.0,1111111111111111111111111111111000000000000000000000000000000000,True,1,False,120.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,PAIRING_DESTROYED,100000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i050,0.98,50,C224,A_C = mathcal A Q_C,120.0,0.0,31,1,120.0,0.0,120.0,True,1111111111111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,PAIRING_DESTROYED,1000000.0,64,252.0,124.0,124.0,1111111111111111111111111111111100000000000000000000000000000000,True,1,False,124.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,DIRECT_PHYSICAL,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,DIRECT_PHYSICAL,3.0,64,252.0,120.0,68.0,0000000000000111111111111111111000000000000000000000000000000000,True,1,False,120.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,124.0,36.0,23,1,88.0,36.0,124.0,True,0000000001111111111111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,DIRECT_PHYSICAL,10.0,64,252.0,136.0,116.0,0000011111111111111111111111111111100000000000000000000000000000,True,1,False,136.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,136.0,20.0,30,1,116.0,20.0,136.0,True,0000011111111111111111111111111111100000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,136.0,DIRECT_PHYSICAL,30.0,64,252.0,140.0,124.0,0000111111111111111111111111111111110000000000000000000000000000,True,1,False,140.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,140.0,16.0,32,1,124.0,16.0,140.0,True,0000111111111111111111111111111111110000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,140.0,DIRECT_PHYSICAL,100.0,64,252.0,140.0,124.0,0000111111111111111111111111111111110000000000000000000000000000,True,1,False,140.0,SUPPORTED,,True
