geometry,spin,inclination_deg,arm,snr0,a0_999_lower_limit_M,J_old,J_old_best_mode,J_old_log_volume,deltaG_rank,deltaG_trace,deltaG_stable_rank,deltaG_min_positive_eigenvalue,deltaG_max_eigenvalue,deltaG_min_eigenvalue,deltaG_numerical_tolerance
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,3.0,58.11851405777771,13.815452073411205,61.32961538754809,386.38674051196426,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,10.0,58.11851405777771,69.5427181159679,153.15152759133463,1304.332278844527,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,30.0,58.11851405777771,168.66973525496778,275.05726491966095,2869.454748787415,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,100.0,58.11851405777771,310.4962233785535,430.23174671259363,5306.775066434311,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,300.0,58.11851405777771,453.85642246702173,578.6981109384656,7989.9590857836665,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,1000.0,58.11851405777771,616.859403463442,745.6190283376172,11259.610563584025,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,3000.0,58.11851405777771,769.2736854707883,902.0868902472748,14470.49408087364,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,10000.0,58.11851405777771,940.7743630065645,1075.0801219305413,18183.560429656573,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,30000.0,58.11851405777771,1098.6349552592224,1233.8920654973085,21710.661214120388,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,100000.0,58.11851405777771,1272.6620128908357,1411.7176785581214,25704.766116921823,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,1000000.0,58.11851405777771,1616.437552758897,1760.1014684457728,33667.07830028252,,,,,,,
a000_i050,0.0,50,EQUALIZED_ORDER_SENSITIVITY,100.0,58.11851405777771,310.4962233785535,430.23174671259363,5306.775066434311,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,1.0,58.11851405777771,0.007591462214748111,0.4324913068053271,1.4524850887204521,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,3.0,58.11851405777771,0.06798206111840428,3.6355100596242824,12.523219723310653,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,10.0,58.11851405777771,0.7193306238993624,26.168525730982104,105.18976252526703,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,30.0,58.11851405777771,5.1908290036089895,82.82999510061885,454.6770971328299,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,100.0,58.11851405777771,30.123240801012027,175.46431819411893,1374.9552097963806,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,300.0,58.11851405777771,88.79710869228431,282.5602494378345,2849.4330755737165,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,1000.0,58.11851405777771,183.07608557705348,418.674160331914,5185.64426696677,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,3000.0,58.11851405777771,287.1028436174066,553.2412293246966,7852.589637453223,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,10000.0,58.11851405777771,420.19191176649406,708.8617948504013,11175.339027860751,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,30000.0,58.11851405777771,555.8076322636853,856.2847612965718,14438.139044306887,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,100000.0,58.11851405777771,714.2291297165017,1021.0916850410208,18176.887841394288,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,1000000.0,58.11851405777771,1030.0908725927088,1348.1829968442696,25658.801214799227,,,,,,,
a000_i050,0.0,50,PAIRING_DESTROYED,100.0,58.11851405777771,30.123240801012027,175.46431819411893,1374.9552097963806,,,,,,,
a000_i050,0.0,50,DELTA_G_INDIRECT,100.0,58.11851405777771,,,,224.0,9867639.8723748,2.1542508953127957,7.220644007040188e-07,1973798.579557025,7.220644007040188e-07,9.817277697904938e-08
a000_i075,0.0,75,DIRECT_PHYSICAL,1.0,139.81819461808945,0.0013840334159360343,0.017269131320310115,0.01853395411546752,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,3.0,139.81819461808945,0.01242838239947589,0.1512958689261695,0.16265736511557302,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,10.0,139.81819461808945,0.13470695806215421,1.3264549046578982,1.4500454647338927,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,30.0,139.81819461808945,1.0137608033705638,5.428043823573056,6.383368513592165,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,100.0,139.81819461808945,5.067551174290569,15.123982503897494,20.403322356040483,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,300.0,139.81819461808945,13.305372695274544,27.959398156021198,44.25637876113681,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,1000.0,139.81819461808945,26.99324924560006,44.773955833270655,86.21649435071139,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,3000.0,139.81819461808945,41.89198235626785,64.39552514892951,143.37480244032446,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,10000.0,139.81819461808945,62.76788183568729,88.46265728873213,230.52037375726647,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,30000.0,139.81819461808945,84.59911280633347,111.01245973888564,332.81026037833647,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,100000.0,139.81819461808945,109.23428697181032,137.44495054332293,475.64863950511415,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,1000000.0,139.81819461808945,163.25438870508137,199.33027102539822,856.8640580476033,,,,,,,
a000_i075,0.0,75,DIRECT_PHYSICAL,100.0,139.81819461808945,5.067551174290569,15.123982503897494,20.403322356040483,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,1.0,139.81819461808945,0.002912606913432118,0.026607142606357072,0.038604838427938486,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,3.0,139.81819461808945,0.026155363640285,0.23351884411395857,0.3412948363142229,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,10.0,139.81819461808945,0.2836328268562113,2.1002728420727705,3.273701932854014,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,30.0,139.81819461808945,2.164379411453085,9.856820713941165,19.150029578046656,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,100.0,139.81819461808945,12.36464174162441,32.95866140811538,96.1101566977006,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,300.0,139.81819461808945,36.959433716448515,73.51224841994235,308.086591947676,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,1000.0,139.81819461808945,85.51061068206198,138.99832541726855,809.6587719612364,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,3000.0,139.81819461808945,147.9140899797106,210.48471987760394,1570.8812440983556,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,10000.0,139.81819461808945,227.8174337775144,296.62825796559616,2710.874930697028,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,30000.0,139.81819461808945,306.85085233428515,379.6529183745765,3992.2437343008673,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,100000.0,139.81819461808945,397.86956681834386,473.32255631434055,5617.661807046563,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,1000000.0,139.81819461808945,580.9323555649221,664.0783295457504,9242.041512885628,,,,,,,
a000_i075,0.0,75,RESOLVED_PHYSICAL,100.0,139.81819461808945,12.36464174162441,32.95866140811538,96.1101566977006,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,1.0,139.81819461808945,0.0013918153961310136,0.01685895884061663,0.018568402290227284,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,3.0,139.81819461808945,0.012500091239148478,0.14794301009300478,0.16330479217351523,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,10.0,139.81819461808945,0.1357018228452003,1.313797951666509,1.4816744005047475,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,30.0,139.81819461808945,1.0327008182768724,5.569138675802794,6.912868547479224,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,100.0,139.81819461808945,5.428650626364008,16.660427542431574,25.77712525765496,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,300.0,139.81819461808945,15.613468876494665,35.6600782830557,76.14780661879391,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,1000.0,139.81819461808945,37.94979145591016,70.36038256794603,225.8445643236816,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,3000.0,139.81819461808945,71.09060089169046,115.3745343837945,491.7468034701078,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,10000.0,139.81819461808945,120.93392631313898,175.5518890502075,949.3717138815092,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,30000.0,139.81819461808945,176.59911101717387,239.90191906736987,1574.1125052137058,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,100000.0,139.81819461808945,248.80229569293408,319.60161668655553,2544.724398052145,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,1000000.0,139.81819461808945,409.9216092098964,490.12338678906656,5166.242572648864,,,,,,,
a000_i075,0.0,75,UNRESOLVED_IMAGE,100.0,139.81819461808945,5.428650626364008,16.660427542431574,25.77712525765496,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,1.0,139.81819461808945,0.00011421965956464324,0.0009286577038663392,0.0009765446163235612,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,3.0,139.81819461808945,0.0010278737796176514,0.008349018224655917,0.008779992920613272,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,10.0,139.81819461808945,0.011407815460779016,0.09167039764025237,0.09645805586757501,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,30.0,139.81819461808945,0.10166430301174068,0.7531570459929288,0.7961711652738608,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,100.0,139.81819461808945,1.0257732250651934,5.056110609157491,5.525014944956803,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,300.0,139.81819461808945,5.983276011809285,17.3321346805252,21.035036724342426,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,1000.0,139.81819461808945,23.054568426671516,44.57355698000515,68.12536578915584,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,3000.0,139.81819461808945,53.26519392595871,86.78732914329547,165.26097693091214,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,10000.0,139.81819461808945,106.50147374511465,152.49868376829693,357.95320537519603,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,30000.0,139.81819461808945,170.48168282352685,222.60652702074614,639.7076180662804,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,100000.0,139.81819461808945,249.78741370069474,305.0911458227984,1081.6699791351189,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,1000000.0,139.81819461808945,416.3895525570233,476.0573633621698,2269.7312781255478,,,,,,,
a000_i075,0.0,75,TOTAL_FLUX,100.0,139.81819461808945,1.0257732250651934,5.056110609157491,5.525014944956803,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,1.0,139.81819461808945,0.002912606913432118,0.03290129146815944,0.08616517278631314,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,3.0,139.81819461808945,0.026155363640285,0.2905686764107245,0.7683044580265113,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,10.0,139.81819461808945,0.2836328268562113,2.732797084392007,7.855444714096852,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,30.0,139.81819461808945,2.164379411453085,13.569470180798337,51.3133959169128,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,100.0,139.81819461808945,12.36464174162441,43.86699546043336,250.73177455322428,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,300.0,139.81819461808945,36.959433716448515,89.92822601840584,700.8789679418833,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,1000.0,139.81819461808945,85.51061068206198,156.99569444629577,1612.9731901966697,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,3000.0,139.81819461808945,147.9140899797106,228.8907491213091,2848.5888209402174,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,10000.0,139.81819461808945,227.8174337775144,315.02022707493853,4545.315714178296,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,30000.0,139.81819461808945,306.85085233428515,397.9859902112714,6325.561361550627,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,100000.0,139.81819461808945,397.86956681834386,491.507380825073,8454.706402413103,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,1000000.0,139.81819461808945,580.9323555649221,682.0167734232408,12856.816244853499,,,,,,,
a000_i075,0.0,75,DELAY_ONLY,100.0,139.81819461808945,12.36464174162441,43.86699546043336,250.73177455322428,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,1.0,139.81819461808945,0.0014285443305131172,0.017340375802255874,0.02218528657595889,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,3.0,139.81819461808945,0.012827148365179272,0.15190340565646088,0.1954032233748673,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,10.0,139.81819461808945,0.13892005987712833,1.3307697443848057,1.8016502384734008,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,30.0,139.81819461808945,1.0405598738969217,5.439418139401796,9.001944178699476,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,100.0,139.81819461808945,5.1495649070767175,15.145123354783772,35.26879781613224,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,300.0,139.81819461808945,13.452884367932752,27.984964688250358,92.949153731028,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,1000.0,139.81819461808945,27.178323563799974,44.80656242734356,216.18531135017835,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,3000.0,139.81819461808945,42.10876764169749,64.43574597112212,397.29819957018884,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,10000.0,139.81819461808945,63.033176019382985,88.50492356062682,684.7469751958321,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,30000.0,139.81819461808945,84.87669936043335,111.05592331385473,1034.43272489331,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,100000.0,139.81819461808945,109.51713181491665,137.4951188169054,1501.997469449359,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,1000000.0,139.81819461808945,163.600878808119,199.39101168175011,2613.0951834000944,,,,,,,
a000_i075,0.0,75,SPATIAL_ONLY,100.0,139.81819461808945,5.1495649070767175,15.145123354783772,35.26879781613224,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,1.0,139.81819461808945,0.28013108401993925,1.7238879352579888,4.52889259161501,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,3.0,139.81819461808945,2.3915044776541654,12.13571140085193,35.03432142846004,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,10.0,139.81819461808945,18.192001530809826,53.32468126892351,210.27235863637833,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,30.0,139.81819461808945,61.256424829660915,115.69977709131544,652.5713929653043,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,100.0,139.81819461808945,132.6857097681086,196.52350570768,1503.9128895307604,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,300.0,139.81819461808945,207.57708764713868,276.8965626999722,2569.140285451408,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,1000.0,139.81819461808945,295.923907862398,368.6762860049227,4001.0259728725673,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,3000.0,139.81819461808945,379.6473385298567,455.2885751183173,5512.801100137967,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,10000.0,139.81819461808945,474.20947597585837,554.8315166802267,7359.085905160167,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,30000.0,139.81819461808945,564.7704158644308,647.306698220333,9190.739139183768,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,100000.0,139.81819461808945,666.0374637351666,749.1936065649545,11328.613100919398,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,1000000.0,139.81819461808945,862.4732650516253,952.637321293463,15700.424441657236,,,,,,,
a000_i075,0.0,75,EQUALIZED_ORDER_SENSITIVITY,100.0,139.81819461808945,132.6857097681086,196.52350570768,1503.9128895307604,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,1.0,139.81819461808945,0.0028799706607487785,0.14244625243551448,0.32697130208722314,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,3.0,139.81819461808945,0.025847672288361895,1.2014411928355195,2.836674189837243,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,10.0,139.81819461808945,0.2786145619373195,8.729931777301843,24.59540286484785,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,30.0,139.81819461808945,2.055600493367001,29.31873450421925,116.23053538251898,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,100.0,139.81819461808945,11.07441300301581,71.83034062857685,397.86284204094255,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,300.0,139.81819461808945,32.846431802788864,129.9763224321479,896.017580893765,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,1000.0,139.81819461808945,76.00572349744098,206.99944467954225,1760.0529602205197,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,3000.0,139.81819461808945,132.44043400859925,282.9203848715041,2854.1014302652598,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,10000.0,139.81819461808945,207.5281200953296,371.33564369353985,4336.026027509393,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,30000.0,139.81819461808945,282.3029253836658,454.79261168241646,5880.846452801091,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,100000.0,139.81819461808945,369.20397714974973,547.5006441277143,7733.0647001876205,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,1000000.0,139.81819461808945,544.4062475347066,735.5874046235647,11644.252569005477,,,,,,,
a000_i075,0.0,75,PAIRING_DESTROYED,100.0,139.81819461808945,11.07441300301581,71.83034062857685,397.86284204094255,,,,,,,
a000_i075,0.0,75,DELTA_G_INDIRECT,100.0,139.81819461808945,,,,195.0,26596581.117078222,1.5813148696696384,6.891163546792206e-07,8425861.419168852,-2.9687292982800642e-08,4.1908542367382016e-07
a050_i020,0.5,20,DIRECT_PHYSICAL,1.0,18.327979756929654,0.01795959373623922,0.22334170289794822,0.4998301252412903,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,3.0,18.327979756929654,0.1562649050759731,1.5292486571381705,3.642761524589614,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,10.0,18.327979756929654,1.3569598614210858,6.929047759622139,20.013082243128927,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,30.0,18.327979756929654,5.82397418120135,15.93666602808508,60.50252809520057,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,100.0,18.327979756929654,15.27723713102844,30.88653729335788,153.26352786301138,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,300.0,18.327979756929654,28.51923300815304,47.35035743475928,295.9225375913908,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,1000.0,18.327979756929654,46.39394535229658,66.99347584311803,526.6856802568683,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,3000.0,18.327979756929654,64.08237739606282,88.65984564084388,810.2365819894313,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,10000.0,18.327979756929654,87.31586497523331,115.9079852232155,1202.2027566228262,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,30000.0,18.327979756929654,112.02708789539842,141.49739286297748,1626.493622057507,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,100000.0,18.327979756929654,140.03572098676483,169.90561854778767,2159.1699863217764,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,1000000.0,18.327979756929654,195.84298200138278,232.52211303154104,3376.79906985798,,,,,,,
a050_i020,0.5,20,DIRECT_PHYSICAL,100.0,18.327979756929654,15.27723713102844,30.88653729335788,153.26352786301138,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,1.0,18.327979756929654,0.02931494795549079,0.3380370657394994,1.1856175378718128,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,3.0,18.327979756929654,0.258144772977751,2.5226372729414597,9.692640679978005,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,10.0,18.327979756929654,2.458761489057766,15.826159153492338,78.43205764756149,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,30.0,18.327979756929654,14.591612211816319,56.97766220204941,377.2024654798358,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,100.0,18.327979756929654,69.93996996173094,152.51726510713235,1324.9750829242403,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,300.0,18.327979756929654,176.65769863273778,279.64043228900624,3010.3754055530635,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,1000.0,18.327979756929654,329.9684690636051,446.620506725344,5788.463579138739,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,3000.0,18.327979756929654,490.8628205590123,616.3575168953821,9046.791118457777,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,10000.0,18.327979756929654,680.6971879491765,812.2389014042404,13142.121455995411,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,30000.0,18.327979756929654,860.6982325971717,995.4265287030456,17187.61145633095,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,100000.0,18.327979756929654,1061.813112174182,1199.1004874968644,21872.152735197582,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,1000000.0,18.327979756929654,1456.5393112458992,1599.9947663644282,31405.574880142743,,,,,,,
a050_i020,0.5,20,RESOLVED_PHYSICAL,100.0,18.327979756929654,69.93996996173094,152.51726510713235,1324.9750829242403,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,1.0,18.327979756929654,0.0178703948294788,0.22168775905334182,0.5035239576974504,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,3.0,18.327979756929654,0.15561668611352167,1.525049013561603,3.6954785735811315,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,10.0,18.327979756929654,1.3585207680820812,7.027943975914572,20.90552017370077,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,30.0,18.327979756929654,5.93611478347833,17.10322258680905,69.19328554965826,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,100.0,18.327979756929654,16.851021996237055,41.17670911668194,232.99861266875766,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,300.0,18.327979756929654,40.64334218903516,92.861761546347,678.9310380464958,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,1000.0,18.327979756929654,112.22299067501388,198.91628033060482,1787.1772772778195,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,3000.0,18.327979756929654,225.97648338712298,329.15894863117103,3498.0996547861823,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,10000.0,18.327979756929654,375.4122883831625,488.06521678492675,6101.177781356742,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,30000.0,18.327979756929654,523.2350102512772,643.0138589416003,9086.019198936076,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,100000.0,18.327979756929654,698.6790573941175,826.9421427191927,12892.02138626431,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,1000000.0,18.327979756929654,1066.0830042536004,1204.2103226912213,21188.750584048466,,,,,,,
a050_i020,0.5,20,UNRESOLVED_IMAGE,100.0,18.327979756929654,16.851021996237055,41.17670911668194,232.99861266875766,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,1.0,18.327979756929654,0.007717522026542769,0.08441333602143841,0.09179838021221495,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,3.0,18.327979756929654,0.06861541264856982,0.6947771374751511,0.7610540773575601,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,10.0,18.327979756929654,0.6866770392994722,5.344202455954012,6.058403705490507,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,30.0,18.327979756929654,4.3657821716388,23.580569441873347,28.904397896585913,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,100.0,18.327979756929654,23.10801266888461,73.69952137021676,106.06799885991575,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,300.0,18.327979756929654,74.9580813999197,150.54060884006444,269.05529895321047,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,1000.0,18.327979756929654,179.5524017962352,269.4212038173013,617.515038270686,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,3000.0,18.327979756929654,305.8441203175894,402.1450592275072,1158.5473592408598,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,10000.0,18.327979756929654,466.5437857008191,569.2125230378734,2085.1259962649374,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,30000.0,18.327979756929654,629.8626117880685,737.138137256429,3285.12569845113,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,100000.0,18.327979756929654,819.3523831159594,930.0215821503451,4959.911571145276,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,1000000.0,18.327979756929654,1198.1697205063485,1313.12254084685,8938.592967154462,,,,,,,
a050_i020,0.5,20,TOTAL_FLUX,100.0,18.327979756929654,23.10801266888461,73.69952137021676,106.06799885991575,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,1.0,18.327979756929654,0.02931494795549079,0.3327005014591471,1.2944434400714107,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,3.0,18.327979756929654,0.258144772977751,2.494399148820121,10.727120179201446,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,10.0,18.327979756929654,2.458761489057766,16.454117590271807,92.98505755439913,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,30.0,18.327979756929654,14.591612211816319,67.75158348664718,513.9904448948673,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,100.0,18.327979756929654,69.93996996173094,188.12662220871846,1899.1194317067643,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,300.0,18.327979756929654,176.65769863273778,332.1733916245629,4118.37862107906,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,1000.0,18.327979756929654,329.9684690636051,512.4583509744526,7502.745602445126,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,3000.0,18.327979756929654,490.8628205590123,688.3214078340376,11323.878962685369,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,10000.0,18.327979756929654,680.6971879491765,887.5852070131866,16018.157203432937,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,30000.0,18.327979756929654,860.6982325971717,1072.0825221431078,20574.395596026126,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,100000.0,18.327979756929654,1061.813112174182,1278.3545415596886,25764.84599032427,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,1000000.0,18.327979756929654,1456.5393112458992,1681.1683270751673,36076.572453665256,,,,,,,
a050_i020,0.5,20,DELAY_ONLY,100.0,18.327979756929654,69.93996996173094,188.12662220871846,1899.1194317067643,,,,,,,
