reading,arm,readout,snr,source_seed,rule,hyperparameter,nrmse,visible_component_error,null_component_error,data_residual
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300002,gcv,3.7693909753883634,0.8370404876170147,0.7926943477725361,0.6908891154987514,5.466066465332564
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300002,discrepancy,15.361749466718296,0.8126026824112689,0.7604723025208595,0.6908891154987513,5.993666160604978
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300003,oracle,15.361749466718296,0.8295893782951443,0.8290531992697666,0.09722433757704027,6.647094828372797
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300003,gcv,2.3598334667821987,0.9380961631120208,0.937913744099015,0.09722433757704053,5.728960118766619
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300003,discrepancy,15.361749466718296,0.8295893782951443,0.8290531992697666,0.09722433757704027,6.647094828372797
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300004,oracle,9.617248711152984,0.8554908826794216,0.8502040587307519,0.2682733023823525,7.625158519615869
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300004,gcv,24.537511066398267,0.879249072018731,0.8748984551138884,0.2682733023823526,7.918671307743393
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300004,discrepancy,24.537511066398267,0.879249072018731,0.8748984551138884,0.2682733023823526,7.918671307743393
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300005,oracle,6.02089449333615,0.6662041170953336,0.6566976283352712,0.24828576971850025,7.0000631854616495
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300005,gcv,6.02089449333615,0.6662041170953336,0.6566976283352712,0.24828576971850025,7.0000631854616495
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300005,discrepancy,6.02089449333615,0.6662041170953336,0.6566976283352712,0.24828576971850025,7.0000631854616495
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300006,oracle,9.617248711152984,0.6697282446803816,0.6696229374115462,0.02328914342324217,5.53836588710178
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300006,gcv,2.3598334667821987,0.7903267306323988,0.790265988368753,0.023289143423242894,4.996755459265052
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300006,discrepancy,9.617248711152984,0.6697282446803816,0.6696229374115462,0.02328914342324217,5.53836588710178
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300007,oracle,15.361749466718296,0.8642379266373453,0.8640842791928208,0.050495940545950815,7.362056191840541
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300007,gcv,9.617248711152984,0.8647582028394306,0.8646051936736927,0.05049594054595088,7.167854494655884
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300007,discrepancy,24.537511066398267,0.8762957108973292,0.8761567444196899,0.050495940545950815,7.597047524037333
