regime,metric,epsilon,quantile,n_truths,a_anchor_M,T_stable_anchor,L_stable_anchor,fraction_at_anchor,right_censored,secondary_reach_M,secondary_longest_run_span_M,secondary_longest_run_start_M,secondary_longest_run_end_M,secondary_span_from_anchor_M,secondary_end_from_anchor_M,n_passing_runs,is_contiguous,secondary_right_censored,age_pass_mask,secondary_label,freeze_sha256
validation_off_grid,structure,0.25,0.9,320,0.0,-1.0,0.0,0.178125,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,structure,0.25,0.95,320,0.0,-1.0,0.0,0.178125,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,structure,0.35,0.8,320,0.0,-1.0,0.0,0.196875,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,structure,0.35,0.9,320,0.0,-1.0,0.0,0.196875,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,structure,0.35,0.95,320,0.0,-1.0,0.0,0.196875,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,structure,0.5,0.8,320,0.0,-1.0,0.0,0.240625,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,structure,0.5,0.9,320,0.0,-1.0,0.0,0.240625,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,structure,0.5,0.95,320,0.0,-1.0,0.0,0.240625,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.25,0.8,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.25,0.9,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.25,0.95,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.35,0.8,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.35,0.9,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.35,0.95,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.5,0.8,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.5,0.9,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,registered,0.5,0.95,256,0.0,120.0,120.0,1.0,True,120.0,120.0,0.0,120.0,120.0,120.0,1,True,True,1111111111111111111111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.25,0.8,256,0.0,-1.0,0.0,0.28515625,False,120.0,0.0,120.0,120.0,0.0,-1.0,1,True,True,0000000000000000000000000000001,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.25,0.9,256,0.0,-1.0,0.0,0.28515625,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.25,0.95,256,0.0,-1.0,0.0,0.28515625,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.35,0.8,256,0.0,-1.0,0.0,0.44140625,False,120.0,4.0,116.0,120.0,0.0,-1.0,1,True,True,0000000000000000000000000000011,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.35,0.9,256,0.0,-1.0,0.0,0.44140625,False,120.0,0.0,120.0,120.0,0.0,-1.0,1,True,True,0000000000000000000000000000001,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.35,0.95,256,0.0,-1.0,0.0,0.44140625,False,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0,False,False,0000000000000000000000000000000,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.5,0.8,256,0.0,-1.0,0.0,0.65625,False,120.0,44.0,76.0,120.0,0.0,-1.0,1,True,True,0000000000000000000111111111111,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.5,0.9,256,0.0,-1.0,0.0,0.65625,False,120.0,4.0,116.0,120.0,0.0,-1.0,1,True,True,0000000000000000000000000000011,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,structure,0.5,0.95,256,0.0,-1.0,0.0,0.65625,False,120.0,0.0,120.0,120.0,0.0,-1.0,1,True,True,0000000000000000000000000000001,unanchored; never depth from the present,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
