estimator,scale,unscaled_ratio,unscaled_ratio_min,unscaled_ratio_max,unscaled_ratio_spread_decades,n_operating_points,rule,hyperparameter,fitted_over,freeze_sha256
WIENER_GAUSSIAN,2.6959478135272423,2.6959478135272423,0.20446504195673948,4.781202239219105,1.3689180482576535,48,"cov -> s * cov, s the geometric mean of the raw joint ratios over every arm and SNR on the uncertainty_calibration split; one scalar per estimator family","the selected one at each (arm, SNR)","every arm and SNR on the uncertainty_calibration split, at the hyperparameter selection chose there",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
LINEAR_STATE_SPACE,0.0366861711256184,0.0366861711256184,0.019236580220918415,2.6768165699165594,2.1434907440262276,48,"cov -> s * cov, s the geometric mean of the raw joint ratios over every arm and SNR on the uncertainty_calibration split; one scalar per estimator family","the selected one at each (arm, SNR)","every arm and SNR on the uncertainty_calibration split, at the hyperparameter selection chose there",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
