family,index,age_M,class,label_fine,label_coarser,label_reconciled,label_projected,cardinality_pre,cardinality_post,matched_position_cost_cells,unbalanced_cost_cells,unbalanced_cost_normalized,canary,off_manifold
circular_hotspot_trajectory,0,70.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,72.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,74.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,76.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,78.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,80.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,82.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,84.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,86.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,88.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,90.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,92.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,94.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,96.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,98.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,100.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,102.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,104.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,106.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,108.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,110.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,112.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,114.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,116.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,118.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,120.0,L448_contrast,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,MULTI_RESOLVED,1,2,0.2380952380952389,22.169807437556546,1.0108562083949417,False,False
circular_hotspot_trajectory,0,0.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,2.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,4.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,6.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,8.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,10.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,12.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,14.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,16.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,18.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,20.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,22.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,24.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,26.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,28.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,30.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,32.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,34.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,36.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,38.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,40.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,42.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,44.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,46.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,48.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,50.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,52.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,54.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,56.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,58.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,60.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,62.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,64.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,66.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,68.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,70.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,72.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,74.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,76.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,78.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,80.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,82.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,84.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,86.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,88.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,90.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,92.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,94.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,96.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,98.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,100.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,102.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,104.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,106.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,108.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,110.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,112.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
circular_hotspot_trajectory,0,114.0,L896_radial_enriched,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,SINGLE_RESOLVED,1,1,0.2380952380952389,0.2380952380952389,0.010856208394941778,False,False
