arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_ID,104.0,0.7733651092193997,1.101640965217285,0.9382977937881432,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_ID,108.0,0.7733832226231687,1.1182976258065862,0.9383422867314375,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_ID,112.0,0.7722369733649955,1.076370838793945,0.9372672239112353,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_ID,116.0,0.7704472230270649,1.0281021475523682,0.9353407690455389,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_ID,120.0,0.7755811573243243,1.0313178796893738,0.9449736603881328,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,0.0,0.49261065367311546,8.785027510941806,0.5089851578564063,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,4.0,0.41189223508519424,7.986505217232691,0.42706065970650264,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,8.0,0.3345142843538361,7.006371145041452,0.3455168157213364,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,12.0,0.273185156963235,6.205244972500098,0.2812373654371998,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,16.0,0.2359507629254426,5.998317470067302,0.24555766765285517,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,20.0,0.22315920927486102,6.118418511788021,0.23241836449097197,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,24.0,0.22216860847576358,6.396307265353975,0.2297800677538363,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,28.0,0.23293514495943252,6.818521487081152,0.24034850874914415,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,32.0,0.2651945392979226,7.720055693718097,0.27364329216997507,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,36.0,0.3163912545731842,9.408999212345265,0.3256380990456966,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,40.0,0.3830791665639838,12.805351210565142,0.39546135480551614,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,44.0,0.4560627784661877,13.915255200291945,0.4661874567947075,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
