geometry,source_class,kind,arm,temporal_mode,entirely_in_old_band,n_columns,column_max_abs,exactly_zero_block,sigma_max,sigma_min,operational_rank,exact_nullity
a050_i050,C448_T,global,TOTAL_FLUX,7,False,28,791.377099814945,False,2577.971108294598,4.805500719685095e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,8,False,28,729.7444320832192,False,2531.907560314972,2.7803305527787787e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,9,False,28,514.9228243794921,False,1935.869844810565,2.5783214081168705e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,10,False,28,527.0515551330615,False,1900.3354824574344,2.556065738762951e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,11,False,28,475.7476482359083,False,1497.2522048092205,2.8968996280004283e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,12,False,28,341.4702387210308,False,1174.5167166353806,2.5999594825837106e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,13,False,28,405.96142524544973,False,1126.0382403485228,1.9265454222667106e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,14,False,28,370.22889232793676,False,1077.730698417863,2.0096352123822898e-13,2,0
a050_i050,C448_T,global,TOTAL_FLUX,15,False,28,243.6517835306489,False,771.4147160700007,2.1270896326698678e-13,2,0
a050_i050,C448_T,global,DELAY_ONLY,0,False,28,106.90278133740199,False,7701.106427684106,84.43168639931088,28,0
a050_i050,C448_T,global,DELAY_ONLY,1,False,28,104.7409680525532,False,5800.639012451571,34.68322543652426,28,0
a050_i050,C448_T,global,DELAY_ONLY,2,False,28,106.86417363976672,False,6019.256387932496,50.272629022233794,28,0
a050_i050,C448_T,global,DELAY_ONLY,3,False,28,92.20897932577817,False,5427.605465060485,60.7046701726659,28,0
a050_i050,C448_T,global,DELAY_ONLY,4,False,28,106.74837843302622,False,5302.560647721273,59.09803038317628,28,0
a050_i050,C448_T,global,DELAY_ONLY,5,False,28,105.92522936310151,False,5634.359212993444,55.525658204114244,28,0
a050_i050,C448_T,global,DELAY_ONLY,6,False,28,106.55547935553437,False,5466.756728913027,60.51319371396504,28,0
a050_i050,C448_T,global,DELAY_ONLY,7,False,28,106.18754253451607,False,5439.4702760219625,59.62874952653506,28,0
a050_i050,C448_T,global,DELAY_ONLY,8,False,28,106.28561573742209,False,5444.366375673346,59.46008786100005,28,0
a050_i050,C448_T,global,DELAY_ONLY,9,False,28,106.51004790219555,False,5439.987660583623,61.00292449968865,28,0
a050_i050,C448_T,global,DELAY_ONLY,10,False,28,106.39050942557455,False,5527.1805791273355,57.31284030180214,28,0
a050_i050,C448_T,global,DELAY_ONLY,11,False,28,106.20536074223072,False,5460.557048178655,59.905364149410985,28,0
a050_i050,C448_T,global,DELAY_ONLY,12,False,28,106.59457541717335,False,5482.898051421268,60.82770063259715,28,0
a050_i050,C448_T,global,DELAY_ONLY,13,False,28,106.53810381435875,False,5430.971923464593,59.45728105926812,28,0
a050_i050,C448_T,global,DELAY_ONLY,14,False,28,105.54748392163535,False,5446.1704578031995,59.794875123355894,28,0
a050_i050,C448_T,global,DELAY_ONLY,15,False,28,106.66896721253471,False,5464.956135691939,58.961591028956526,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,0,False,28,106.90278133740199,False,7694.552377366045,81.46893779888046,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,1,False,28,104.7409680525532,False,5800.634391165774,45.79496647654997,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,2,False,28,106.86417363976672,False,6013.459927906823,45.955443525798216,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,3,False,28,92.20897932577817,False,5426.492899927203,58.85235788920866,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,4,False,28,106.74837843302622,False,5296.417737462935,54.70899935409768,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,5,False,28,105.92522936310151,False,5632.177775806187,55.831994632890556,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,6,False,28,106.55547935553437,False,5460.404686110077,58.52999561066585,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,7,False,28,106.18754253451607,False,5434.859703169251,57.52967776811558,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,8,False,28,106.28561573742209,False,5439.902144290226,58.29473572303339,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,9,False,28,106.51004790219555,False,5435.108748227521,57.57484231933158,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,10,False,28,106.39050942557455,False,5522.579573109678,57.422685334213945,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,11,False,28,106.20536074223072,False,5454.568452374348,57.651133770064206,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,12,False,28,106.59457541717335,False,5478.655452597879,57.55083995602882,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,13,False,28,106.53810381435875,False,5426.0379166799075,57.55700871816837,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,14,False,28,105.54748392163535,False,5441.42742161373,57.597792691688966,28,0
a050_i050,C448_T,global,SPATIAL_ONLY,15,False,28,106.66896721253471,False,5460.460575198423,57.65204774280635,28,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,0,False,66,111.5186888465751,False,7247.943810045561,1.373811340186002,66,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,1,False,66,77.29277199427581,False,5326.1149050480535,0.6501925228656965,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,2,False,66,90.57670615222375,False,5756.1089999443775,0.8108941058931913,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,3,False,66,111.41062090219077,False,5649.830148182586,1.25798774886327,66,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,4,False,66,111.17516557295446,False,5097.223363541452,0.7533904003460983,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,5,False,66,107.55344672013554,False,5439.673887923931,0.9569877838474128,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,6,False,66,111.0866265169918,False,5107.5182393784335,1.0273569467165533,66,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,7,False,66,110.29575619184367,False,5123.183649453932,0.9769753699783341,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,8,False,66,110.14671213708131,False,5125.37848916962,0.95946179668647,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,9,False,66,110.54733362890603,False,5142.081071053153,0.910829920156287,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,10,False,66,108.40033114312156,False,5165.14044536835,1.058188724961455,66,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,11,False,66,111.41753919534598,False,5114.949493801261,0.930919864527253,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,12,False,66,109.79378744882052,False,5148.894466029265,0.9477810931686004,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,13,False,66,111.26775041193771,False,5115.576649164647,0.9951103174727938,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,14,False,66,106.65377999704924,False,5125.209805127303,0.9754081900851844,65,0
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,15,False,66,108.82744843484345,False,5130.565073741399,0.9744216558968858,65,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,0,False,66,111.5186888465751,False,7265.778805093053,13.841369815736577,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,1,False,66,77.29277199427581,False,5327.30917429002,4.463805769875079,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,2,False,66,90.57670615222375,False,5776.908481652141,9.16113511934467,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,3,False,66,111.41062090219077,False,5654.378032902229,9.598631675020354,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,4,False,66,111.17516557295446,False,5107.413288784326,9.343995583781417,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,5,False,66,107.55344672013554,False,5450.844637212712,8.930020216810348,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,6,False,66,111.0866265169918,False,5119.037861063793,10.213108330230222,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,7,False,66,110.29575619184367,False,5135.708894505502,9.806312838158414,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,8,False,66,110.14671213708131,False,5138.677132157564,9.931568161896596,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,9,False,66,110.54733362890603,False,5154.197475960296,9.252270615399725,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,10,False,66,108.40033114312156,False,5177.507257133082,10.105986507598814,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,11,False,66,111.41753919534598,False,5127.316135227547,9.776850815225819,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,12,False,66,109.79378744882052,False,5161.562048480543,9.607922613364575,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,13,False,66,111.26775041193771,False,5128.128483525573,9.778501160368087,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,14,False,66,106.65377999704924,False,5137.787114775328,9.762631557522544,66,0
a050_i050,C1056_ST,global,RESOLVED_PHYSICAL,15,False,66,108.82744843484345,False,5143.216645506225,10.005932547127948,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,0,False,66,110.63758191937916,False,7210.221578866422,5.8802217455279155,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,1,False,66,76.68207701010971,False,5264.871022060984,1.9101954203713214,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,2,False,66,89.82624969376023,False,5710.58552491756,3.9600981598855913,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,3,False,66,110.530353886591,False,5585.0760281324065,4.530843569866543,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,4,False,66,110.29675503693174,False,5035.31473774318,3.4770634986253386,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,5,False,66,106.70365285159554,False,5376.378303734808,3.834615703615833,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,6,False,66,110.2089204846008,False,5050.092879750976,4.172371271119142,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,7,False,66,109.4243032667334,False,5064.834290421677,4.108145762768176,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,8,False,66,109.276437075551,False,5067.532372332235,4.195285568687001,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,9,False,66,109.67389153211013,False,5083.315531270769,3.84147127466865,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,10,False,66,107.54384813053782,False,5107.6458833670595,4.261582652426477,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,11,False,66,110.53721031287455,False,5057.662097839561,4.116504884816999,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,12,False,66,108.92628664954518,False,5091.388804830609,4.103086428143113,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,13,False,66,110.38860715414222,False,5058.148837098609,4.1570452989994,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,14,False,66,105.81110263413281,False,5068.420228944524,4.148693026119074,66,0
a050_i050,C1056_ST,global,UNRESOLVED_IMAGE,15,False,66,107.96759761818208,False,5074.413382279049,4.139241466971961,66,0
a050_i050,C1056_ST,global,TOTAL_FLUX,0,False,66,1491.5191797834289,False,6187.06919231176,6.082592762081136e-107,1,0
a050_i050,C1056_ST,global,TOTAL_FLUX,1,False,66,1001.2845539350569,False,3504.915728368634,3.039737729790381e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,2,False,66,820.7057879018851,False,3203.4300418622415,2.495828021766274e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,3,False,66,889.3163475357198,False,3278.0902722631827,2.866022363482292e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,4,False,66,1016.0649377605677,False,2717.6878437379055,4.53689190322805e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,5,False,66,872.8736831358267,False,2879.2010585468347,5.458485561403724e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,6,False,66,658.2840122010962,False,2349.8479816958857,3.929033870530814e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,7,False,66,704.5261064526064,False,2449.915722122126,5.038100602175496e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,8,False,66,693.3803278134097,False,2494.2830398674346,3.901554364861534e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,9,False,66,551.8721401962885,False,2068.281394777005,4.716937706247994e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,10,False,66,458.64856949283785,False,2018.0251453520075,3.7994548754433427e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,11,False,66,461.31433743663706,False,1755.7158869189848,5.277159406177882e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,12,False,66,373.0743249737962,False,1582.3627269172498,4.561232551141135e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,13,False,66,329.94706647511964,False,1492.9381140557773,4.5774066483878e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,14,False,66,330.3259580267157,False,1431.2471491293222,3.970644979196847e-13,2,0
a050_i050,C1056_ST,global,TOTAL_FLUX,15,False,66,316.2620567398305,False,1152.8300515017247,4.331413612892968e-13,2,0
a050_i050,C1056_ST,global,DELAY_ONLY,0,False,66,111.5186888465751,False,7275.2214805833155,25.62608755074783,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,1,False,66,77.29277199427581,False,5329.143220795813,8.246855297123934,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,2,False,66,90.57670615222375,False,5778.118038048288,19.818985867101443,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,3,False,66,111.41062090219077,False,5659.21952722926,18.142288019099954,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,4,False,66,111.17516557295446,False,5116.26483655663,16.932940423885558,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,5,False,66,107.55344672013554,False,5456.3636882862165,18.159768709229258,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,6,False,66,111.0866265169918,False,5126.780649528365,18.32685204385915,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,7,False,66,110.29575619184367,False,5142.418179127329,18.14647060111763,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,8,False,66,110.14671213708131,False,5145.2262568446695,18.047486211534032,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,9,False,66,110.54733362890603,False,5160.712459550193,17.624520210679314,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,10,False,66,108.40033114312156,False,5184.529550886778,18.86613764706231,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,11,False,66,111.41753919534598,False,5134.260385581724,17.449020720081045,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,12,False,66,109.79378744882052,False,5168.140088738497,18.224739716955806,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,13,False,66,111.26775041193771,False,5134.879366120925,18.238477281300824,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,14,False,66,106.65377999704924,False,5144.516362769084,18.171623455290096,66,0
a050_i050,C1056_ST,global,DELAY_ONLY,15,False,66,108.82744843484345,False,5149.7061423795185,17.832918390702787,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,0,False,66,111.5186888465751,False,7265.778805093053,13.841369815736577,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,1,False,66,77.29277199427581,False,5328.576896811574,7.509890950307344,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,2,False,66,90.57670615222375,False,5768.912547298186,7.355608967586607,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,3,False,66,111.41062090219077,False,5656.204435424937,11.362815164864687,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,4,False,66,111.17516557295446,False,5106.230740594068,8.699679214749374,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,5,False,66,107.55344672013554,False,5451.794801494483,9.340795738173314,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,6,False,66,111.0866265169918,False,5118.95932235504,10.182003534272852,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,7,False,66,110.29575619184367,False,5135.689696934369,9.803291902194719,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,8,False,66,110.14671213708131,False,5138.637354186501,9.903043247419303,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,9,False,66,110.54733362890603,False,5154.236181392362,9.332796646293891,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,10,False,66,108.40033114312156,False,5177.891064400094,10.088523783579532,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,11,False,66,111.41753919534598,False,5127.201781851291,9.899055122494355,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,12,False,66,109.79378744882052,False,5161.714127342126,9.467390616713041,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,13,False,66,111.26775041193771,False,5128.018204037478,9.837789621171185,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,14,False,66,106.65377999704924,False,5137.783394602277,9.776025816708234,66,0
a050_i050,C1056_ST,global,SPATIAL_ONLY,15,False,66,108.82744843484345,False,5143.198442949978,9.892959180306473,66,0
