regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,definition,freeze_sha256
validation_in_class,84.0,0.06338736559650689,0.41578625055574514,0.0838446974057023,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,88.0,0.06416457628858538,0.4111869085415167,0.08434062915154868,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,92.0,0.06591659066662264,0.4153068098672143,0.08616848765167712,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,96.0,0.06558971112281767,0.41022486782762657,0.08626385236942816,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,100.0,0.06370880668128964,0.41028197401632616,0.08485250953687073,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,104.0,0.064945172495652,0.41137315723434015,0.08395714560273287,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,108.0,0.06646411145645115,0.4133027014821731,0.08648938520209701,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,112.0,0.0689325965486777,0.4256945611710469,0.08933048589686732,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,116.0,0.07052241214196858,0.4264922754445827,0.08933944485491696,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_in_class,120.0,0.0678197863850104,0.414590239098489,0.08933214778774709,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,0.0,0.06274441340132804,0.7796423657364001,0.06369925995850007,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,4.0,0.06457604905547096,0.7786371639070584,0.06554414718483209,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,8.0,0.06382772188419003,0.7816337962281139,0.06458380149115592,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
