error_in_reference_data_subspace,error_outside_reference_data_subspace,n_reference_data_directions,reference_arm,arm,estimator,snr0,regime,draw,error_data_supported,error_weak,error_total,n_data_directions,n_weak_directions,note,freeze_sha256
1.2512081491644635,1.5990661568825602,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_ID,2,1.2512081491644635,1.5990661568825597,2.0379647558404796,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.2602783807637756,1.5943890473059759,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_ID,3,1.2602783807637756,1.5943890473059756,2.0393501923632176,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.2443436201004658,1.4052503142725583,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_OOD,0,1.2443436201004658,1.4052503142725579,1.8794581993978985,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.2339467763425844,1.4064409242914064,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_OOD,1,1.2339467763425844,1.4064409242914062,1.8733831188984644,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.2375704923035644,1.41173196532392,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_OOD,2,1.2375704923035644,1.4117319653239195,1.880235928822725,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.2447292810161132,1.4073931106660504,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_OOD,3,1.244729281016113,1.40739311066605,1.8813669584377,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.6523544447650451,19.570457474987286,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_ID,0,1.652354444765045,19.570457474987286,19.646749962320072,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.655037255753252,19.43977017994704,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_ID,1,1.6550372557532518,19.43977017994704,19.516812920087993,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.6305539203257258,19.383141863166777,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_ID,2,1.6305539203257258,19.38314186316678,19.45881060037238,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.6446506072128793,20.082084744855983,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_ID,3,1.6446506072128793,20.082084744855983,20.15617905101564,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5227018374394041,18.99724553404135,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_OOD,0,1.5227018374394041,18.997245534041355,19.065847533460285,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.526085355625411,18.763675598335873,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_OOD,1,1.526085355625411,18.76367559833588,18.832109975316005,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.470481575750388,18.076203657107254,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_OOD,2,1.4704815757503877,18.076203657107257,18.14395779560225,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.492857303077511,19.423143485268163,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_OOD,3,1.492857303077511,19.423143485268163,19.487024339908462,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5565546200035925,19.037324595132212,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_ID,0,1.5565546200035925,19.037324595132212,19.108499534994156,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5605502918876506,18.993039628443093,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_ID,1,1.5605502918876506,18.993039628443093,19.063651066034545,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5055131716148378,18.22243463624918,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_ID,2,1.5055131716148376,18.222434636249183,18.292897104778937,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.533520889687341,19.568117380134584,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_ID,3,1.5335208896873411,19.568117380134588,19.635199675310588,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5141476523883268,18.899485921956998,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_OOD,0,1.5141476523883268,18.899485921956998,18.967719290668114,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5159715818000454,18.678726763428614,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_OOD,1,1.5159715818000454,18.678726763428614,18.74660265865382,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.4650279937732837,18.00142022207475,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_OOD,2,1.4650279937732837,18.00142022207475,18.06897192111291,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.4825035158189717,19.328047880287173,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_OOD,3,1.4825035158189717,19.328047880287173,19.39148588317522,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.29569362373629704,0.6110682425893372,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_ID,0,0.29569362373629704,0.6110682425893372,0.6845101475207238,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2923297869055973,0.6083857115296427,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_ID,1,0.2923297869055973,0.6083857115296427,0.6805613261343626,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2893547141510534,0.6043911237385557,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_ID,2,0.2893547141510534,0.6043911237385557,0.6758381925077162,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2923384025711953,0.6087704133998753,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_ID,3,0.2923384025711953,0.6087704133998754,0.6807701204463453,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.22018404446253081,0.34218142247913835,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_OOD,0,0.22018404446253081,0.34218142247913835,0.40953379121747946,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.21508660623318476,0.3444892038956324,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_OOD,1,0.21508660623318476,0.3444892038956325,0.4083330894872389,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2122692939492885,0.34034044129130286,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_OOD,2,0.2122692939492885,0.34034044129130286,0.40358145544451995,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2152913595734321,0.3419210347767417,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_OOD,3,0.2152913595734321,0.34192103477674163,0.4065856302654802,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.267487249262135,0.44931275899747897,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_ID,0,0.26748724926213496,0.449312758997479,0.5258451595693907,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2594059276335257,0.4423366440032216,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_ID,1,0.2594059276335257,0.4423366440032216,0.5158586562869161,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2613013918390009,0.4482339657625667,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_ID,2,0.2613013918390009,0.4482339657625667,0.5220336848723833,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.2619426705240546,0.4445917821514782,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_ID,3,0.2619426705240546,0.44459178215147827,0.5194766119800921,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.19809473082883944,0.23999286127203467,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_OOD,0,0.19809473082883944,0.23999286127203467,0.312088274401227,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.1923060423332123,0.23713295950890254,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_OOD,1,0.1923060423332123,0.2371329595089025,0.30615762242006317,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.1903753444139178,0.23421219987948555,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_OOD,2,0.19037534441391785,0.23421219987948555,0.3027315828257117,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
0.19397767091248438,0.23688433103920783,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_OOD,3,0.19397767091248438,0.2368843310392078,0.3070065704890359,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.6934551353092675,19.60755640734046,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_ID,0,1.6934551353092675,19.60755640734046,19.687445520099068,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.6961920872287584,19.45363688635215,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_ID,1,1.6961920872287584,19.45363688635215,19.534496630995307,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.6724723634034049,19.406802643145973,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_ID,2,1.6724723634034049,19.406802643145973,19.486231815371482,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.6849066473657437,20.08692967293468,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_ID,3,1.6849066473657437,20.08692967293468,20.164650707667782,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5283022824118393,18.987975623520377,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_OOD,0,1.5283022824118393,18.987975623520384,19.057082403464563,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.5310387440799005,18.709715582076065,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_OOD,1,1.5310387440799005,18.70971558207607,18.77872734733129,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
1.4759346795325947,18.03279043911163,85,DIRECT_PHYSICAL,DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_OOD,2,1.4759346795325947,18.032790439111633,18.101129850410505,85,139,"a weak-subspace improvement is a prior effect, not measured recovery",5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
