arm,estimator,snr0,selected_hyperparameter,selection_rule,selected_T_stable_anchor,selected_L_stable_anchor,a_anchor_M,selected_old_band_normalized_error,oracle_hyperparameter,oracle_old_band_normalized_error,oracle_label,n_grid,selection_seconds,freeze_sha256
DIRECT_PHYSICAL,RIDGE_IDENTITY,10000.0,9.999999999999999e-11,lexicographic_validation,80.0,80.0,0.0,0.46120625302135143,9.999999999999999e-11,0.46120625302135143,ORACLE_UPPER_BOUND,21,1.6835250854492188,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,3.162277660168379e-06,lexicographic_validation,96.0,96.0,0.0,1.0923599365764203,3.162277660168379e-06,1.0923599365764203,ORACLE_UPPER_BOUND,21,1.6740407943725586,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,10000.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.20676175473261432,1e-06,0.20676175473261432,ORACLE_UPPER_BOUND,13,1.027029037475586,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,10000.0,1.0,lexicographic_validation,92.0,92.0,0.0,1.1069012839508294,1.0,1.1069012839508294,ORACLE_UPPER_BOUND,7,0.5411179065704346,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,30000.0,1e-06,lexicographic_validation,88.0,88.0,0.0,0.37647181421076337,1e-06,0.37647181421076337,ORACLE_UPPER_BOUND,15,1.1766257286071777,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,30000.0,9.999999999999999e-11,lexicographic_validation,80.0,80.0,0.0,0.46022440115599406,9.999999999999999e-11,0.46022440115599406,ORACLE_UPPER_BOUND,21,1.6619329452514648,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,3.162277660168379e-06,lexicographic_validation,96.0,96.0,0.0,1.0923579872058846,3.162277660168379e-06,1.0923579872058846,ORACLE_UPPER_BOUND,21,1.6201810836791992,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.2067694831526546,1e-06,0.2067694831526546,ORACLE_UPPER_BOUND,13,1.039395809173584,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,1.0,lexicographic_validation,92.0,92.0,0.0,1.106905512349726,1.0,1.106905512349726,ORACLE_UPPER_BOUND,7,0.5742788314819336,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,100000.0,3.162277660168379e-07,lexicographic_validation,100.0,100.0,0.0,0.32842033173071306,3.162277660168379e-07,0.32842033173071306,ORACLE_UPPER_BOUND,15,1.201880693435669,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,9.999999999999999e-11,lexicographic_validation,80.0,80.0,0.0,0.46011857440991294,9.999999999999999e-11,0.46011857440991294,ORACLE_UPPER_BOUND,21,1.684682846069336,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,3.162277660168379e-06,lexicographic_validation,96.0,96.0,0.0,1.092358306616481,3.162277660168379e-06,1.092358306616481,ORACLE_UPPER_BOUND,21,1.7039642333984375,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.20677214690716855,1e-06,0.20677214690716855,ORACLE_UPPER_BOUND,13,1.0047099590301514,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,1.0,lexicographic_validation,92.0,92.0,0.0,1.1069050848814994,1.0,1.1069050848814994,ORACLE_UPPER_BOUND,7,0.5242204666137695,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1000000.0,1e-08,lexicographic_validation,112.0,112.0,0.0,0.21097467219637506,1e-08,0.21097467219637506,ORACLE_UPPER_BOUND,15,1.1127369403839111,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,9.999999999999999e-11,lexicographic_validation,80.0,80.0,0.0,0.460060639136162,9.999999999999999e-11,0.460060639136162,ORACLE_UPPER_BOUND,21,1.64475679397583,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000000.0,3.162277660168379e-06,lexicographic_validation,96.0,96.0,0.0,1.0923582565247165,3.162277660168379e-06,1.0923582565247165,ORACLE_UPPER_BOUND,21,1.5916309356689453,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000000.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.20677317746969884,1e-06,0.20677317746969884,ORACLE_UPPER_BOUND,13,0.7984488010406494,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000000.0,1.0,lexicographic_validation,92.0,92.0,0.0,1.1069052892968811,1.0,1.1069052892968811,ORACLE_UPPER_BOUND,7,0.4312119483947754,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,1.0,0.03162277660168379,lexicographic_validation,-1.0,0.0,0.0,0.6350243592571221,0.03162277660168379,0.6350243592571221,ORACLE_UPPER_BOUND,15,0.8666958808898926,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1.0,0.00031622776601683794,lexicographic_validation,-1.0,0.0,0.0,0.6252342300391385,0.00031622776601683794,0.6252342300391385,ORACLE_UPPER_BOUND,21,1.3761928081512451,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1.0,0.0031622776601683794,lexicographic_validation,-1.0,0.0,0.0,1.413466200649296,0.0031622776601683794,1.413466200649296,ORACLE_UPPER_BOUND,21,1.3764238357543945,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1.0,0.03162277660168379,lexicographic_validation,120.0,120.0,0.0,0.13889023498396597,0.03162277660168379,0.13889023498396597,ORACLE_UPPER_BOUND,13,0.9324324131011963,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1.0,0.01,lexicographic_validation,-1.0,0.0,0.0,1.4077763036083468,0.01,1.4077763036083468,ORACLE_UPPER_BOUND,7,0.44926023483276367,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,3.0,0.01,lexicographic_validation,72.0,72.0,0.0,0.5386674777805824,0.01,0.5386674777805824,ORACLE_UPPER_BOUND,15,0.9643311500549316,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3.0,9.999999999999999e-05,lexicographic_validation,72.0,72.0,0.0,0.5283683983960265,3.1622776601683795e-05,0.5268648393326189,ORACLE_UPPER_BOUND,21,1.4294850826263428,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3.0,0.00031622776601683794,lexicographic_validation,92.0,92.0,0.0,1.11056516184837,9.999999999999999e-05,1.0993497174295843,ORACLE_UPPER_BOUND,21,1.3776886463165283,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.1676535240890173,1e-06,0.1676535240890173,ORACLE_UPPER_BOUND,13,0.8402040004730225,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3.0,0.09999999999999999,lexicographic_validation,88.0,88.0,0.0,1.1230277305368086,1.0,1.1174002382694006,ORACLE_UPPER_BOUND,7,0.46593737602233887,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,10.0,0.0031622776601683794,lexicographic_validation,80.0,80.0,0.0,0.45890803778567124,0.0031622776601683794,0.45890803778567124,ORACLE_UPPER_BOUND,15,1.3143160343170166,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10.0,9.999999999999999e-06,lexicographic_validation,84.0,84.0,0.0,0.4302228247518822,9.999999999999999e-06,0.4302228247518822,ORACLE_UPPER_BOUND,21,1.3155982494354248,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10.0,3.1622776601683795e-05,lexicographic_validation,96.0,96.0,0.0,0.9490998555631331,9.999999999999999e-06,0.9352441622059671,ORACLE_UPPER_BOUND,21,1.2783348560333252,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.19062924932081818,1e-06,0.19062924932081818,ORACLE_UPPER_BOUND,13,0.8415935039520264,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10.0,1.0,lexicographic_validation,96.0,96.0,0.0,0.9647442050359252,1.0,0.9647442050359252,ORACLE_UPPER_BOUND,7,0.4492661952972412,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,30.0,0.001,lexicographic_validation,92.0,92.0,0.0,0.3494349143471158,0.001,0.3494349143471158,ORACLE_UPPER_BOUND,15,0.9873685836791992,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30.0,1e-06,lexicographic_validation,92.0,92.0,0.0,0.35131235567527597,1e-06,0.35131235567527597,ORACLE_UPPER_BOUND,21,1.5359928607940674,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30.0,9.999999999999999e-06,lexicographic_validation,96.0,96.0,0.0,0.8722686355696315,3.162277660168379e-07,0.7873766307455897,ORACLE_UPPER_BOUND,21,1.3313541412353516,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.19786962118836765,1e-06,0.19786962118836765,ORACLE_UPPER_BOUND,13,0.7888011932373047,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30.0,1.0,lexicographic_validation,96.0,96.0,0.0,0.9442768132898125,1.0,0.9442768132898125,ORACLE_UPPER_BOUND,7,0.43285083770751953,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100.0,0.00031622776601683794,lexicographic_validation,104.0,104.0,0.0,0.29098149209361107,0.00031622776601683794,0.29098149209361107,ORACLE_UPPER_BOUND,15,1.0197365283966064,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-07,lexicographic_validation,104.0,104.0,0.0,0.28274062708861286,3.162277660168379e-08,0.2800709683176325,ORACLE_UPPER_BOUND,21,1.357964277267456,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100.0,3.162277660168379e-06,lexicographic_validation,96.0,96.0,0.0,0.8118643594475519,1e-07,0.6474649331540953,ORACLE_UPPER_BOUND,21,2.968407154083252,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100.0,1e-06,lexicographic_validation,120.0,120.0,0.0,0.20045162641872755,1e-06,0.20045162641872755,ORACLE_UPPER_BOUND,13,1.3442940711975098,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,100.0,1.0,lexicographic_validation,96.0,96.0,0.0,0.9411450837702694,1.0,0.9411450837702694,ORACLE_UPPER_BOUND,7,1.7256815433502197,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
