geometry,spin,inclination_deg,arm,retarded_age,information_per_snr2,information_at_reference_snr,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a000_i075,0.0,75,UNRESOLVED_IMAGE,216.0,6.478357515748705e-108,6.478357515748705e-104,8.722646018871107e-107,0.0,8.722647846485126e-103
a000_i075,0.0,75,UNRESOLVED_IMAGE,220.0,5.719323701470505e-126,5.719323701470505e-122,7.700662504283743e-125,0.0,7.700662918241391e-121
a000_i075,0.0,75,UNRESOLVED_IMAGE,224.0,1.442335665614492e-145,1.442335665614492e-141,1.9420024561406132e-144,0.0,1.9420024830208485e-140
a000_i075,0.0,75,UNRESOLVED_IMAGE,228.0,1.0390342531359631e-166,1.0390342531359631e-162,1.398985786015142e-165,0.0,1.3989857910135966e-161
a000_i075,0.0,75,UNRESOLVED_IMAGE,232.0,2.138135542547313e-189,2.1381355425473133e-185,2.878847576458168e-188,0.0,2.878847579117845e-184
a000_i075,0.0,75,UNRESOLVED_IMAGE,236.0,1.2568470902881593e-213,1.2568470902881592e-209,1.6922552993661413e-212,0.0,1.6922552997708852e-208
a000_i075,0.0,75,UNRESOLVED_IMAGE,240.0,2.1104326520826173e-239,2.1104326520826172e-235,2.841547605711418e-238,0.0,2.8415476058875057e-234
a000_i075,0.0,75,UNRESOLVED_IMAGE,244.0,1.012284048305824e-266,1.0122840483058241e-262,1.3629685415799587e-265,0.0,1.362968541601855e-261
a000_i075,0.0,75,UNRESOLVED_IMAGE,248.0,1.3869957523773382e-295,1.3869957523773381e-291,1.8674912253971592e-294,0.0,1.86749122540494e-290
a000_i075,0.0,75,UNRESOLVED_IMAGE,252.0,0.0,0.0,0.0,0.0,0.0
a000_i075,0.0,75,TOTAL_FLUX,0.0,1.852345062363706e-24,1.852345062363706e-20,2.4027092039827326e-23,0.0,2.4027092040187275e-19
a000_i075,0.0,75,TOTAL_FLUX,4.0,8.716529561018208e-18,8.716529561018207e-14,1.1170685570498977e-16,0.0,1.1170685576344558e-12
a000_i075,0.0,75,TOTAL_FLUX,8.0,1.3708529532714893e-12,1.3708529532714893e-08,1.720524824080288e-11,0.0,1.7205247038876167e-07
a000_i075,0.0,75,TOTAL_FLUX,12.0,8.077562605867785e-09,8.077562605867785e-05,9.79531244945052e-08,0.0,0.0009790522630788165
a000_i075,0.0,75,TOTAL_FLUX,16.0,2.1887931852559063e-06,0.021887931852559064,2.513296039112226e-05,0.0,0.22420972735082165
a000_i075,0.0,75,TOTAL_FLUX,20.0,4.40638575926587e-05,0.440638575926587,0.0004649380528304895,0.0,1.7328892687556405
a000_i075,0.0,75,TOTAL_FLUX,24.0,0.00017990513342865927,1.7990513342865926,0.0017101888194457529,0.0,2.9529398641447493
a000_i075,0.0,75,TOTAL_FLUX,28.0,0.00037869351687073446,3.7869351687073447,0.0033144056869831,0.0,3.8879908019668283
a000_i075,0.0,75,TOTAL_FLUX,32.0,0.0005814968030205998,5.814968030205998,0.004835156217224596,0.0,4.762461231617389
a000_i075,0.0,75,TOTAL_FLUX,36.0,0.0007612414485812742,7.612414485812742,0.006069976402691859,0.0,5.567087478219587
a000_i075,0.0,75,TOTAL_FLUX,40.0,0.0009457114793117994,9.457114793117993,0.007250460785051622,0.0,6.367905522074331
a000_i075,0.0,75,TOTAL_FLUX,44.0,0.0010525087266695819,10.525087266695818,0.0078793532812326,0.0,6.780531250924195
a000_i075,0.0,75,TOTAL_FLUX,48.0,0.0010486145084654128,10.486145084654128,0.00787830453375293,0.0,6.947115908733526
a000_i075,0.0,75,TOTAL_FLUX,52.0,0.0010016033164325212,10.016033164325213,0.00782244138416449,0.0,7.181229887561391
a000_i075,0.0,75,TOTAL_FLUX,56.0,0.0009632542525298345,9.632542525298344,0.00816369293583199,0.0,7.385239837023046
a000_i075,0.0,75,TOTAL_FLUX,60.0,0.0009085895023745866,9.085895023745866,0.008561159093756576,0.0,7.918217440063619
a000_i075,0.0,75,TOTAL_FLUX,64.0,0.000858711939821371,8.58711939821371,0.00941479276451529,0.0,8.833835453041141
a000_i075,0.0,75,TOTAL_FLUX,68.0,0.0008508369307245593,8.508369307245593,0.011102399879638552,0.0,9.859298725184582
a000_i075,0.0,75,TOTAL_FLUX,72.0,0.0008596430598013008,8.596430598013008,0.012544146740206243,0.0,11.515928953111818
a000_i075,0.0,75,TOTAL_FLUX,76.0,0.0009814956714042256,9.814956714042255,0.01649110222841552,0.0,13.951964603869413
a000_i075,0.0,75,TOTAL_FLUX,80.0,0.001324277645237056,13.24277645237056,0.02981910110433711,0.0,16.983876947581376
a000_i075,0.0,75,TOTAL_FLUX,84.0,0.0017347314211201689,17.347314211201688,0.040525411696417726,0.0,20.37864259634624
a000_i075,0.0,75,TOTAL_FLUX,88.0,0.002146264479155512,21.462644791555118,0.049535678495773616,0.0,21.977327104880132
a000_i075,0.0,75,TOTAL_FLUX,92.0,0.0025175932035525605,25.175932035525605,0.05575535416646622,0.0,22.032486864149412
a000_i075,0.0,75,TOTAL_FLUX,96.0,0.002777372317016798,27.77372317016798,0.058430864256067014,0.0,21.417354961347097
a000_i075,0.0,75,TOTAL_FLUX,100.0,0.0028241737954903933,28.241737954903932,0.05519495063658138,0.0,20.904759261203004
a000_i075,0.0,75,TOTAL_FLUX,104.0,0.0026823509772843394,26.823509772843394,0.04558348556674624,0.0,19.699792368698024
a000_i075,0.0,75,TOTAL_FLUX,108.0,0.002477863913778997,24.778639137789973,0.03304174907165572,0.0,17.21948374524847
a000_i075,0.0,75,TOTAL_FLUX,112.0,0.002226110350931995,22.261103509319952,0.023634901341452373,0.0,14.51199259103457
a000_i075,0.0,75,TOTAL_FLUX,116.0,0.0019144498096712833,19.144498096712834,0.018241169809957145,0.0,12.259238434909241
a000_i075,0.0,75,TOTAL_FLUX,120.0,0.0015472738112148434,15.472738112148434,0.014290225828619604,0.0,10.432749940805596
a000_i075,0.0,75,TOTAL_FLUX,124.0,0.0011603497034307646,11.603497034307646,0.010694309263384664,0.0,8.423517117884671
a000_i075,0.0,75,TOTAL_FLUX,128.0,0.0007997401826465587,7.9974018264655875,0.007513265760379991,0.0,6.274701727792994
a000_i075,0.0,75,TOTAL_FLUX,132.0,0.0004685128729297929,4.6851287292979285,0.004573042609596567,0.0,4.66137111798276
a000_i075,0.0,75,TOTAL_FLUX,136.0,0.00018304987222265138,1.8304987222265139,0.0018779543773454472,0.0,3.2853502031035813
a000_i075,0.0,75,TOTAL_FLUX,140.0,3.399506611283372e-05,0.3399506611283372,0.00032236385644432663,0.0,1.5647589025244542
a000_i075,0.0,75,TOTAL_FLUX,144.0,6.842509861345017e-06,0.06842509861345017,4.0104488779080436e-05,0.0,0.3674345445150531
a000_i075,0.0,75,TOTAL_FLUX,148.0,2.401305149848008e-06,0.02401305149848008,1.2306298298505518e-05,0.0,0.12795101412129412
a000_i075,0.0,75,TOTAL_FLUX,152.0,4.1938440642230917e-07,0.004193844064223092,1.4290606993129455e-06,0.0,0.020879695538986907
a000_i075,0.0,75,TOTAL_FLUX,156.0,1.0070927369349678e-07,0.0010070927369349677,4.3791625929794e-07,0.0,0.004812859257643008
a000_i075,0.0,75,TOTAL_FLUX,160.0,5.4536091716067464e-08,0.0005453609171606746,2.686247871730846e-07,0.0,0.002794150322364425
a000_i075,0.0,75,TOTAL_FLUX,164.0,2.9539660799787315e-08,0.00029539660799787315,1.5265580230952078e-07,0.0,0.0015427828569353856
a000_i075,0.0,75,TOTAL_FLUX,168.0,9.734904879403425e-09,9.734904879403425e-05,5.1746719390838584e-08,0.0,0.000521071604783729
a000_i075,0.0,75,TOTAL_FLUX,172.0,9.273470211469094e-10,9.273470211469093e-06,3.988825627438499e-09,0.0,4.0153781622522334e-05
a000_i075,0.0,75,TOTAL_FLUX,176.0,1.134331637950521e-11,1.134331637950521e-07,3.942202661322469e-11,0.0,3.949082441008704e-07
a000_i075,0.0,75,TOTAL_FLUX,180.0,9.634295347508587e-15,9.634295347508587e-11,5.075151118927097e-14,0.0,5.075384129099213e-10
a000_i075,0.0,75,TOTAL_FLUX,184.0,3.900529412413986e-19,3.9005294124139866e-15,3.2140180617440715e-18,0.0,3.2140200261231186e-14
a000_i075,0.0,75,TOTAL_FLUX,188.0,5.9538958750832045e-25,5.953895875083205e-21,6.319456981135399e-24,0.0,6.319457035820983e-20
a000_i075,0.0,75,TOTAL_FLUX,192.0,2.986235779405836e-32,2.986235779405836e-28,3.5918839406041147e-31,0.0,3.591883941093837e-27
a000_i075,0.0,75,TOTAL_FLUX,196.0,4.575636286578886e-41,4.5756362865788855e-37,5.840927529624089e-40,0.0,5.840927529637655e-36
a000_i075,0.0,75,TOTAL_FLUX,200.0,2.066599913820653e-51,2.066599913820653e-47,2.713028344747457e-50,0.0,2.7130283447475703e-46
a000_i075,0.0,75,TOTAL_FLUX,204.0,2.7053672370225567e-63,2.7053672370225566e-59,3.598843280260903e-62,0.0,3.598843280260906e-58
a000_i075,0.0,75,TOTAL_FLUX,208.0,1.0185291102207918e-76,1.0185291102207917e-72,1.363428568275387e-75,0.0,1.3634285682753872e-71
a000_i075,0.0,75,TOTAL_FLUX,212.0,1.0988371037427501e-91,1.0988371037427501e-87,1.475343390027838e-90,0.0,1.4753433900278382e-86
a000_i075,0.0,75,TOTAL_FLUX,216.0,3.3914090531315164e-108,3.391409053131516e-104,4.5600164603086724e-107,0.0,4.560016460308672e-103
a000_i075,0.0,75,TOTAL_FLUX,220.0,2.9920930049799196e-126,2.9920930049799195e-122,4.02592087175935e-125,0.0,4.02592087175935e-121
a000_i075,0.0,75,TOTAL_FLUX,224.0,7.543248469003238e-146,7.543248469003239e-142,1.0153061414854963e-144,0.0,1.0153061414854964e-140
a000_i075,0.0,75,TOTAL_FLUX,228.0,5.433182559338608e-167,5.433182559338608e-163,7.31418368841447e-166,0.0,7.314183688414471e-162
a000_i075,0.0,75,TOTAL_FLUX,232.0,1.117960342133169e-189,1.117960342133169e-185,1.5051300317004304e-188,0.0,1.5051300317004303e-184
a000_i075,0.0,75,TOTAL_FLUX,236.0,6.571388738242477e-214,6.571388738242476e-210,8.847543095689157e-213,0.0,8.847543095689158e-209
a000_i075,0.0,75,TOTAL_FLUX,240.0,1.1034128598135878e-239,1.1034128598135879e-235,1.485636275755063e-238,0.0,1.485636275755063e-234
a000_i075,0.0,75,TOTAL_FLUX,244.0,5.292548682502635e-267,5.292548682502635e-263,7.125966589166311e-266,0.0,7.125966589166311e-262
a000_i075,0.0,75,TOTAL_FLUX,248.0,7.251628712182373e-296,7.251628712182373e-292,9.763751585178997e-295,0.0,9.763751585178998e-291
a000_i075,0.0,75,TOTAL_FLUX,252.0,0.0,0.0,0.0,0.0,0.0
a000_i075,0.0,75,DELAY_ONLY,0.0,3.7651685480937594e-22,3.765168548093759e-18,4.95497178575448e-21,0.0,5.155685513325268e-17
a000_i075,0.0,75,DELAY_ONLY,4.0,1.4797825250378068e-15,1.479782525037807e-11,1.9441856069489833e-14,0.0,2.025788405827354e-10
a000_i075,0.0,75,DELAY_ONLY,8.0,1.7157003990330435e-10,1.7157003990330434e-06,2.2416789120751364e-09,0.0,2.3465767383188467e-05
a000_i075,0.0,75,DELAY_ONLY,12.0,6.348280977684975e-07,0.006348280977684975,8.147997892147493e-06,0.0,0.08340058669720887
a000_i075,0.0,75,DELAY_ONLY,16.0,9.53598690059438e-05,0.953598690059438,0.0011679949791214388,1.6401351540755714e-22,3.3650495308621085
a000_i075,0.0,75,DELAY_ONLY,20.0,0.0010694753333339504,10.694753333339504,0.012049131563856237,0.0,8.95930750906938
a000_i075,0.0,75,DELAY_ONLY,24.0,0.002932476361550458,29.32476361550458,0.02974344024012541,4.009591404646719e-19,13.898804565436983
a000_i075,0.0,75,DELAY_ONLY,28.0,0.005161288727402163,51.61288727402163,0.04817474000682904,3.0708723876680782e-18,18.196493422205954
a000_i075,0.0,75,DELAY_ONLY,32.0,0.0073808721078032265,73.80872107803226,0.06539846737033196,7.46319778605253e-19,21.76695907796755
a000_i075,0.0,75,DELAY_ONLY,36.0,0.00935455565253093,93.54555652530931,0.07961801651538522,9.767021760309542e-18,25.361900039278694
a000_i075,0.0,75,DELAY_ONLY,40.0,0.011357619032207129,113.57619032207128,0.09350971658505053,1.7427274793177929e-16,29.240088668094003
a000_i075,0.0,75,DELAY_ONLY,44.0,0.01207573793539984,120.7573793539984,0.09982150780663213,1.544983048612018e-15,32.21290378510746
a000_i075,0.0,75,DELAY_ONLY,48.0,0.012034185967478541,120.34185967478541,0.1054699566422365,1.4225337572477908e-14,34.826212280435264
a000_i075,0.0,75,DELAY_ONLY,52.0,0.011812849647451582,118.12849647451583,0.11800112098594681,1.4700950169086386e-13,38.113705997589186
a000_i075,0.0,75,DELAY_ONLY,56.0,0.01188350959631396,118.83509596313961,0.14288544258832447,1.4336107042988897e-12,42.07339771247118
a000_i075,0.0,75,DELAY_ONLY,60.0,0.01185539684552233,118.5539684552233,0.17301498752637345,2.3221141300480975e-11,47.32623835635472
a000_i075,0.0,75,DELAY_ONLY,64.0,0.01218327785269073,121.8327785269073,0.22370386496590816,4.120926240071825e-10,55.06900339399838
a000_i075,0.0,75,DELAY_ONLY,68.0,0.01319624892223567,131.9624892223567,0.3064469481116223,6.310028346468598e-09,64.21723283610203
a000_i075,0.0,75,DELAY_ONLY,72.0,0.014365200486511444,143.65200486511444,0.39921980506781396,6.698571468510432e-08,74.51991301012862
a000_i075,0.0,75,DELAY_ONLY,76.0,0.01670414081715571,167.0414081715571,0.52392427373974,4.916407751356668e-07,84.97808201216593
a000_i075,0.0,75,DELAY_ONLY,80.0,0.019951160280249958,199.51160280249957,0.7590267384183758,2.4493179788837148e-06,90.40795560056227
a000_i075,0.0,75,DELAY_ONLY,84.0,0.022009642794390563,220.09642794390564,0.8559082129487179,3.77451228801789e-06,94.90034946390742
a000_i075,0.0,75,DELAY_ONLY,88.0,0.02312052668958263,231.2052668958263,0.8916727846706631,6.529065603071163e-06,97.85996724243599
a000_i075,0.0,75,DELAY_ONLY,92.0,0.02376244472148759,237.6244472148759,0.9049724417539824,1.0520223976703835e-05,98.68531164852978
a000_i075,0.0,75,DELAY_ONLY,96.0,0.0237041122029152,237.041122029152,0.8417849797072123,1.1788431682393463e-05,96.50743870870633
a000_i075,0.0,75,DELAY_ONLY,100.0,0.02179375763305481,217.9375763305481,0.5536974834907955,1.1315040648536402e-05,91.98955958976403
a000_i075,0.0,75,DELAY_ONLY,104.0,0.01983711760851846,198.3711760851846,0.31913660466273397,1.0514766343217276e-05,86.37433065842876
a000_i075,0.0,75,DELAY_ONLY,108.0,0.0187034925227473,187.034925227473,0.2366106969085876,9.927808464634585e-06,81.82998621208509
a000_i075,0.0,75,DELAY_ONLY,112.0,0.01777577582032423,177.7577582032423,0.18883418918289302,8.93317257656585e-06,76.53673977863085
a000_i075,0.0,75,DELAY_ONLY,116.0,0.01644804692248988,164.4804692248988,0.1588872163724463,6.769858272116532e-06,68.9328901733952
a000_i075,0.0,75,DELAY_ONLY,120.0,0.014367203374647227,143.67203374647227,0.13450445440147846,4.255200239859999e-06,64.20682002447144
a000_i075,0.0,75,DELAY_ONLY,124.0,0.011357305702794585,113.57305702794585,0.10628232817206726,3.979788860689458e-06,59.49946367718085
a000_i075,0.0,75,DELAY_ONLY,128.0,0.008408644530974303,84.08644530974303,0.08021258884622279,2.3882137189688137e-06,53.188716632216384
a000_i075,0.0,75,DELAY_ONLY,132.0,0.005559564437062345,55.59564437062345,0.055031647730787545,1.5569240823381622e-06,47.10709665094802
a000_i075,0.0,75,DELAY_ONLY,136.0,0.0028165900108867792,28.165900108867792,0.029247334469035186,1.0312997261872852e-06,39.808259152843206
a000_i075,0.0,75,DELAY_ONLY,140.0,0.0008149978125317095,8.149978125317094,0.0076945885068884015,3.3877753267751546e-07,31.614684493001036
a000_i075,0.0,75,DELAY_ONLY,144.0,0.00017196462573273715,1.7196462573273714,0.0024324661737790453,8.28623190812909e-08,21.964512106217683
a000_i075,0.0,75,DELAY_ONLY,148.0,7.544242287455468e-05,0.7544242287455468,0.0010786499062215883,2.120682250755489e-08,13.558616077511385
a000_i075,0.0,75,DELAY_ONLY,152.0,2.1680262898108237e-05,0.21680262898108238,0.00030529440994754315,2.7450763195209106e-09,5.67269465237847
a000_i075,0.0,75,DELAY_ONLY,156.0,6.833742732814763e-06,0.06833742732814763,0.00012369960050203477,4.381074209445221e-10,2.1892243013632493
a000_i075,0.0,75,DELAY_ONLY,160.0,3.5310310890581774e-06,0.03531031089058177,6.933852226168784e-05,1.1190671023093173e-10,1.275666933164885
a000_i075,0.0,75,DELAY_ONLY,164.0,1.5251925614873146e-06,0.015251925614873147,1.1542759659771293e-05,7.907870944144836e-12,0.566014726326561
a000_i075,0.0,75,DELAY_ONLY,168.0,6.501669171009161e-07,0.0065016691710091615,4.347547238194089e-06,8.972936005714228e-14,0.18077380369726492
a000_i075,0.0,75,DELAY_ONLY,172.0,1.1466789273392895e-07,0.0011466789273392895,7.294912959202118e-07,1.0233600963781418e-16,0.02220760915960088
a000_i075,0.0,75,DELAY_ONLY,176.0,3.181519034245068e-09,3.181519034245068e-05,2.8104219731368297e-08,9.031593303418233e-21,0.0004972441043069134
a000_i075,0.0,75,DELAY_ONLY,180.0,5.643009762740297e-12,5.643009762740297e-08,6.279308221059293e-11,2.3446320975189942e-26,7.458891213121929e-07
a000_i075,0.0,75,DELAY_ONLY,184.0,3.6581080693194947e-16,3.658108069319495e-12,4.32379920980603e-15,1.7449141400620075e-32,4.51962231654345e-11
a000_i075,0.0,75,DELAY_ONLY,188.0,7.170063411549661e-22,7.170063411549661e-18,8.593844921969574e-21,0.0,8.689118808368277e-17
a000_i075,0.0,75,DELAY_ONLY,192.0,4.0642114312455255e-29,4.0642114312455254e-25,4.886957133368953e-28,0.0,4.9004240625169414e-24
a000_i075,0.0,75,DELAY_ONLY,196.0,6.598596354300933e-38,6.598596354300934e-34,7.94041973841759e-37,0.0,7.945924931703189e-33
a000_i075,0.0,75,DELAY_ONLY,200.0,3.0622328878523205e-48,3.0622328878523206e-44,3.6856122419932477e-47,0.0,3.686260948459702e-43
a000_i075,0.0,75,DELAY_ONLY,204.0,4.06003944519101e-60,4.06003944519101e-56,4.886762492533084e-59,0.0,4.886982281686474e-55
a000_i075,0.0,75,DELAY_ONLY,208.0,1.5377279312573472e-73,1.5377279312573473e-69,1.8508676359128234e-72,0.0,1.850889007414279e-68
a000_i075,0.0,75,DELAY_ONLY,212.0,1.6636975936885373e-88,1.6636975936885373e-84,2.0024951751927957e-87,0.0,2.0025011310176818e-83
a000_i075,0.0,75,DELAY_ONLY,216.0,5.141763135583761e-105,5.141763135583761e-101,6.18884305536728e-104,0.0,6.188847807635179e-100
a000_i075,0.0,75,DELAY_ONLY,220.0,4.539330736186463e-123,4.539330736186463e-119,5.463731009956636e-122,0.0,5.463732094905384e-118
a000_i075,0.0,75,DELAY_ONLY,224.0,1.1447574815813839e-142,1.144757481581384e-138,1.377878725150491e-141,0.0,1.3778787959863704e-137
a000_i075,0.0,75,DELAY_ONLY,228.0,8.246639545921175e-164,8.246639545921175e-160,9.926005731465001e-163,0.0,9.926005863680786e-159
a000_i075,0.0,75,DELAY_ONLY,232.0,1.6970021019489543e-186,1.697002101948954e-182,2.0425838366872015e-185,0.0,2.0425838437405376e-181
a000_i075,0.0,75,DELAY_ONLY,236.0,9.975383278927885e-211,9.975383278927885e-207,1.2006795185200257e-209,0.0,1.2006795195952873e-205
a000_i075,0.0,75,DELAY_ONLY,240.0,1.6750147851109408e-236,1.675014785110941e-232,2.0161189699598807e-235,0.0,2.016118970428253e-231
a000_i075,0.0,75,DELAY_ONLY,244.0,8.034327681407724e-264,8.034327681407723e-260,9.67045819191128e-263,0.0,9.670458192494176e-259
a000_i075,0.0,75,DELAY_ONLY,248.0,1.1008351248800822e-292,1.1008351248800822e-288,1.3250119329992837e-291,0.0,1.3250119330200086e-287
a000_i075,0.0,75,DELAY_ONLY,252.0,4.4e-323,4.4466e-319,5.2e-322,0.0,5.43472e-318
a000_i075,0.0,75,SPATIAL_ONLY,0.0,3.867394390852552e-22,3.867394390852552e-18,4.9551596676647414e-21,9.39525419133209e-30,5.623705080927609e-17
a000_i075,0.0,75,SPATIAL_ONLY,4.0,1.5200991575585764e-15,1.5200991575585765e-11,1.9442636774788686e-14,1.1313065485317197e-22,2.2106954627620714e-10
a000_i075,0.0,75,SPATIAL_ONLY,8.0,1.7628225743051198e-10,1.7628225743051197e-06,2.241785614747425e-09,4.5217794976360175e-17,2.5643411245553333e-05
a000_i075,0.0,75,SPATIAL_ONLY,12.0,6.52665390181467e-07,0.00652665390181467,8.148565672076662e-06,7.503242920925915e-13,0.09191297949420901
a000_i075,0.0,75,SPATIAL_ONLY,16.0,9.820710694239539e-05,0.9820710694239538,0.001168127299179117,1.1397905359576957e-09,4.633141940071452
a000_i075,0.0,75,SPATIAL_ONLY,20.0,0.0011050206768691273,11.050206768691273,0.01205083921670606,4.541530657421074e-08,18.67236457672319
a000_i075,0.0,75,SPATIAL_ONLY,24.0,0.0030373224883904395,30.373224883904395,0.029748694481792994,4.371282332554101e-07,34.13531999426151
a000_i075,0.0,75,SPATIAL_ONLY,28.0,0.005336279603117392,53.36279603117392,0.048186704514534315,1.0068364613616787e-06,43.40422440672271
a000_i075,0.0,75,SPATIAL_ONLY,32.0,0.007627323503128887,76.27323503128886,0.06542313341839848,1.6914764960324684e-06,49.85451400473116
a000_i075,0.0,75,SPATIAL_ONLY,36.0,0.009669768149077383,96.69768149077383,0.07968018826547985,2.3531243005996655e-06,55.477091746795764
a000_i075,0.0,75,SPATIAL_ONLY,40.0,0.011738204535257942,117.38204535257942,0.09362051408949265,3.2813720709904476e-06,60.78640536153757
a000_i075,0.0,75,SPATIAL_ONLY,44.0,0.012481638474396383,124.81638474396384,0.09999608498598136,3.712380840460158e-06,64.6030714414025
a000_i075,0.0,75,SPATIAL_ONLY,48.0,0.012441289193866188,124.41289193866189,0.10570973632599479,3.7246150810697594e-06,66.53681419577065
a000_i075,0.0,75,SPATIAL_ONLY,52.0,0.012208550465476602,122.08550465476603,0.11830152185551407,3.6348443324044707e-06,67.99974887891655
a000_i075,0.0,75,SPATIAL_ONLY,56.0,0.012269181559462777,122.69181559462777,0.1432189151376892,3.8070558278100916e-06,69.81599601201174
a000_i075,0.0,75,SPATIAL_ONLY,60.0,0.012233870815522083,122.33870815522083,0.17336094335413976,5.911744977864318e-06,72.20634883619407
a000_i075,0.0,75,SPATIAL_ONLY,64.0,0.012556291999810471,125.56291999810472,0.22406015118677025,5.770304721764638e-06,76.65326324407978
a000_i075,0.0,75,SPATIAL_ONLY,68.0,0.013568063774292365,135.68063774292364,0.30676542597605727,5.737812813299194e-06,82.1426663787889
a000_i075,0.0,75,SPATIAL_ONLY,72.0,0.014733731108036684,147.33731108036685,0.3994831809517778,4.039768978572137e-06,87.11596208880337
a000_i075,0.0,75,SPATIAL_ONLY,76.0,0.01709176403492376,170.91764034923762,0.5242115935160884,4.486639177966259e-06,93.75486856264669
a000_i075,0.0,75,SPATIAL_ONLY,80.0,0.020395554740589815,203.95554740589816,0.7600147791841101,5.228951370083688e-06,97.53705151879086
a000_i075,0.0,75,SPATIAL_ONLY,84.0,0.0223382966520253,223.38296652025298,0.8566108498606664,3.926436831100794e-06,98.83688781539271
a000_i075,0.0,75,SPATIAL_ONLY,88.0,0.023111010395292574,231.11010395292575,0.8910063961744885,2.5029357099274283e-06,97.15977912730989
a000_i075,0.0,75,SPATIAL_ONLY,92.0,0.02345466083491477,234.5466083491477,0.9023195480208992,1.6406402165201593e-06,92.95911362102824
a000_i075,0.0,75,SPATIAL_ONLY,96.0,0.023180415444042292,231.8041544404229,0.8379238205449515,1.0488525120961496e-06,88.07430023391403
a000_i075,0.0,75,SPATIAL_ONLY,100.0,0.021102628606006757,211.02628606006758,0.5504438285979758,1.1158890576616013e-06,81.519310252398
a000_i075,0.0,75,SPATIAL_ONLY,104.0,0.01898706978848008,189.8706978848008,0.3171834182263912,1.0008312305916563e-06,72.23361009354798
a000_i075,0.0,75,SPATIAL_ONLY,108.0,0.01797287924209024,179.7287924209024,0.23594248824053438,1.0118493601135409e-06,65.76343742296872
a000_i075,0.0,75,SPATIAL_ONLY,112.0,0.01730112841929268,173.01128419292678,0.18951682942743497,1.080582371802624e-06,62.538866030600516
a000_i075,0.0,75,SPATIAL_ONLY,116.0,0.01615484061467197,161.54840614671969,0.15987528225350273,9.062405487379258e-07,59.13834247172648
a000_i075,0.0,75,SPATIAL_ONLY,120.0,0.014150656748789688,141.5065674878969,0.13510929108436448,5.238356205828613e-07,55.131424394227835
a000_i075,0.0,75,SPATIAL_ONLY,124.0,0.011134808450830525,111.34808450830525,0.10633833394298897,2.9890338750878523e-07,50.36585697529565
a000_i075,0.0,75,SPATIAL_ONLY,128.0,0.008168312056848677,81.68312056848677,0.0798670867007987,1.5202898745404491e-07,44.15426885250563
a000_i075,0.0,75,SPATIAL_ONLY,132.0,0.0053107727222446435,53.107727222446435,0.05454572612355424,8.556151696977584e-08,35.25835821769128
a000_i075,0.0,75,SPATIAL_ONLY,136.0,0.00258374180719746,25.8374180719746,0.028816839874580454,2.251091421531026e-08,24.65926121715504
a000_i075,0.0,75,SPATIAL_ONLY,140.0,0.0006061467457085237,6.061467457085237,0.0073541494844361205,2.7804171097215213e-09,12.439099514735062
a000_i075,0.0,75,SPATIAL_ONLY,144.0,2.4513631642328577e-05,0.24513631642328576,0.00031591953592076285,2.363677610428234e-11,2.0107306932743483
a000_i075,0.0,75,SPATIAL_ONLY,148.0,5.992043185439178e-08,0.0005992043185439178,7.954780586215749e-07,5.998937080864748e-15,0.008922055924366463
a000_i075,0.0,75,SPATIAL_ONLY,152.0,5.377110604450823e-12,5.377110604450823e-08,7.244840323709614e-11,4.5070527406332705e-20,7.814022623259852e-07
a000_i075,0.0,75,SPATIAL_ONLY,156.0,1.5331444524531903e-17,1.5331444524531904e-13,2.0817089710609167e-16,1.873953785551734e-26,2.194816023308616e-12
a000_i075,0.0,75,SPATIAL_ONLY,160.0,1.3191071289060528e-24,1.3191071289060528e-20,1.7984515907411478e-23,5.372668200764995e-34,1.8754389440994156e-19
a000_i075,0.0,75,SPATIAL_ONLY,164.0,3.343834430170252e-33,3.343834430170252e-29,4.5693891930508844e-32,5.867575387078498e-43,4.740835757359706e-28
a000_i075,0.0,75,SPATIAL_ONLY,168.0,2.4668529395526725e-43,2.4668529395526724e-39,3.3757153131626323e-42,1.7243738002324352e-53,3.4943209810805703e-38
a000_i075,0.0,75,SPATIAL_ONLY,172.0,5.261392877019757e-55,5.261392877019757e-51,7.206798071379487e-54,1.2782872067372538e-65,7.452347779355227e-50
a000_i075,0.0,75,SPATIAL_ONLY,176.0,3.2321599600636477e-68,3.2321599600636476e-64,4.43054620356459e-67,1.3849197848174444e-79,4.57945433471219e-63
a000_i075,0.0,75,SPATIAL_ONLY,180.0,5.706274147580432e-83,5.706274147580432e-79,7.826885328998874e-82,4.422596540257108e-95,8.088453773168314e-78
a000_i075,0.0,75,SPATIAL_ONLY,184.0,2.891162069470107e-99,2.891162069470107e-95,3.967820899941255e-98,4.389248886393951e-112,4.10015402871814e-94
a000_i075,0.0,75,SPATIAL_ONLY,188.0,4.2000059593769576e-117,4.2000059593769577e-113,5.767070198743629e-116,1.412433612420574e-130,5.959331782135986e-112
a000_i075,0.0,75,SPATIAL_ONLY,192.0,1.7482580035301227e-136,1.7482580035301226e-132,2.4017317405495496e-135,1.548086665122504e-150,2.4818211261959753e-131
a000_i075,0.0,75,SPATIAL_ONLY,196.0,2.0841868158891293e-157,2.0841868158891294e-153,2.864573141702238e-156,5.569342059717974e-172,2.960145573177107e-152
