arm,estimator,snr0,regime,n_truths,n_draws,seconds,freeze_sha256
DIRECT_PHYSICAL,WIENER_GAUSSIAN,3000.0,IN_CLASS_ID,256,9,0.8941102027893066,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,3000.0,IN_CLASS_OOD,64,9,0.20425128936767578,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,3000.0,OFF_GRID_ID,256,9,0.8081533908843994,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,3000.0,OFF_GRID_OOD,64,9,0.2118065357208252,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,3000.0,IN_CLASS_ID,256,9,0.7893297672271729,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,3000.0,IN_CLASS_OOD,64,9,0.20847558975219727,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,3000.0,OFF_GRID_ID,256,9,0.9974603652954102,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,3000.0,OFF_GRID_OOD,64,9,0.21385765075683594,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,10000.0,IN_CLASS_ID,256,9,0.746793270111084,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,10000.0,IN_CLASS_OOD,64,9,0.21706342697143555,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,10000.0,OFF_GRID_ID,256,9,0.8930227756500244,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,10000.0,OFF_GRID_OOD,64,9,0.21756196022033691,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,10000.0,IN_CLASS_ID,256,9,0.7734265327453613,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,10000.0,IN_CLASS_OOD,64,9,0.2209625244140625,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,10000.0,OFF_GRID_ID,256,9,0.7550878524780273,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,10000.0,OFF_GRID_OOD,64,9,0.22183442115783691,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,IN_CLASS_ID,256,9,0.8385581970214844,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,IN_CLASS_OOD,64,9,0.24800539016723633,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,OFF_GRID_ID,256,9,0.8343505859375,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,OFF_GRID_OOD,64,9,0.22625970840454102,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,10000.0,IN_CLASS_ID,256,9,0.7633247375488281,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,10000.0,IN_CLASS_OOD,64,9,0.2148137092590332,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,10000.0,OFF_GRID_ID,256,9,0.7680492401123047,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,10000.0,OFF_GRID_OOD,64,9,0.2077326774597168,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,10000.0,IN_CLASS_ID,256,9,0.9766135215759277,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,10000.0,IN_CLASS_OOD,64,9,0.24231886863708496,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,10000.0,OFF_GRID_ID,256,9,0.8972530364990234,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,10000.0,OFF_GRID_OOD,64,9,0.2166447639465332,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,30000.0,IN_CLASS_ID,256,9,0.7647197246551514,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,30000.0,IN_CLASS_OOD,64,9,0.21233439445495605,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,30000.0,OFF_GRID_ID,256,9,0.8838503360748291,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,30000.0,OFF_GRID_OOD,64,9,0.23574185371398926,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,30000.0,IN_CLASS_ID,256,9,0.804894208908081,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,30000.0,IN_CLASS_OOD,64,9,0.2290351390838623,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,30000.0,OFF_GRID_ID,256,9,0.8144707679748535,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,30000.0,OFF_GRID_OOD,64,9,0.22852158546447754,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,IN_CLASS_ID,256,9,0.8125045299530029,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,IN_CLASS_OOD,64,9,0.2260286808013916,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,OFF_GRID_ID,256,9,0.805079460144043,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,OFF_GRID_OOD,64,9,0.22233223915100098,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,IN_CLASS_ID,256,9,0.7809488773345947,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,IN_CLASS_OOD,64,9,0.23183989524841309,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,OFF_GRID_ID,256,9,0.9110629558563232,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,30000.0,OFF_GRID_OOD,64,9,0.45416903495788574,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,IN_CLASS_ID,256,9,0.8828039169311523,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,IN_CLASS_OOD,64,9,0.2655344009399414,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,OFF_GRID_ID,256,9,1.0498309135437012,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,30000.0,OFF_GRID_OOD,64,9,0.23903894424438477,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,100000.0,IN_CLASS_ID,256,9,0.8595132827758789,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,100000.0,IN_CLASS_OOD,64,9,0.22148489952087402,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,100000.0,OFF_GRID_ID,256,9,0.804032564163208,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,100000.0,OFF_GRID_OOD,64,9,0.1960451602935791,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,IN_CLASS_ID,256,9,0.7198326587677002,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,IN_CLASS_OOD,64,9,0.2646768093109131,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,OFF_GRID_ID,256,9,0.8672308921813965,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,100000.0,OFF_GRID_OOD,64,9,0.21674871444702148,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,IN_CLASS_ID,256,9,1.0241913795471191,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,IN_CLASS_OOD,64,9,0.22818374633789062,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,OFF_GRID_ID,256,9,0.8388073444366455,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,OFF_GRID_OOD,64,9,0.2721977233886719,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,IN_CLASS_ID,256,9,1.022322177886963,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,IN_CLASS_OOD,64,9,0.28812694549560547,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,OFF_GRID_ID,256,9,0.7956409454345703,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,100000.0,OFF_GRID_OOD,64,9,0.20928573608398438,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,IN_CLASS_ID,256,9,0.7741336822509766,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,IN_CLASS_OOD,64,9,0.21715259552001953,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,OFF_GRID_ID,256,9,0.7597103118896484,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,100000.0,OFF_GRID_OOD,64,9,0.2247769832611084,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1000000.0,IN_CLASS_ID,256,9,0.7938988208770752,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1000000.0,IN_CLASS_OOD,64,9,0.22675061225891113,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1000000.0,OFF_GRID_ID,256,9,0.9212226867675781,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1000000.0,OFF_GRID_OOD,64,9,0.19477057456970215,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,IN_CLASS_ID,256,9,0.7725317478179932,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,IN_CLASS_OOD,64,9,0.18816375732421875,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,OFF_GRID_ID,256,9,0.907630205154419,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000000.0,OFF_GRID_OOD,64,9,0.2204890251159668,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000000.0,IN_CLASS_ID,256,9,0.7918567657470703,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000000.0,IN_CLASS_OOD,64,9,0.21317768096923828,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000000.0,OFF_GRID_ID,256,9,1.2058775424957275,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000000.0,OFF_GRID_OOD,64,9,0.20365309715270996,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000000.0,IN_CLASS_ID,256,9,0.8372664451599121,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000000.0,IN_CLASS_OOD,64,9,0.2021322250366211,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000000.0,OFF_GRID_ID,256,9,0.7722694873809814,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000000.0,OFF_GRID_OOD,64,9,0.2067859172821045,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000000.0,IN_CLASS_ID,256,9,0.7410712242126465,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000000.0,IN_CLASS_OOD,64,9,0.20348596572875977,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000000.0,OFF_GRID_ID,256,9,0.7950952053070068,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000000.0,OFF_GRID_OOD,64,9,0.2088015079498291,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1.0,IN_CLASS_ID,256,9,0.7338626384735107,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,64,9,0.20454645156860352,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1.0,OFF_GRID_ID,256,9,0.7603857517242432,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,64,9,0.20538759231567383,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,256,9,0.7789192199707031,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_OOD,64,9,0.20406818389892578,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_ID,256,9,0.7389163970947266,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1.0,OFF_GRID_OOD,64,9,0.22113895416259766,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_ID,256,9,0.9339406490325928,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1.0,IN_CLASS_OOD,64,9,0.23131227493286133,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_ID,256,9,0.8376438617706299,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1.0,OFF_GRID_OOD,64,9,0.2130873203277588,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_ID,256,9,0.7375075817108154,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1.0,IN_CLASS_OOD,64,9,0.20458674430847168,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_ID,256,9,0.7298693656921387,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1.0,OFF_GRID_OOD,64,9,0.2015848159790039,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_ID,256,9,0.8686459064483643,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1.0,IN_CLASS_OOD,64,9,0.1993119716644287,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1.0,OFF_GRID_ID,256,9,0.775550127029419,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1.0,OFF_GRID_OOD,64,9,0.20352506637573242,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3.0,IN_CLASS_ID,256,9,0.7658398151397705,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3.0,IN_CLASS_OOD,64,9,0.20853757858276367,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3.0,OFF_GRID_ID,256,9,0.8183140754699707,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3.0,OFF_GRID_OOD,64,9,0.21137380599975586,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3.0,IN_CLASS_ID,256,9,0.7242915630340576,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3.0,IN_CLASS_OOD,64,9,0.20669221878051758,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3.0,OFF_GRID_ID,256,9,0.7983498573303223,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3.0,OFF_GRID_OOD,64,9,0.22725844383239746,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3.0,IN_CLASS_ID,256,9,1.0398571491241455,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3.0,IN_CLASS_OOD,64,9,0.25435805320739746,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3.0,OFF_GRID_ID,256,9,0.7711784839630127,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3.0,OFF_GRID_OOD,64,9,0.21213245391845703,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3.0,IN_CLASS_ID,256,9,0.7343194484710693,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3.0,IN_CLASS_OOD,64,9,0.22916936874389648,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3.0,OFF_GRID_ID,256,9,0.7191214561462402,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3.0,OFF_GRID_OOD,64,9,0.1851329803466797,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3.0,IN_CLASS_ID,256,9,0.714470386505127,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3.0,IN_CLASS_OOD,64,9,0.18889379501342773,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3.0,OFF_GRID_ID,256,9,0.849961519241333,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3.0,OFF_GRID_OOD,64,9,0.18764185905456543,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10.0,IN_CLASS_ID,256,9,0.7905621528625488,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10.0,IN_CLASS_OOD,64,9,0.19264817237854004,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10.0,OFF_GRID_ID,256,9,0.7235405445098877,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10.0,OFF_GRID_OOD,64,9,0.1965959072113037,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10.0,IN_CLASS_ID,256,9,1.009749174118042,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10.0,IN_CLASS_OOD,64,9,0.20504999160766602,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10.0,OFF_GRID_ID,256,9,0.9378383159637451,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10.0,OFF_GRID_OOD,64,9,0.19208860397338867,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10.0,IN_CLASS_ID,256,9,0.658069372177124,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10.0,IN_CLASS_OOD,64,9,0.1880190372467041,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10.0,OFF_GRID_ID,256,9,0.6965978145599365,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10.0,OFF_GRID_OOD,64,9,0.18535590171813965,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10.0,IN_CLASS_ID,256,9,0.6693515777587891,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10.0,IN_CLASS_OOD,64,9,0.20648503303527832,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10.0,OFF_GRID_ID,256,9,0.9727520942687988,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10.0,OFF_GRID_OOD,64,9,0.19701838493347168,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10.0,IN_CLASS_ID,256,9,0.7673947811126709,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10.0,IN_CLASS_OOD,64,9,0.2031254768371582,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10.0,OFF_GRID_ID,256,9,0.918658971786499,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10.0,OFF_GRID_OOD,64,9,0.18482232093811035,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30.0,IN_CLASS_ID,256,9,0.813474178314209,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30.0,IN_CLASS_OOD,64,9,0.20325732231140137,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30.0,OFF_GRID_ID,256,9,0.7014009952545166,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30.0,OFF_GRID_OOD,64,9,0.18389368057250977,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30.0,IN_CLASS_ID,256,9,0.832831859588623,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
