source_class,arm,bank,family,index,retarded_age,structure_error_absolute,structure_error_normalized,in_old_band
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,72.0,3.534261770076031,0.9995751243042557,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,74.0,3.5058599738807454,0.99974089821217,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,76.0,3.536269656372753,0.9997588574334714,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,78.0,3.5079638768943426,0.9997867073977267,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,80.0,3.53762793983738,0.9998371522535575,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,82.0,3.510237683308855,0.9999160781066838,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,84.0,3.538998845278838,1.0000104166772037,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,86.0,3.512292784568742,1.0000890160326685,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,88.0,3.5393670885714386,1.0001516100574641,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,90.0,3.512639435060659,1.0001539870530158,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,92.0,3.5371166050121325,1.0001234274464412,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,94.0,3.5110257782107346,1.0000798514659563,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,96.0,3.5338237968637753,1.0000338159579651,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,98.0,3.509143151628906,1.000021547810624,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,100.0,3.5305394797028344,1.0000329547105098,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,102.0,3.507497241644208,1.000070310902584,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,104.0,3.527329959806948,1.0001238177695007,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,106.0,3.505864279932352,1.0001610708360444,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,108.0,3.5236854437509013,1.0001861508090597,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,110.0,3.503293638403735,1.0001776282138395,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,112.0,3.5182694279189395,1.000144379748599,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,114.0,3.499085622872561,1.0001014851469177,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,116.0,3.511644897099697,1.000050539956542,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,118.0,3.494281544421951,1.0000248633988513,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,6,120.0,3.504883720732746,1.0000176653381108,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,0.0,3.5341986790922597,0.9852813154969102,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,2.0,3.5046773152794057,0.9822633762268762,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,4.0,3.5160531314963004,0.9813665408046982,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,6.0,3.4979805688034538,0.9820497949200473,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,8.0,3.501135586431573,0.9783484708331878,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,10.0,3.428817960870003,0.9642448216846572,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,12.0,3.3522601215145595,0.9378514275244931,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,14.0,3.149117983795867,0.8870509665567167,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,16.0,3.0119501109996185,0.8436439640710564,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,18.0,2.8933789448667055,0.8163401218339598,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,20.0,2.8756215261545885,0.8064216046543063,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,22.0,2.900717136452502,0.8197214820110065,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,24.0,3.0180419710684507,0.8473817191037373,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,26.0,3.168606677614962,0.8968356559870814,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,28.0,3.3506851911140876,0.941923576695524,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,30.0,3.4534180914619177,0.9789609117980608,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,32.0,3.5390534898888086,0.9960992117552953,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,34.0,3.454305081844622,0.9807000576337547,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,36.0,3.4046613050070715,0.9594632255552522,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,38.0,3.314253219281997,0.9423404281142946,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,40.0,3.2954687327716234,0.9298574224939928,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,42.0,3.242268591906532,0.9232190778633745,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,44.0,3.259392253369701,0.9208451004992553,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,46.0,3.2420399463416554,0.9244737702825985,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,48.0,3.2872601094123612,0.9299106977662283,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,50.0,3.277550885039298,0.935908745446091,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,52.0,3.3220301541257804,0.9409697699964858,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,54.0,3.3001417026378808,0.9436533281630467,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,56.0,3.3357188635343027,0.9460940559478075,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,58.0,3.31860429014466,0.9502068360483685,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,60.0,3.3642119107115365,0.9554484649703001,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,62.0,3.3565258129379734,0.9623241776614482,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,64.0,3.4120866104543635,0.9703514510242883,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,66.0,3.4130908849465946,0.9797921404898275,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,68.0,3.472761428956748,0.988951612473603,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,70.0,3.4608605007388267,0.9947430614161112,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,72.0,3.501939005131351,0.9986322662244699,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,74.0,3.4741369918995586,0.9997714117496371,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,76.0,3.5014713553007657,0.9998856471166399,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,78.0,3.470463247904195,0.9998956943180097,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,80.0,3.4966699895199698,0.9999143042078024,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,82.0,3.4665977427877634,0.9999331165230737,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,84.0,3.4918680746439175,0.9999533033033066,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,86.0,3.4628523171412335,0.9999742192701123,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,88.0,3.487041626667131,0.9999950566993433,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,90.0,3.4591778812921676,1.0000057299818277,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,92.0,3.482094801750772,1.0000112045927851,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,94.0,3.4555148147798174,1.0000113843388605,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,96.0,3.4770566881261638,1.0000090697090864,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,98.0,3.4519126479115196,1.0000065839451324,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,100.0,3.4719850162643295,1.0000041909266415,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,102.0,3.448408923974085,1.0000034309229051,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,104.0,3.4669082338787045,1.0000036879259055,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,106.0,3.445008548376883,1.0000047420022347,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,108.0,3.461824102458752,1.0000061667307791,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,110.0,3.441686619848318,1.0000065717147173,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,112.0,3.456706153911398,1.0000061425015498,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,114.0,3.438420074192307,1.0000047596960342,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,116.0,3.4515673759312415,1.0000026782302522,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,118.0,3.4352243508842895,1.0000013921653301,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,circular_two_hotspots,7,120.0,3.4464368377431787,1.0000007171545677,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,0.0,1.306808153797671,1.051037454415498,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,2.0,1.3029708925425272,1.0527486430182125,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,4.0,1.3109610933927043,1.054095941167699,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,6.0,1.3057564066762786,1.0552712905593533,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,8.0,1.3135578641749808,1.0559049672935272,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,10.0,1.306061292876057,1.0557907413749734,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,12.0,1.3121528563130165,1.0545303461871236,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,14.0,1.300219732863853,1.0513054740064398,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,16.0,1.3045837806418106,1.0481926301367683,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,18.0,1.2925008660521127,1.0453029513836019,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,20.0,1.2988067554074958,1.043350149600789,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,22.0,1.2888869129625895,1.0425795177700752,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,24.0,1.2986212571374387,1.0429770561400349,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,26.0,1.2918431318769736,1.0451711929564886,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,28.0,1.3048070196375998,1.0477908727100012,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,30.0,1.2986317923037796,1.0508368037548868,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,32.0,1.3112406719020087,1.0527794124531176,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,34.0,1.3005211414595577,1.0525204740810237,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,36.0,1.309331371435894,1.05112600137507,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,38.0,1.2951173649072683,1.0482788766348563,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,40.0,1.30193682756051,1.0450639298224005,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,42.0,1.2865002719964758,1.041408381050807,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,44.0,1.2932773550369787,1.038029279002699,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,46.0,1.2786628478534843,1.035149466420699,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,48.0,1.2864615732022942,1.0324877901174632,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,50.0,1.2718313110991737,1.0296726848183209,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,52.0,1.279346592954805,1.0267307135463841,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,54.0,1.2640222434373343,1.0233875017827314,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,56.0,1.2710930830175915,1.0200912280913226,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,58.0,1.2563637072740987,1.0171915482060325,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,60.0,1.2640871342706095,1.0144591232887543,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,62.0,1.2497525059371133,1.0118264646001038,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,64.0,1.257430058271527,1.0091550544662735,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,66.0,1.2431550839151313,1.006442983538077,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,68.0,1.2508824410441612,1.0039276213548953,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,70.0,1.2382225021090696,1.002387804700759,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,72.0,1.2475622366862107,1.0013539407184537,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,74.0,1.2365605584696961,1.0009597694018644,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,76.0,1.246782105624988,1.000797275702671,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,78.0,1.2363427613760374,1.0006735519239083,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,80.0,1.2462989402276616,1.0005473390024655,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,82.0,1.2361869210610539,1.0004295689057419,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,84.0,1.245849157175021,1.000307690915791,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,86.0,1.2360906044498934,1.0001979510771088,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,88.0,1.2453725214019098,1.0000956243655696,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,90.0,1.236098517331941,1.0000437783549563,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,92.0,1.245062497880566,1.0000154906711243,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,94.0,1.2362906652608006,1.0000061142305223,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,96.0,1.2447999344356846,1.0000041475083008,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,98.0,1.2365362987539608,1.0000034251866088,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,100.0,1.24453344036203,1.0000028042063254,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,102.0,1.236815910058519,1.000002459467118,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,104.0,1.2442532334771308,1.0000021896504503,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,106.0,1.2371110354015271,1.0000018301749987,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,108.0,1.243938908703721,1.000001403625078,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,110.0,1.237425664969571,1.0000012413750148,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,112.0,1.2436331471153412,1.0000011621778246,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,114.0,1.2377631400848292,1.0000008204544997,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,116.0,1.2432777176438499,1.0000002812544029,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,118.0,1.2381040553764855,1.0000000383341812,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,0,120.0,1.2429509161775436,1.0000000334815404,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,0.0,3.089068740059923,1.0395980246045544,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,2.0,3.081189804747635,1.0416798903218991,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,4.0,3.102577254189035,1.043842591632932,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,6.0,3.094805207765953,1.0465397797196898,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,8.0,3.1174948478585125,1.0485784144659656,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,10.0,3.1037450352960416,1.0498312512860315,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,12.0,3.1211168603189,1.0495599316977797,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,14.0,3.094746931751171,1.0470555259814347,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,16.0,3.107711598840802,1.044835860836593,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,18.0,3.08349425246462,1.0434968128778148,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,20.0,3.1028043358713226,1.0429847869072735,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,22.0,3.082733097582676,1.043466074858462,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,24.0,3.107645824564414,1.0444260836613768,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,26.0,3.0896482453692813,1.0460113098136523,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,28.0,3.116164483145824,1.0471188282779587,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,30.0,3.0922607211151516,1.047076572652165,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,32.0,3.112548138827274,1.0457508856588442,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,34.0,3.076989225753873,1.0420606078250194,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,36.0,3.089793650159572,1.037972164507399,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,38.0,3.0519062825051693,1.0336944540321502,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,40.0,3.066083491764449,1.029892896527872,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,42.0,3.030974607283104,1.026706511241781,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,44.0,3.049670438346315,1.0242851723192192,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,46.0,3.0196174202438253,1.0229343608447572,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,48.0,3.0424239792830896,1.0217763300161893,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,50.0,3.0111619916673575,1.0201180087936836,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,52.0,3.031555220798032,1.0180710905350272,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,54.0,2.996873973851292,1.0152984612808689,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,56.0,3.015188937646443,1.012539970245465,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,58.0,2.9824365049383217,1.010401194954512,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,60.0,3.003437428107596,1.0085787859549875,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,62.0,2.972664436592424,1.0070578868318327,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,64.0,2.9945342403454176,1.0055954692805584,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,66.0,2.964101594219891,1.0041038257940595,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,68.0,2.985793898762825,1.0026995146237938,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,70.0,2.9574175589080633,1.0017830011802586,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,72.0,2.980871047648597,1.0011340031986622,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,74.0,2.954921110888591,1.0008738699245876,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,76.0,2.9794048325851596,1.0007533764394207,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,78.0,2.954521863658333,1.000650195199186,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,80.0,2.978379835760914,1.0005394428963768,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,82.0,2.954206364776575,1.0004298937247942,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,84.0,2.977263324529782,1.0003125912381492,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,86.0,2.95394232911158,1.0002026804361532,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,88.0,2.976133458201168,1.0000983229761473,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,90.0,2.953954261582693,1.0000453357064183,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,92.0,2.975349092244356,1.0000164061478491,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,94.0,2.954383848526603,1.000006670023989,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,96.0,2.9747271665946573,1.000004440147546,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,98.0,2.9549828072235234,1.0000035857254161,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,100.0,2.97409351530058,1.0000028862972987,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,102.0,2.9556487115679744,1.00000249934296,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,104.0,2.9734230926440666,1.0000022257413688,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,106.0,2.9563738021060355,1.0000019770491324,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,108.0,2.9727171290625267,1.0000016928854991,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,110.0,2.957152551285044,1.0000014352252065,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,112.0,2.9719788889690313,1.000001135442438,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,114.0,2.9579806644679567,1.0000007963132842,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,116.0,2.971211825584148,1.0000004018570408,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,118.0,2.9588542410135115,1.0000001986010378,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,1,120.0,2.970421882687372,1.0000001315115001,True
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,0.0,1.8814283655003905,1.0560918623927045,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,2.0,1.878349883933158,1.0591943048632606,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,4.0,1.8921382990011113,1.0618292419311344,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,6.0,1.8871207557280187,1.0644297539502994,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,8.0,1.900529725858141,1.0662676546630607,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,10.0,1.8918093904123838,1.0673405299194088,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,12.0,1.902669506120238,1.0672030183560395,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,14.0,1.8877603401383496,1.06529643593874,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,16.0,1.895807868189814,1.0631010948965904,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,18.0,1.8787765607476579,1.060452388801443,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,20.0,1.88620186571045,1.0574922124869868,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,22.0,1.8656966224409155,1.0532921582607706,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,24.0,1.8711604030777387,1.048873002307375,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,26.0,1.8481462410367255,1.0435876734108314,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,28.0,1.854215072331057,1.039202211424068,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,30.0,1.834749064263001,1.036195394278895,False
L224,RESOLVED_PHYSICAL,structure_balanced_080,plunging_hotspot,2,32.0,1.8467029019054815,1.0348317143240007,False
