regime,arm,estimator,snr0,family,index,selected_hyperparameter,old_band_feature_error,radial_error_old,angular_error_old_rad,t_birth_error,tau_decay_error
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,2,3.162277660168379e-06,0.5521820764050555,0.43096992675297524,0.9611086029151457,3.1,3.3
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,3,3.162277660168379e-06,0.41911043945996695,0.32961937862519475,0.5602359482193084,5.5,4.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,4,3.162277660168379e-06,0.5835973369827526,0.4474057644092777,1.2272806351399794,3.5,0.0
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,5,3.162277660168379e-06,0.6096160292612262,0.44063164905096736,1.1943637021569313,4.1,1.3
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,6,3.162277660168379e-06,0.543869912006091,0.4226471723123295,0.7129589406596781,5.0,6.0
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,7,3.162277660168379e-06,0.4904394310001772,0.339398010515393,0.7141253376684352,3.8,5.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,0,3.162277660168379e-06,0.3873502602237418,0.4048856660936272,0.7114155195186904,2.1,0.2
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,1,3.162277660168379e-06,0.3951262335056968,0.47642018759683225,1.3341376692518128,0.1,0.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,2,3.162277660168379e-06,0.18943271541704407,0.15726556725920765,0.3093399584449338,0.1,0.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,3,3.162277660168379e-06,0.47941135629063103,0.5038273060379178,1.4434877768532004,0.2,1.4
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,4,3.162277660168379e-06,0.36016053440165846,0.3587445643943965,1.3976083553751817,0.5,0.2
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,5,3.162277660168379e-06,0.4504728739548777,0.5525492765084914,1.389706452602771,0.2,1.1
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,6,3.162277660168379e-06,0.3259887179988012,0.3495499267525124,1.1846695218845131,0.4,0.3
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,7,3.162277660168379e-06,0.19252179003784678,0.12499999999999999,0.6377446295370635,0.1,0.0
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,3.162277660168379e-06,0.4945702385631385,0.37132211530096326,0.8877749401970297,3.3,3.4
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,3.162277660168379e-06,0.3778654935489605,0.2783714415217079,0.7725382212606685,3.2,6.0
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,3.162277660168379e-06,0.4971380951130621,0.38124080008052935,0.7401043260311644,5.7,3.2
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,3.162277660168379e-06,0.31923191378448723,0.31230255408646046,0.20226659307240957,2.9,0.2
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,3.162277660168379e-06,0.3270339795042858,0.24999999999999997,0.7855651037427323,2.6,2.0
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,3.162277660168379e-06,0.36479732944529486,0.2404670116771822,0.2465231951739337,3.3,0.1
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,6,3.162277660168379e-06,0.32538101624239807,0.22371826201087835,0.5729191512790816,3.5,3.1
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,7,3.162277660168379e-06,0.49404726269536703,0.3155293426541328,0.8091983309532772,3.7,4.5
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,3.162277660168379e-06,0.44677196566344796,0.2364559556477273,1.6693667185516639,3.2,4.4
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,3.162277660168379e-06,0.5999261742821015,0.35322561672127617,1.7065081203941044,3.5,2.8
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,2,3.162277660168379e-06,0.6363138064091381,0.4301663823477686,1.4027690645920372,3.2,2.7
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,3,3.162277660168379e-06,0.548985739747603,0.3201883036886022,1.534911847957288,3.1,5.4
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,4,3.162277660168379e-06,0.5102213830322421,0.2993433565056793,1.4927572168550025,3.3,4.8
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,5,3.162277660168379e-06,0.5156601444942287,0.20779047482620477,1.935213071830405,2.9,1.3
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,6,3.162277660168379e-06,0.5330885475864577,0.25391585877534156,1.7008433264259615,3.2,1.1
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,m2_structural_mode,7,3.162277660168379e-06,0.37747983563420945,0.3112246679666091,0.509451133673503,3.2,2.3
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,0,3.162277660168379e-06,0.5723438017701283,0.4381488874109045,1.0096415479383847,2.4,2.7
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,1,3.162277660168379e-06,0.6346863509460383,0.3516428394870772,1.6743633042099266,3.7,2.4
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,2,3.162277660168379e-06,0.6859828795699509,0.46811849123615656,2.0520915882245783,2.7,3.5
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,3,3.162277660168379e-06,0.6020163476286159,0.42982028890375046,1.4506157392363546,2.5,2.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,4,3.162277660168379e-06,0.678761512745542,0.4404446469959688,1.5449809822441674,2.6,0.9
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,5,3.162277660168379e-06,0.557504539747911,0.31497062586831653,1.2119020534078317,2.3,2.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,6,3.162277660168379e-06,0.6656919026080681,0.38755672363233634,1.364614887769331,2.7,0.5
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,plunging_feature,7,3.162277660168379e-06,0.6121327171154376,0.4145557005727404,0.9760563998701848,2.8,2.1
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,0,3.162277660168379e-06,0.5892817566309707,0.3561468769947488,1.925091603766271,4.2,1.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,3.162277660168379e-06,0.5651876495264091,0.39557801077934746,1.68288392243443,3.6,2.4
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,3.162277660168379e-06,0.6809137371039307,0.29029055993143554,0.39514864856114496,2.7,0.2
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,3.162277660168379e-06,0.5365150827607601,0.296915670516519,1.4163810253251534,3.8,4.5
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,3.162277660168379e-06,0.6406820640874575,0.38212327957384645,0.3006376069100502,2.4,1.3
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,3.162277660168379e-06,0.2980985556073338,0.0,0.3089800083997663,3.3,3.1
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,6,3.162277660168379e-06,0.5618661216017792,0.4011186312563263,0.8218577547721428,3.1,4.6
oracle_known,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,7,3.162277660168379e-06,0.5025302614612929,0.3660266577829996,0.921244349490126,3.2,4.3
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,0,0.01,0.8233098546892329,0.8183046351958745,2.2373124811584164,4.3,0.2
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,1,0.01,0.662985151324414,0.20441395636111437,1.9877950704249137,1.5,3.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,2,0.01,0.5439610076310334,0.5030832240488333,0.8131108900292409,1.9,4.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,3,0.01,0.6134479328448684,0.445766128354362,2.3399594515698228,1.4,3.7
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,4,0.01,0.6928735915065894,0.6834265481050834,2.0439172758443553,1.9,0.1
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,5,0.01,0.6747832974258764,0.711620191009037,0.9969912974312383,3.9,2.2
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,6,0.01,0.8207038560493316,0.8722195116473751,1.646044671102997,3.8,5.2
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,circular_hotspot_trajectory,7,0.01,0.6547703737281855,0.506528952425869,1.5580835005273301,3.4,5.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,0,0.01,0.5197537639656951,0.6374590353596461,0.6270379351612325,2.1,1.4
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,1,0.01,0.6204449539262371,0.717255034558367,1.7472958267536383,1.4,0.2
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,2,0.01,0.4214120887540991,0.15726556725920765,1.8548147269844506,0.6,1.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,3,0.01,0.3604580293525555,0.13321417339863198,1.8240338114825645,0.2,1.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,4,0.01,0.4938105302021809,0.7242589782842719,0.5409099664836217,0.7,0.1
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,5,0.01,0.25471172240362583,0.24064120859304655,0.4163771826095815,0.1,1.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,6,0.01,0.6422349152409097,0.8655269526845881,1.813273459303158,1.1,1.3
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,flare_birth_motion_decay,7,0.01,0.3070500785372266,0.056992183292509685,1.2629546037091757,0.6,0.7
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,0,0.01,0.6663849552184432,0.7062008715290695,0.7271896597731048,3.1,2.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,1,0.01,0.6882296462278791,0.5878382859169462,1.5736594899157073,3.3,5.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,2,0.01,0.6046438115986572,0.3519594937126129,2.2986045292896367,2.2,2.6
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,3,0.01,0.5238037131275659,0.4092930116190271,1.0715216654802717,2.9,1.8
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,4,0.01,0.5367180673297351,0.07643257410640888,1.6066418931116804,1.8,0.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,5,0.01,0.4408714691323399,0.2081486535476273,0.8396241152770966,2.0,2.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,6,0.01,0.7254902922648204,0.5247423310148527,2.4917165395410055,3.9,3.4
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m1_rotating_crescent,7,0.01,0.5989267967685729,0.5016201470697944,1.7364808571907941,3.3,3.6
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,0,0.01,0.44374596574478997,0.19880680645454551,1.099565941837271,1.9,2.6
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,1,0.01,0.5317447101219847,0.5461295405671778,0.6650872368734866,3.6,1.8
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,2,0.01,0.5182478093120335,0.36351202784062275,1.5894293528854337,1.9,0.2
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,3,0.01,0.6348747395142144,0.462320849087297,1.8275644619042957,3.2,3.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,4,0.01,0.5379409846968075,0.5893604984298292,0.29195442818702816,3.2,3.7
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,5,0.01,0.4345698429563003,0.16604625694423403,1.0507526628854404,1.9,1.2
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,6,0.01,0.47133230911820895,0.1971272108004204,1.2950638775533423,2.6,0.7
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,m2_structural_mode,7,0.01,0.6045635468892364,0.4206409815866514,1.1395935200299339,2.9,0.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,0,0.01,0.8273000546377445,0.967366662789934,1.3955515348804939,4.2,2.3
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,1,0.01,0.8559032868114148,0.9363968438926396,1.9347804766580932,3.7,3.2
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,2,0.01,0.8613145575650437,0.9634569732614464,1.5566343617838136,3.8,3.7
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,3,0.01,0.8379350027204203,0.9030329562492587,1.623958933988417,4.1,2.7
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,4,0.01,0.8321083208732523,0.8785339486409864,1.699839547078424,3.6,2.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,5,0.01,0.8176951346790772,0.92040902831631,1.6083698331239815,4.4,2.7
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,6,0.01,0.833278147813071,0.9881548235096843,1.5824460159632676,3.6,0.9
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,plunging_feature,7,0.01,0.8196225882193344,0.884220089869191,1.4217539514378437,4.0,2.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,0,0.01,0.7749205170487311,0.7425846974534253,2.462070841424723,2.8,1.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,1,0.01,0.6149376149971691,0.7875800746498559,0.5361049478150606,1.9,2.5
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,2,0.01,0.7483217843025121,0.7764370899988365,0.9720368658140381,2.1,0.8
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,3,0.01,0.6494764295716041,0.6692518019573694,1.6431192003025106,4.3,4.6
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,4,0.01,0.46182955952260424,0.33933436869472966,0.5762097854656494,2.9,0.3
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,5,0.01,0.6392188587181711,0.03038128238298921,2.1403957662825728,3.1,0.6
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,6,0.01,0.6742017880349211,0.3582807274701293,2.762181579582291,1.9,3.0
oracle_known,UNRESOLVED_IMAGE,TSVD,100.0,two_hotspot_trajectories,7,0.01,0.5439646520862143,0.5486972237481862,1.2345368783510258,3.5,4.9
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,0,0.01,0.8253082732627827,0.8173565615246402,2.2597787284708892,4.3,0.2
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,1,0.01,0.6690123839031497,0.20441395636111437,2.060680237081335,1.5,3.0
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,2,0.01,0.5414709455759379,0.5032581349493033,0.734067308168666,1.9,4.5
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,3,0.01,0.6074515887859212,0.44615244276061206,2.2701732795709595,1.4,3.7
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,4,0.01,0.692647576474724,0.6833863396686188,2.0446982822909883,1.8,0.1
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,5,0.01,0.6722828487148774,0.7238097177478111,0.9500440017196762,3.9,2.2
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,6,0.01,0.8192878220748762,0.8503931552693371,1.6934494407065306,3.8,5.2
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,circular_hotspot_trajectory,7,0.01,0.6575380480252649,0.506528952425869,1.6968868256361924,3.5,5.0
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,0,0.01,0.524121064476851,0.655438277105583,0.7008769606503585,2.1,1.4
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,1,0.01,0.5834098566907062,0.6203170183126738,1.6883869637083828,1.6,0.4
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,2,0.01,0.3799770292644182,0.15726556725920765,1.39376042416306,0.4,0.0
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,3,0.01,0.21435233936862297,0.13321417339863198,1.0100620255866393,0.1,0.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,4,0.01,0.4918418609153016,0.7239978423233537,0.5934708616706117,0.7,0.1
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,5,0.01,0.2287379618480428,0.22387599535207447,0.41662252236809266,0.1,1.1
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,6,0.01,0.6389656432512278,0.8810572718006737,1.8224734393754476,1.1,0.8
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,flare_birth_motion_decay,7,0.01,0.3027140011959678,0.0,1.0236760694908569,0.0,0.8
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,0,0.01,0.6592415670241424,0.6836551423072714,0.6358427838038024,3.1,2.5
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,1,0.01,0.6893835413986176,0.5879316303919082,1.506257018054471,3.3,5.5
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,2,0.01,0.6018525660784765,0.35817203137174186,2.286339888211524,2.1,2.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,3,0.01,0.5458680175471837,0.40722559269968395,1.1754831858666064,2.9,1.8
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,4,0.01,0.5072111072652226,0.051576464253531754,1.4797789391525225,1.8,0.1
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,5,0.01,0.43850558930727407,0.2081486535476273,0.7459687483606597,1.9,2.0
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,6,0.01,0.7347172197155427,0.5269460696072084,2.309544997904142,3.9,3.4
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m1_rotating_crescent,7,0.01,0.6001840409539656,0.5013668660136623,1.7442633378464816,3.3,3.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,0,0.01,0.4443586684708878,0.19880680645454551,1.017182437590853,1.8,2.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,1,0.01,0.5359397149901692,0.5461295405671778,0.6516122341599823,3.6,1.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,2,0.01,0.5114060025966383,0.363518781436596,1.57210350604007,1.9,0.2
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,3,0.01,0.6329147658353624,0.4730898326767814,1.7476033239439783,3.2,3.5
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,4,0.01,0.5396765062178969,0.5694204473513775,0.23277822843302737,3.2,3.8
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,5,0.01,0.4515376209079495,0.16604625694423403,1.0616481768908224,1.9,1.2
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,6,0.01,0.48213734784546836,0.1971272108004204,1.4235030477539403,2.6,0.9
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,m2_structural_mode,7,0.01,0.6119922787021128,0.42337277760198516,1.1396571306531056,2.9,0.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,0,0.01,0.8377720278774528,0.9386652630341715,1.7060016463950278,4.2,2.3
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,1,0.01,0.8578016226422276,0.9361031183813133,1.8233405448424154,3.7,2.9
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,2,0.01,0.8635801347222123,0.9622484998535187,1.6507985058575507,4.1,3.7
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,3,0.01,0.8371448584389933,0.9511573516081611,1.3919453558360304,4.7,2.7
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,4,0.01,0.8453963823448238,0.8916712779979322,1.684339880451314,3.6,2.5
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,5,0.01,0.8242194851011139,0.948647482173769,1.6191072905058685,4.4,2.7
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,6,0.01,0.8565288529819526,0.9594175716562003,1.5513026447849605,3.6,1.8
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,plunging_feature,7,0.01,0.8175913909633971,0.8838865080334445,1.3172806302558904,4.1,2.0
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,0,0.01,0.7796487186038236,0.7425846974534253,2.5640201340614146,3.8,1.0
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,1,0.01,0.6141335815716362,0.7910336381999685,0.5823748760799671,1.9,2.5
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,2,0.01,0.7462817330426799,0.7764370899988365,0.9700193033911904,2.1,0.8
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,3,0.01,0.6489840364953072,0.6693543252501465,1.5707231098440124,4.3,4.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,4,0.01,0.46072622957605514,0.34454261002013775,0.5601546176486156,2.9,0.2
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,5,0.01,0.6097206974943878,0.08117062455113869,1.2154850428648627,3.2,0.6
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,6,0.01,0.669859494552128,0.35820861893586287,2.761231878092831,2.0,3.0
oracle_known,UNRESOLVED_IMAGE,TSVD,1000.0,two_hotspot_trajectories,7,0.01,0.5447872751181253,0.5486972237481862,1.2451587175985956,3.5,4.9
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,0,3.1622776601683795e-05,0.7046789627183223,0.8642599808246971,1.8182241380669335,1.3,0.7
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,1,3.1622776601683795e-05,0.5632721822045169,0.20441395636111437,1.7181122022572108,1.2,0.7
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,2,3.1622776601683795e-05,0.7048143452088915,0.503327567613866,1.4268571227873874,1.6,3.5
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,3,3.1622776601683795e-05,0.474326881727048,0.47788269752473406,0.8332285130136207,5.0,4.6
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,4,3.1622776601683795e-05,0.5928325711187311,0.6414501656680796,1.0718913407634107,3.8,0.0
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,5,3.1622776601683795e-05,0.5948641385085983,0.6893040869241736,1.25946742085755,1.6,2.4
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,6,3.1622776601683795e-05,0.6921165073733578,0.8218415918518563,1.0019990944292043,3.7,6.0
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,7,3.1622776601683795e-05,0.5635785582771631,0.49111527850691283,0.5817365680678085,3.4,5.1
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,0,3.1622776601683795e-05,0.5086132771294791,0.5978675228542085,0.7063661228349063,1.6,1.0
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,1,3.1622776601683795e-05,0.5390004150547376,0.717255034558367,0.8760901421054679,0.7,0.2
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,2,3.1622776601683795e-05,0.3199279971933404,0.15726556725920765,1.0756500809856726,0.0,2.0
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,3,3.1622776601683795e-05,0.26837194988366647,0.16726886585383682,1.3207752829156127,1.9,0.6
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,4,3.1622776601683795e-05,0.5841815354333787,0.7435950753377472,1.0678920485826955,1.1,0.7
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,5,3.1622776601683795e-05,0.4230766029399392,0.24424264147820424,1.3842447856312048,1.7,0.9
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,6,3.1622776601683795e-05,0.6009906252896707,0.7958703663469517,1.7053791670985308,1.2,0.7
oracle_known,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,7,3.1622776601683795e-05,0.2943889406805187,0.0,1.436248450630534,0.7,2.2
