arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,validation_in_class,100.0,0.7740041314778344,1.0328835201028308,0.9570433226941584,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_in_class,104.0,0.7750475316692866,1.0805581431106424,0.9559389882022853,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_in_class,108.0,0.7754367792155382,1.0901348304096565,0.9555293785522327,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_in_class,112.0,0.7749947556347159,1.0521907375999482,0.9566986930860932,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_in_class,116.0,0.7736982463167881,1.013954752444128,0.9620640276778094,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_in_class,120.0,0.7772134381015281,1.0138004224094215,0.9630618749988491,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,0.0,0.501965100912084,4.195301361791845,0.5182223902121015,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,4.0,0.42492591805439606,3.77515136463879,0.4403536385606347,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,8.0,0.3502902286378268,3.3994158202466647,0.3623935140330744,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,12.0,0.2948526460916324,3.1148677236874107,0.3014331554161589,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,16.0,0.26104983178902325,2.9742260252225714,0.26840351393524964,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,20.0,0.24719150426776354,2.962273098059411,0.25477197243802563,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,24.0,0.2444768041248449,2.8431331333738017,0.250951758876201,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,28.0,0.2554211820689566,2.946034644672059,0.2610080770224271,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,32.0,0.28780050478487595,3.169260866480384,0.2962465456697208,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,36.0,0.33761953143673634,3.3976421226262623,0.34853351844271907,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,40.0,0.4001512406663529,3.5719324597386715,0.4149629060944118,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,44.0,0.46851609980244713,3.8297499657696576,0.4837704083202168,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,48.0,0.5384022801327168,3.9476620801677633,0.5547539043817653,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
