run_id,config_hash,arm,delay_structure,spatial_structure,attenuation,gamma,seed,readout,source_class,leakage_level,mixer_condition_number,mixer_rank,source_dimension,data_dimension,max_order,numerical_rank,operational_rank,nullity,operational_nullity,sigma_max,sigma_min_positive,restricted_sigma_min,kappa_positive,stable_rank,effective_rank,trace_information,rank_rel_1e-08,rank_rel_1e-10,rank_rel_1e-12
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9001,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9001,resolved,smooth_separable,,,-1,24,288,5,16,8,8,16,1.256126468710272,3.8770550796051695e-05,3.8770550796051695e-05,32398.98435588367,7.824779059874623,10.449523507916716,12.346356633516763,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9001,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.9245035891497703,2.8534955879946314e-05,2.8534955879946314e-05,32398.98435586821,7.824779059874626,10.449523507916707,6.687892546648438,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9001,resolved,smooth_separable,,,-1,24,288,5,16,4,8,20,1.0504461492976052,3.242219378726888e-05,3.242219378726888e-05,32398.98435589761,7.824779059874621,10.449523507916707,8.634151612358854,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9001,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.4288428446750951,1.3236305186747906e-05,1.3236305186747906e-05,32398.984355879726,7.824779059874622,10.449523507916707,1.4390252687264755,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9001,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984908,0.030941209122984908,42.1951618423123,7.979475910317651,17.898342335662182,13.601106589145209,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9001,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9002,resolved,smooth_separable,,,-1,24,288,5,24,4,0,20,1.360442156428151,0.018248824371398235,0.018248824371398235,74.54957802982643,5.076086093663032,14.27879697465389,9.394834664767245,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9002,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.5925193110333702,1.478230752407362e-08,1.478230752407362e-08,40083005.31350922,3.5798692525959637,8.776772532668682,1.2568173968465308,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9002,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984925,0.030941209122984925,42.19516184231228,7.979475910317653,17.898342335662182,13.601106589145212,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9002,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9002,resolved,smooth_separable,,,-1,24,288,5,16,8,8,16,1.256126468710272,3.8770550796051695e-05,3.8770550796051695e-05,32398.98435588367,7.824779059874623,10.449523507916716,12.346356633516763,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9002,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.9245035891497703,2.8534955879946314e-05,2.8534955879946314e-05,32398.98435586821,7.824779059874626,10.449523507916707,6.687892546648438,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9002,resolved,smooth_separable,,,-1,24,288,5,16,4,8,20,1.0504461492976052,3.242219378726888e-05,3.242219378726888e-05,32398.98435589761,7.824779059874621,10.449523507916707,8.634151612358854,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9002,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.4288428446750951,1.3236305186747906e-05,1.3236305186747906e-05,32398.984355879726,7.824779059874622,10.449523507916707,1.4390252687264755,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9002,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984908,0.030941209122984908,42.1951618423123,7.979475910317651,17.898342335662182,13.601106589145209,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9002,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9003,resolved,smooth_separable,,,-1,24,288,5,24,0,0,24,0.9513951406141788,0.011866657132624,0.011866657132624,80.17381221865662,5.711833699826184,16.47902939923495,5.17008177293977,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9003,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.4436410427978268,9.267613033610341e-08,9.267613033610341e-08,4787004.390331127,4.160489854501099,9.2627478143489,0.8188566912726988,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9003,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.3055693265411783,0.030941209122984915,0.030941209122984915,42.1951618423123,7.979475910317654,17.898342335662182,13.601106589145218,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9003,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9003,resolved,smooth_separable,,,-1,24,288,5,16,8,8,16,1.256126468710272,3.8770550796051695e-05,3.8770550796051695e-05,32398.98435588367,7.824779059874623,10.449523507916716,12.346356633516763,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9003,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.9245035891497703,2.8534955879946314e-05,2.8534955879946314e-05,32398.98435586821,7.824779059874626,10.449523507916707,6.687892546648438,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9003,resolved,smooth_separable,,,-1,24,288,5,16,4,8,20,1.0504461492976052,3.242219378726888e-05,3.242219378726888e-05,32398.98435589761,7.824779059874621,10.449523507916707,8.634151612358854,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9003,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.4288428446750951,1.3236305186747906e-05,1.3236305186747906e-05,32398.984355879726,7.824779059874622,10.449523507916707,1.4390252687264755,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9003,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984908,0.030941209122984908,42.1951618423123,7.979475910317651,17.898342335662182,13.601106589145209,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9003,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9004,resolved,smooth_separable,,,-1,24,288,5,24,2,0,22,1.0177671398478554,0.013003441562085345,0.013003441562085345,78.26905938620125,6.403081220474554,16.136621609701738,6.632631368183583,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9004,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.4847459772737553,1.8467317352812358e-08,1.8467317352812358e-08,26248857.265667453,4.305618343810266,10.16162130471783,1.0117284395911852,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9004,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984942,0.030941209122984942,42.19516184231225,7.979475910317654,17.898342335662182,13.601106589145214,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9004,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9004,resolved,smooth_separable,,,-1,24,288,5,16,8,8,16,1.256126468710272,3.8770550796051695e-05,3.8770550796051695e-05,32398.98435588367,7.824779059874623,10.449523507916716,12.346356633516763,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9004,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.9245035891497703,2.8534955879946314e-05,2.8534955879946314e-05,32398.98435586821,7.824779059874626,10.449523507916707,6.687892546648438,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9004,resolved,smooth_separable,,,-1,24,288,5,16,4,8,20,1.0504461492976052,3.242219378726888e-05,3.242219378726888e-05,32398.98435589761,7.824779059874621,10.449523507916707,8.634151612358854,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9004,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.4288428446750951,1.3236305186747906e-05,1.3236305186747906e-05,32398.984355879726,7.824779059874622,10.449523507916707,1.4390252687264755,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9004,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984908,0.030941209122984908,42.1951618423123,7.979475910317651,17.898342335662182,13.601106589145209,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9004,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9005,resolved,smooth_separable,,,-1,24,288,5,24,0,0,24,0.9808795370869423,0.012084460042168649,0.012084460042168649,81.1686689901054,5.619478239848837,16.63821847313922,5.406638626159212,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9005,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.45348946453016603,2.0705137812671196e-08,2.0705137812671196e-08,21902267.38083521,4.595573775844732,10.150799813398361,0.9450921294996152,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9005,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984925,0.030941209122984925,42.19516184231228,7.979475910317654,17.898342335662182,13.601106589145214,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9005,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9005,resolved,smooth_separable,,,-1,24,288,5,16,8,8,16,1.256126468710272,3.8770550796051695e-05,3.8770550796051695e-05,32398.98435588367,7.824779059874623,10.449523507916716,12.346356633516763,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9005,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.9245035891497703,2.8534955879946314e-05,2.8534955879946314e-05,32398.98435586821,7.824779059874626,10.449523507916707,6.687892546648438,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9005,resolved,smooth_separable,,,-1,24,288,5,16,4,8,20,1.0504461492976052,3.242219378726888e-05,3.242219378726888e-05,32398.98435589761,7.824779059874621,10.449523507916707,8.634151612358854,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9005,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.4288428446750951,1.3236305186747906e-05,1.3236305186747906e-05,32398.984355879726,7.824779059874622,10.449523507916707,1.4390252687264755,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9005,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984908,0.030941209122984908,42.1951618423123,7.979475910317651,17.898342335662182,13.601106589145209,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9005,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9006,resolved,smooth_separable,,,-1,24,288,5,24,4,0,20,1.167561548025419,0.017638306682714294,0.017638306682714294,66.19465059929138,5.309104094410236,16.392741395297616,7.23737053387841,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_gaussian_spatial,constant,rotation_shear,exponential,0.6,9006,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.5219871749358673,9.201699074485809e-08,9.201699074485809e-08,5672725.990173027,3.3668090960627617,9.927555216650592,0.917356530842893,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9006,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.3055693265411779,0.03094120912298489,0.03094120912298489,42.19516184231232,7.979475910317658,17.898342335662182,13.601106589145214,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_shuffled_delays,constant,rotation_shear,exponential,0.6,9006,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9006,resolved,smooth_separable,,,-1,24,288,5,16,8,8,16,1.256126468710272,3.8770550796051695e-05,3.8770550796051695e-05,32398.98435588367,7.824779059874623,10.449523507916716,12.346356633516763,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_duplicate_order,constant,rotation_shear,exponential,0.6,9006,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.9245035891497703,2.8534955879946314e-05,2.8534955879946314e-05,32398.98435586821,7.824779059874626,10.449523507916707,6.687892546648438,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9006,resolved,smooth_separable,,,-1,24,288,5,16,4,8,20,1.0504461492976052,3.242219378726888e-05,3.242219378726888e-05,32398.98435589761,7.824779059874621,10.449523507916707,8.634151612358854,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,control_zero_amplitude_high,constant,rotation_shear,exponential,0.6,9006,unresolved_sum,smooth_separable,,,-1,24,48,5,16,0,8,24,0.4288428446750951,1.3236305186747906e-05,1.3236305186747906e-05,32398.984355879726,7.824779059874622,10.449523507916707,1.4390252687264755,16,16,16
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9006,resolved,smooth_separable,,,-1,24,288,5,24,7,0,17,1.305569326541178,0.030941209122984908,0.030941209122984908,42.1951618423123,7.979475910317651,17.898342335662182,13.601106589145209,24,24,24
E1_20260824T224158Z_2ba66f02,2ba66f0209fe1cdec97b8cf5862494c22fb94704318f9601a7a1f9eb4b783796,reference_structured,constant,rotation_shear,exponential,0.6,9006,unresolved_sum,smooth_separable,,,-1,24,48,5,23,0,1,24,0.8609892515105343,6.909242951986438e-08,6.909242951986438e-08,12461412.306582678,4.078262149957193,10.049687542282435,3.0232258915979195,23,23,23
