source_class,arm,snr0,bank,family,index,retarded_age,structure_error_normalized,in_old_band
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,0.0,0.4650092515097161,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,2.0,0.38964908610197163,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,4.0,0.32309839764230375,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,6.0,0.2617295706838694,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,8.0,0.2148621117050889,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,10.0,0.18434798428914584,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,12.0,0.15699515658044824,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,14.0,0.11541470194404965,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,16.0,0.07137098570058398,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,18.0,0.055803965011800565,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,20.0,0.06483466638794637,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,22.0,0.08840564883765833,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,24.0,0.10326217569373686,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,26.0,0.10927547542040204,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,28.0,0.11096644517094757,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,30.0,0.10997781787902422,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,32.0,0.11676286935088248,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,34.0,0.14220108034079929,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,36.0,0.17482139619367595,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,38.0,0.21801784040058178,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,40.0,0.26217230548332965,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,42.0,0.31448557982277703,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,44.0,0.36547422787260786,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,46.0,0.42187156242455054,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,48.0,0.4655822980570359,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,50.0,0.4923591239692366,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,52.0,0.5135505926768931,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,54.0,0.5352365169841322,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,56.0,0.5665886169648554,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,58.0,0.6222442013869283,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,60.0,0.6880849125749151,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,62.0,0.7654655666714931,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,64.0,0.8441293043362696,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,66.0,0.924582838562539,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,68.0,0.9906821424965752,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,70.0,1.023197705531044,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,72.0,1.0404462336845204,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,74.0,1.0391162643229412,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,76.0,1.0299703689748894,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,78.0,1.020858386739739,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,80.0,1.011699189731829,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,82.0,1.0033631684222666,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,84.0,0.9955302916103096,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,86.0,0.9903669444845388,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,88.0,0.9871641980259853,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,90.0,0.98816321381647,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,92.0,0.9913738746859064,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,94.0,0.994647258939528,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,96.0,0.9978144535969757,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,98.0,0.9987511263929871,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,100.0,0.9981573215763435,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,102.0,0.9960815364414293,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,104.0,0.9931475174776225,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,106.0,0.9909583446447785,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,108.0,0.9894338986796519,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,110.0,0.9899989422985103,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,112.0,0.9920842601530396,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,114.0,0.9945089998048411,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,116.0,0.9972979674076026,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,118.0,0.9987151003911083,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,2,120.0,0.9990986251427475,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,0.0,0.326922084551509,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,2.0,0.2724992833193615,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,4.0,0.2206504956661875,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,6.0,0.16597235448621833,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,8.0,0.11678537650205001,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,10.0,0.07969210622088689,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,12.0,0.05024348034994465,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,14.0,0.03198425056310925,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,16.0,0.023544850010526967,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,18.0,0.02872949033794448,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,20.0,0.03426247915445484,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,22.0,0.037753835980950376,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,24.0,0.03818189390592281,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,26.0,0.034128415252286215,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,28.0,0.030155608274243347,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,30.0,0.0317471260865097,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,32.0,0.05177841077453094,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,34.0,0.09108744435369395,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,36.0,0.13005204964671924,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,38.0,0.17696107619766344,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,40.0,0.2201881018068539,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,42.0,0.26696563426892683,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,44.0,0.3100754609386187,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,46.0,0.35466902489901286,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,48.0,0.39016567033279487,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,50.0,0.4134196172622904,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,52.0,0.4321593048566334,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,54.0,0.45063377732337767,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,56.0,0.4744303167399233,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,58.0,0.5130712030593617,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,60.0,0.5585694285150056,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,62.0,0.6132226487383541,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,64.0,0.6707481120374065,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,66.0,0.731500942915282,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,68.0,0.7818532119442232,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,70.0,0.8012555387987268,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,72.0,0.8067190349496405,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,74.0,0.8002824415076805,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,76.0,0.792004824851452,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,78.0,0.7952406496469179,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,80.0,0.8073750387316497,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,82.0,0.8311488693570102,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,84.0,0.8637012564987424,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,86.0,0.9039992532638779,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,88.0,0.9453467640928954,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,90.0,0.9695705307605073,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,92.0,0.9864584514642035,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,94.0,0.994236726593151,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,96.0,0.998086465893378,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,98.0,0.9991216258669651,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,100.0,0.9986284159308246,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,102.0,0.9965755905691321,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,104.0,0.9934970826943064,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,106.0,0.9908762380383731,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,108.0,0.9887990893387394,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,110.0,0.9894433892280522,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,112.0,0.9919799608652917,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,114.0,0.9946295697942354,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,116.0,0.9974515596221584,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,118.0,0.9988416598100852,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,3,120.0,0.9992177945106787,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,0.0,0.7375860387608016,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,2.0,0.6147321127560677,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,4.0,0.5050703051211995,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,6.0,0.39858835259737746,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,8.0,0.3097791694522154,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,10.0,0.24536085567890617,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,12.0,0.18992417759797944,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,14.0,0.12844456282320385,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,16.0,0.07971285830736034,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,18.0,0.09968266957692759,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,20.0,0.1264123656148147,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,22.0,0.1469984989639219,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,24.0,0.15352175023098893,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,26.0,0.1415868386905132,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,28.0,0.12544035441959586,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,30.0,0.10862417159856957,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,32.0,0.11231427559489528,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,34.0,0.1577272265844732,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,36.0,0.21296473131065372,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,38.0,0.2828517415609784,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,40.0,0.3482770349640476,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,42.0,0.42007838097338335,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,44.0,0.4866128192595657,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,46.0,0.5573255622235536,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,48.0,0.6161158003690604,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,50.0,0.6598346266279558,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,52.0,0.6944735246554158,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,54.0,0.7193546142380337,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,56.0,0.7443692303743801,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,58.0,0.7781325736037058,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,60.0,0.8164361249859988,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,62.0,0.8614868442567948,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,64.0,0.9098195343055231,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,66.0,0.9632752236746073,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,68.0,1.0095489877869297,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,70.0,1.0294814799874834,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,72.0,1.0358401595651543,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,74.0,1.0257971244539332,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,76.0,1.008681816532093,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,78.0,0.9933557082122657,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,80.0,0.9792054843441846,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,82.0,0.9692717205724024,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,84.0,0.9622621855809018,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,86.0,0.9619542075684588,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,88.0,0.9656765219819076,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,90.0,0.9733858441763269,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,92.0,0.983347572196426,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,94.0,0.9907485683844426,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,96.0,0.9966285675472668,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,98.0,0.9980738873810227,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,100.0,0.9967425318844854,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,102.0,0.9930542269518647,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,104.0,0.9879381890893735,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,106.0,0.9841499969671019,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,108.0,0.9815238749361781,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,110.0,0.9828211107234267,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,112.0,0.9869088338569988,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,114.0,0.9912129573117284,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,116.0,0.9958442644627822,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,118.0,0.9980658406309272,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,4,120.0,0.9985537045845914,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,0.0,0.38122268273442456,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,2.0,0.31976664469668525,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,4.0,0.2625460080346247,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,6.0,0.20303112269313422,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,8.0,0.14905378487039456,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,10.0,0.10614890335896948,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,12.0,0.07085036760425355,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,14.0,0.05085596254502384,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,16.0,0.04930062723822681,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,18.0,0.0664950627088442,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,20.0,0.07671675602425045,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,22.0,0.07705166546382883,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,24.0,0.07130451722977096,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,26.0,0.05578413137041762,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,28.0,0.04450032181121156,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,30.0,0.05764879876941167,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,32.0,0.09780969531493997,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,34.0,0.1649393207982191,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,36.0,0.2293043040909531,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,38.0,0.30471222059984326,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,40.0,0.3740191318269937,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,42.0,0.44920242002528504,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,44.0,0.5194905930421262,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,46.0,0.5939150734493366,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,48.0,0.6552485853182317,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,50.0,0.6970885288095322,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,52.0,0.727036314684371,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,54.0,0.7438345732124563,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,56.0,0.7605333403582191,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,58.0,0.7888609737683847,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,60.0,0.8242205041739334,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,62.0,0.8700407015037076,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,64.0,0.9215018137477217,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,66.0,0.9800381389082595,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,68.0,1.0291014488152364,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,70.0,1.041583819219749,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,72.0,1.0349326170936624,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,74.0,1.0086449835607458,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,76.0,0.9747718041734218,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,78.0,0.9498961984666849,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,80.0,0.9310192557021981,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,82.0,0.9248118710641311,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,84.0,0.9273303303479774,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,86.0,0.9428355396710988,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,88.0,0.963695358293532,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,90.0,0.978198531686814,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,92.0,0.989622245315969,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,94.0,0.9953160635370075,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,96.0,0.9984059819605502,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,98.0,0.9991409394002562,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,100.0,0.998520307034362,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,102.0,0.9965352912977705,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,104.0,0.9936674126693048,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,106.0,0.9914345942405562,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,108.0,0.9897856788378037,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,110.0,0.9904326153235707,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,112.0,0.9926896898539322,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,114.0,0.9950976777608945,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,116.0,0.9976883758217758,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,118.0,0.9989287334742503,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,5,120.0,0.9992136446669857,True
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,0.0,0.45122464691344166,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,2.0,0.38020738409511634,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,4.0,0.31348024920238227,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,6.0,0.24419165453673258,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,8.0,0.1825900137948922,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,10.0,0.13502425762239195,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,12.0,0.0956466931702002,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,14.0,0.0629767049767636,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,16.0,0.04720309089016651,False
L224,DIRECT_PHYSICAL,1000.0,structure_balanced_080,circular_crescent,6,18.0,0.06602510340254814,False
