source_class,arm,estimator,snr0,bank,family,index,selected_hyperparameter,old_band_structure_error,running_max_rel_at_age0
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,5,3.162277660168379e-07,3.4843883795470263,0.13944982272246886
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,6,3.162277660168379e-07,2.9487777802450994,0.2213235611599351
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,7,3.162277660168379e-07,1.7466014214741448,0.37898553306696103
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,0,3.162277660168379e-07,3.6085752056147875,0.5523348113048915
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,1,3.162277660168379e-07,5.011379213354484,0.4065687524149637
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,2,3.162277660168379e-07,4.407045389066529,0.33926712009355064
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,3,3.162277660168379e-07,4.432449521509964,0.22721885871810127
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,4,3.162277660168379e-07,4.313217184065866,0.5738375820467259
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,5,3.162277660168379e-07,2.52237332212958,0.2724277446108738
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,6,3.162277660168379e-07,4.438503679539091,0.27354332828981964
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,7,3.162277660168379e-07,3.440101106165703,0.28373368799405185
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,0,3.162277660168379e-07,0.7221601091476595,0.3702095573484101
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,1,3.162277660168379e-07,1.0003683339288096,0.7580134421271709
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,2,3.162277660168379e-07,1.1164433322432994,0.6796055084429993
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,3,3.162277660168379e-07,1.0740677329943233,0.37156487627344464
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,4,3.162277660168379e-07,0.9839670254342335,0.49940433171604026
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,5,3.162277660168379e-07,0.9525728194808646,0.5137600191601964
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,6,3.162277660168379e-07,1.7850762259167028,0.5273987121394457
L224,DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,7,3.162277660168379e-07,1.7640742571124663,0.7726178965717958
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,0,0.00031622776601683794,6.847477035231175,0.38916068573666224
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,1,0.00031622776601683794,3.9862299049504055,0.3755612186611169
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,2,0.00031622776601683794,4.490554274079942,0.2667095501650845
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,3,0.00031622776601683794,3.9848800947751224,0.44867709304753745
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,4,0.00031622776601683794,9.738357485392113,0.5247454391320253
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,5,0.00031622776601683794,11.300743924768696,0.19330556127315365
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,6,0.00031622776601683794,3.7094430009970303,0.4085355940463185
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_single_hotspot,7,0.00031622776601683794,9.475542909465657,0.42127009112821806
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,0,0.00031622776601683794,4.936471813375768,0.675932482482853
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,1,0.00031622776601683794,3.741759014088178,0.3441617747376016
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,2,0.00031622776601683794,4.8147734785956775,0.37156536543602425
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,3,0.00031622776601683794,3.1891408941697925,0.243938980421895
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,4,0.00031622776601683794,5.519185977614278,0.38453972868266734
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,5,0.00031622776601683794,3.735083689786417,0.499344814508129
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,6,0.00031622776601683794,9.572545891162523,0.4651540118689582
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_two_hotspots,7,0.00031622776601683794,4.835306177329898,0.4236887256434943
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,0,0.00031622776601683794,3.708684102382992,0.3199969429926176
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,1,0.00031622776601683794,5.815256319763339,0.15278023644905267
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,2,0.00031622776601683794,4.3762110096175055,0.541714710235766
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,3,0.00031622776601683794,4.3918796143001515,0.1824060343056118
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,4,0.00031622776601683794,4.836063051685693,0.33221591775558
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,5,0.00031622776601683794,2.411824151448118,0.4401438812674598
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,6,0.00031622776601683794,4.6717330121407805,0.10964725761355726
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,circular_crescent,7,0.00031622776601683794,3.75673275647673,0.41351941958391697
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,0,0.00031622776601683794,16.941314689781983,0.8627874187395822
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,1,0.00031622776601683794,20.78446769685273,0.5624822221258341
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,2,0.00031622776601683794,29.162375728690815,0.8467611944062094
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,3,0.00031622776601683794,33.45278774401164,0.9287392355493114
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,4,0.00031622776601683794,14.218862109161869,0.5994846593571838
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,5,0.00031622776601683794,9.719649001545744,0.33461284014864445
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,6,0.00031622776601683794,17.849724746529937,0.45406586329145043
L224,RESOLVED_PHYSICAL,TSVD,100.0,constant_flux_structural,plunging_hotspot,7,0.00031622776601683794,18.308573405927316,0.5070297893425455
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,0,0.00031622776601683794,2.1533472600045007,0.6215311225046801
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,1,0.00031622776601683794,2.899445942894645,0.7072575118521861
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,2,0.00031622776601683794,2.2148058363955485,0.830166007832932
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,3,0.00031622776601683794,2.2795538244051734,0.5478761502463778
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,4,0.00031622776601683794,2.2911146605923896,0.3797273383773258
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,5,0.00031622776601683794,2.0651798258176464,0.9788222297677747
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,6,0.00031622776601683794,2.299344069550597,0.61731256100878
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_single_hotspot,7,0.00031622776601683794,1.9694322400881357,2.3616459781210213
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,0,0.00031622776601683794,2.6028249178712173,0.48068152481103743
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,1,0.00031622776601683794,2.25917025502286,0.8148704026998519
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,2,0.00031622776601683794,2.595053312659118,0.34169483038413334
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,3,0.00031622776601683794,2.368403658245901,0.4947346268789367
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,4,0.00031622776601683794,2.334398567823883,0.515186321552725
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,5,0.00031622776601683794,3.7668121878912824,0.523833191794805
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,6,0.00031622776601683794,2.748209418113462,0.48685406076814886
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_two_hotspots,7,0.00031622776601683794,2.302538865046759,0.4222634008659379
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,0,0.00031622776601683794,2.5820696471045097,0.3504102317362061
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,1,0.00031622776601683794,2.4716817664661135,0.3760945371819056
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,2,0.00031622776601683794,2.811352054453589,0.3426335505424682
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,3,0.00031622776601683794,4.196202149690256,0.5875066904930016
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,4,0.00031622776601683794,2.7850870086428348,0.43963964997798544
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,5,0.00031622776601683794,2.2484945136776906,0.5276160318152818
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,6,0.00031622776601683794,2.2138925114620296,0.35982816106804805
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,circular_crescent,7,0.00031622776601683794,2.582878269465035,0.4077663215902865
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,0,0.00031622776601683794,1.7525652398970144,2.3046276744486267
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,1,0.00031622776601683794,2.103451179935062,1.8168196645571617
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,2,0.00031622776601683794,2.1766594412164793,0.80268291175575
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,3,0.00031622776601683794,1.9414169799123007,1.9400592331717905
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,4,0.00031622776601683794,1.880572492759464,1.2833922406347065
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,5,0.00031622776601683794,1.7392148308509858,1.7306484548887524
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,6,0.00031622776601683794,2.3369839996291284,0.9355785548420317
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_050,plunging_hotspot,7,0.00031622776601683794,2.1240367734679437,1.1723955814134266
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,0,0.00031622776601683794,1.9735663224719038,0.5978843117774665
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,1,0.00031622776601683794,2.826567254488613,0.6243718865962671
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,2,0.00031622776601683794,1.6456678205644537,1.6080785397718222
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,3,0.00031622776601683794,1.858563515088772,0.28352819358033754
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,4,0.00031622776601683794,2.2688458925642316,0.4953436941774437
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,5,0.00031622776601683794,2.1150325320475183,3.5820563198689994
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,6,0.00031622776601683794,3.191906068995084,0.1904988283961877
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_single_hotspot,7,0.00031622776601683794,1.933422819005258,0.5212041471616814
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,0,0.00031622776601683794,2.1715707752520794,0.5533256143943202
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,1,0.00031622776601683794,2.2492915353548026,0.5291491640860587
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,2,0.00031622776601683794,2.3787014481997986,0.44180103333946713
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,3,0.00031622776601683794,2.6560417589768885,0.3338621168603847
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,4,0.00031622776601683794,2.402578967045476,0.6839153829770405
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,5,0.00031622776601683794,2.4694118372569664,0.3022448935160188
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,6,0.00031622776601683794,2.43170023248328,0.39261408169178236
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_two_hotspots,7,0.00031622776601683794,1.8625521671889715,0.5595215630858229
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,0,0.00031622776601683794,2.703031227336255,0.6459864566465173
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,1,0.00031622776601683794,3.4383485816729893,0.443298354182542
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,2,0.00031622776601683794,2.6478238421518,0.4004717651920714
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,3,0.00031622776601683794,2.2715743592717015,0.31025429365761303
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,4,0.00031622776601683794,2.494725176524786,0.6221648394649746
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,5,0.00031622776601683794,2.5230364687131726,0.46277787787284724
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,6,0.00031622776601683794,2.242603346191371,0.37571405920342776
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,circular_crescent,7,0.00031622776601683794,2.451237343219759,0.3900615666856669
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,0,0.00031622776601683794,1.7889811718984245,1.2386887121703254
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,1,0.00031622776601683794,2.6193712329712944,1.3057241480666628
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,2,0.00031622776601683794,2.1543261100765996,1.2112738702687933
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,3,0.00031622776601683794,2.1762727080722284,1.1502855107998031
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,4,0.00031622776601683794,1.9837935778615323,1.0184930570379005
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,5,0.00031622776601683794,1.841879372441578,1.248150957403996
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,6,0.00031622776601683794,2.2472866580003013,0.8621452119319968
L224,RESOLVED_PHYSICAL,TSVD,100.0,structure_balanced_080,plunging_hotspot,7,0.00031622776601683794,2.7181387822101604,1.1709603002148137
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,0,0.00031622776601683794,6.497623760376951,0.39214602326122683
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,1,0.00031622776601683794,3.3877105002146455,0.36762013056387266
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,2,0.00031622776601683794,3.770016259403171,0.25720510325848944
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,3,0.00031622776601683794,3.3713779998868567,0.45029336353049615
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,4,0.00031622776601683794,9.548799792242555,0.5264135043093794
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,5,0.00031622776601683794,10.972821565037105,0.18993470921686353
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,6,0.00031622776601683794,3.18085937258655,0.41509367008982845
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,7,0.00031622776601683794,9.295795353898617,0.4133407957049811
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,0,0.00031622776601683794,4.147206128532388,0.6684440196322334
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,1,0.00031622776601683794,3.000646742727824,0.3241691031301455
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,2,0.00031622776601683794,4.162505852604077,0.359641955801095
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,3,0.00031622776601683794,2.5435598436287163,0.22698577233256295
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,4,0.00031622776601683794,5.24601045565241,0.36516544021310066
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,5,0.00031622776601683794,3.0575461319118746,0.49398777558431306
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,6,0.00031622776601683794,9.43934508103397,0.4678463981307912
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,7,0.00031622776601683794,4.341364978934127,0.43915149346339066
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,0,0.00031622776601683794,2.8944943367531337,0.30857948506259814
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,1,0.00031622776601683794,5.149678699519657,0.14435152232219264
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,2,0.00031622776601683794,3.8019269218369804,0.5299957991902576
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,3,0.00031622776601683794,3.9136753311998733,0.15849714364770845
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,4,0.00031622776601683794,4.2229615121535655,0.3183388460280845
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,5,0.00031622776601683794,1.3274169378210363,0.4359301557569204
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,6,0.00031622776601683794,4.048871290432974,0.044604890435304564
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,circular_crescent,7,0.00031622776601683794,3.296997130840066,0.38942472762169567
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,0,0.00031622776601683794,16.771775693217556,0.8767078415439717
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,1,0.00031622776601683794,20.6330397029494,0.5580501815425705
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,2,0.00031622776601683794,28.992009311922622,0.8461784897857794
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,3,0.00031622776601683794,33.33053596975796,0.9286356109246225
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,4,0.00031622776601683794,13.727599601595752,0.5925141415890558
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,5,0.00031622776601683794,9.311289068337809,0.3312631466657603
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,6,0.00031622776601683794,17.695988463466875,0.4522718301275365
L224,RESOLVED_PHYSICAL,TSVD,1000.0,constant_flux_structural,plunging_hotspot,7,0.00031622776601683794,18.16119661334725,0.5056233688882895
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,0,0.00031622776601683794,0.9689691240459657,0.2816280545621451
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,1,0.00031622776601683794,1.6728641980493162,0.6169597833472094
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,2,0.00031622776601683794,0.5835313756485714,0.5132823072441091
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,3,0.00031622776601683794,1.2279420562356274,0.43236412708413585
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,4,0.00031622776601683794,1.1557396515899163,0.15419197017748448
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,5,0.00031622776601683794,0.5221823956764265,0.4613749942595233
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,6,0.00031622776601683794,1.584530259283242,0.5514319170615797
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,7,0.00031622776601683794,0.2787917755875845,0.5153876266960643
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,0,0.00031622776601683794,1.4331520207699768,0.40800473162955947
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,1,0.00031622776601683794,1.433864760419293,0.6540382386966732
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,2,0.00031622776601683794,1.7175632232223692,0.1933731904369044
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,3,0.00031622776601683794,1.368101453209401,0.4404867530800144
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,4,0.00031622776601683794,1.5696424923959458,0.4318640678988168
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,5,0.00031622776601683794,3.16850292825659,0.4898595026169281
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,6,0.00031622776601683794,2.0419380134796628,0.4467293120089103
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,7,0.00031622776601683794,1.3206583820375348,0.4112074767107129
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,0,0.00031622776601683794,1.6857451529155112,0.2382485746795603
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,1,0.00031622776601683794,1.7185996483422379,0.3184068053514826
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,2,0.00031622776601683794,1.9069296888112728,0.27440658839091725
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,3,0.00031622776601683794,3.406242899088361,0.5460219848042349
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,4,0.00031622776601683794,2.037739730883153,0.3703556450871141
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,5,0.00031622776601683794,1.4755206118785633,0.40441124634698516
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,6,0.00031622776601683794,1.2077781618655354,0.30282667256696905
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,circular_crescent,7,0.00031622776601683794,1.5326626147363516,0.39705238814046095
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,0,0.00031622776601683794,0.3800486405609549,0.7968399966916255
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,1,0.00031622776601683794,0.5047555447663289,0.5651126680667069
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,2,0.00031622776601683794,1.3319817761766357,0.6686745052429897
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,3,0.00031622776601683794,0.6533723035973102,0.8971613655512544
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,4,0.00031622776601683794,0.6613305024849762,0.28610349178749206
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,5,0.00031622776601683794,0.7116851471647672,1.0152443984167316
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,6,0.00031622776601683794,1.3654736560287284,0.5970738240751338
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_050,plunging_hotspot,7,0.00031622776601683794,0.8520257889542859,0.5313155567570815
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,0,0.00031622776601683794,0.7793612278251292,0.1334313200526644
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,1,0.00031622776601683794,1.8405572643703523,0.5877067875348911
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,2,0.00031622776601683794,0.35999999560819873,0.5280385015916241
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,3,0.00031622776601683794,1.0474944997986309,0.11922583166954126
L224,RESOLVED_PHYSICAL,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,4,0.00031622776601683794,0.8245289924566389,0.13899597541242165
