source_class,arm,snr0,bank,family,index,draw,max_rel_error_from_age0,passes_epsilon_everywhere,pass_to_age_M
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,4,2,1.0003000513961502,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,4,3,1.0003381530348543,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,0,1.000006011940667,False,50.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,1,1.0000141086525982,False,50.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,2,1.0032002418480492,False,48.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,5,3,1.0039136427680613,False,48.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,0,0.9999765334376765,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,1,0.9999835786188233,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,2,0.9999716703584508,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,6,3,0.9999837263560497,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,0,1.0000349559366966,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,1,1.0000354217773662,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,2,1.0000414046556718,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_single_hotspot,7,3,1.0055597180829883,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,0,0.999918206451761,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,1,0.9999111539353055,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,2,0.9999233364931476,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,0,3,0.999906168424422,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,0,1.0198130322136538,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,1,1.015515528951658,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,2,1.0164395162523423,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,1,3,1.020155328333447,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,0,0.9998268908799721,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,1,0.9998618534871111,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,2,0.9998501751611324,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,2,3,0.9998347727823138,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,0,0.9997506626897057,False,36.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,1,0.9997323523288593,False,36.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,2,0.9997190468578036,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,3,3,0.9997056221412836,False,36.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,0,1.0000658773222162,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,1,1.0001089064166153,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,2,1.000098969581348,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,4,3,1.0000827635819929,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,0,0.9999013566593955,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,1,0.9999066204301729,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,2,0.9999063385625235,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,5,3,0.9999043816438338,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,0,1.0008751845087749,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,1,1.0009855834502914,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,2,1.0008514249032068,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,6,3,1.000919183058551,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,0,0.9999170767169503,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,1,0.9999161461480278,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,2,0.9999190928018307,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_two_hotspots,7,3,0.9999161238655107,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,0,0.9997319127851514,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,1,0.9997208509971829,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,2,0.9997211825213558,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,0,3,0.9997264727818456,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,0,1.0003470775995293,False,38.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,1,1.0003245269558214,False,38.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,2,1.0003291980866615,False,38.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,1,3,1.0003787502936072,False,38.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,0,1.0024437100703394,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,1,1.0069610859493674,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,2,1.011480970060575,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,2,3,1.003072881852843,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,0,0.9999873325855819,False,36.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,1,0.9999940876961828,False,36.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,2,0.9999699056651516,False,36.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,3,3,0.9999653994520208,False,36.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,0,1.0001297055907101,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,1,1.0001339422423114,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,2,1.00279208335306,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,4,3,1.0009857163872755,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,0,0.9998104606769661,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,1,0.9998169767470625,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,2,0.9998051222203548,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,5,3,0.9998097738536105,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,0,0.9998874557628484,False,52.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,1,1.0025652811791304,False,52.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,2,0.9998960069776017,False,52.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,6,3,0.9998761323968617,False,52.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,0,0.9998063925184772,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,1,0.9998375079855091,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,2,0.9998213032997187,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,circular_crescent,7,3,0.99980204193409,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,0,1.0857716313961383,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,1,1.0855293531419912,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,2,1.0877608033043416,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,0,3,1.0853546112033001,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,0,1.0184884232689229,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,1,1.0206645618181374,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,2,1.0165802238722803,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,1,3,1.0218473627073883,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,0,1.1849008247386281,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,1,1.189656376252211,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,2,1.1890663467854143,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,2,3,1.1876903691657807,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,0,1.2793367926977561,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,1,1.276353180640131,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,2,1.2750545198275902,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,3,3,1.2759048741947585,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,0,1.139926834115536,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,1,1.1431570013878274,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,2,1.1354190945704987,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,4,3,1.1407944657887839,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,0,1.000384503889708,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,1,1.0003519094851325,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,2,1.0004714304161595,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,5,3,1.0004612860688278,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,0,1.001373227723911,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,1,1.000560405588253,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,2,1.0050372282798312,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,6,3,1.0028734605251484,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,0,1.00311971543558,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,1,1.0010487494809193,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,2,1.0011558032811976,False,0.0
L224,DIRECT_PHYSICAL,100.0,constant_flux_structural,plunging_hotspot,7,3,1.0035475448991544,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,0,1.158096299111055,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,1,1.0787745618595492,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,2,1.0683436933033514,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,0,3,1.0945146573635784,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,0,0.9995045049564666,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,1,0.999440890144383,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,2,0.9993619802953237,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,1,3,0.9993723045602954,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,0,0.999459258015731,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,1,0.9993971942115202,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,2,0.9993620791817744,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,2,3,0.9993605056819789,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,0,0.9996162484394432,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,1,0.9994746698821,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,2,0.9994466911657233,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,3,3,0.9996102960508076,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,0,1.0972904123099432,False,30.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,1,1.1031683406437043,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,2,1.0909842979363582,False,32.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,4,3,1.0964319159330156,False,32.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,0,1.0000440691388741,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,1,0.9998128102561841,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,2,0.9996599151788494,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,5,3,0.9995627825133773,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,0,1.1047458092105014,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,1,1.102038939870677,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,2,1.097213143441709,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,6,3,1.1141256222917197,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,0,2.3777679358721184,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,1,3.059559634536375,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,2,2.3122278266386536,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_single_hotspot,7,3,2.149496780257829,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,0,1.0468560017969648,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,1,1.0168548359283482,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,2,1.0339297063247845,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,0,3,1.0342199558078202,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,0,1.1358543739677913,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,1,1.1876053895015153,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,2,1.1288385979040456,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,1,3,1.140614736656179,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,0,1.1322559223631572,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,1,1.1353519493469921,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,2,1.1318353288952416,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,2,3,1.1399225927585779,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,0,1.1800004679027911,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,1,1.1909270257729025,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,2,1.1872986669913745,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,3,3,1.154848517464002,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,0,0.9991357268247688,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,1,0.9991242505218224,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,2,0.9990945059139139,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,4,3,0.9991160601053327,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,0,0.9995582298315515,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,1,0.9996046650476823,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,2,0.9995731593037492,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,5,3,0.9995820544544415,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,0,0.9990130760862123,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,1,0.9989506429301351,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,2,0.9989805407434578,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,6,3,0.9989761612924815,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,0,0.9994094270917848,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,1,0.9993899246443467,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,2,0.999394917558659,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_two_hotspots,7,3,0.9995421807707229,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,0,0.9992351302914453,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,1,0.9992368701673497,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,2,0.9992372554677192,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,0,3,0.9992322907684679,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,0,0.99881755534938,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,1,0.9988152409154721,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,2,0.9988286153516199,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,1,3,0.998812055015212,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,0,0.9992106102535221,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,1,0.99918677721887,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,2,0.9991926245451868,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,2,3,0.9992269303024067,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,0,1.145831600092511,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,1,1.143137209127586,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,2,1.142935605632706,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,3,3,1.1455099395852117,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,0,0.9983019111070328,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,1,0.9982841408019459,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,2,0.9982435344712566,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,4,3,0.9983492691640479,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,0,0.999250769382713,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,1,0.9992837430025646,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,2,0.9992654566722512,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,5,3,0.999255498968625,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,0,1.0980869156348179,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,1,1.1009005838261468,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,2,1.154701765201698,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,6,3,1.117589055617201,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,0,0.9979198558952089,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,1,0.9979298607693937,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,2,0.99795123302938,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,circular_crescent,7,3,0.9979051743636728,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,0,1.8955842171959831,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,1,1.8310203475329574,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,2,1.816714624892044,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,0,3,1.7105812438410437,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,0,1.962034799197698,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,1,1.2722660327979267,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,2,1.5810538887289864,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,1,3,1.334828626489091,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,0,1.1824957458403862,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,1,1.1616379338950555,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,2,1.1462331763187195,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,2,3,1.1350523697997614,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,3,0,1.4916773921484543,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,3,1,1.7863754725274967,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,3,2,1.3187129363047285,False,0.0
L224,DIRECT_PHYSICAL,100.0,structure_balanced_050,plunging_hotspot,3,3,1.5968663188307848,False,0.0
