source_class,bank,family,split,index,content_hash,achieved_structure_fraction,level_fraction,target_structure_fraction,representation_floor,in_class_residual,reprojection_residual_relative,min_value,negative_mass_relative,achievable
L224,structure_balanced_050,circular_two_hotspots,pilot,6,3988fec04580527db6cc4de7bac4901ec6763d0392247958598df815d6165e9b,0.45387098816523247,0.8910674082817278,0.5,1.6646759024552994e-15,0.0,0.18003259348852535,0.0,0.0,False
L224,structure_balanced_050,circular_two_hotspots,pilot,7,34f449db42b2301f44d3c15511c3f5695cc1c2b1ff3921e1dbfe5307b94bb05e,0.5161950839543399,0.8564710358800068,0.5,1.3309459014179503e-15,0.0,0.17787327633610922,0.0,0.0,True
L224,structure_balanced_050,circular_crescent,selection,0,d6d7e88077989126df6d37c6a26110005a684a7a545d2b161503532c0cefa3be,0.38570673515931153,0.9226214361550162,0.5,2.231410931088869e-15,0.0,0.18913989832369024,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,selection,1,43a3f348efc21e625de4787289e27f45e3c437fe469b680cc6b7181ff37e6403,0.39445402540375984,0.9189156772211311,0.5,1.775719380690136e-15,0.0,0.18065993065803568,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,selection,2,2c11308449f559f0d2f7e6d2e3263b0f8e04951af18649df574752c03a513c62,0.44019371057196915,0.8979028328125942,0.5,2.923922163007089e-15,0.0,0.18330647786889562,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,selection,3,b77464e33ea1c8dbc2ffee3998c302fc7d7d208b0db009d5ef421cc582372b1c,0.5161915995755755,0.8564731359053878,0.5,1.4029204614132668e-15,0.0,0.1776359550424445,0.0,0.0,True
L224,structure_balanced_050,circular_crescent,selection,4,9f12c8b15db27679fdfd7875519d5777b5b23fa78459852f32fe40d5a5743ae7,0.4455421094114399,0.8952609835914913,0.5,2.705780509336431e-15,0.0,0.18590163611513202,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,selection,5,d5ab79306debdeb5bc9a560e97b1d52c3dc4a7feaaf0a94bf378e9a4db368cc9,0.5135548581462851,0.8580567625013796,0.5,2.6122755663736186e-15,0.0,0.16736566308946407,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,selection,6,d118093f2bf8adf6acf50782c8c7f56a569794df63393aec0f872d08dc2e7da5,0.4872910691553533,0.8732396085390497,0.5,1.6085888083716373e-15,0.0,0.18466294870822964,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,selection,7,9f1ef5183cb9f5cf3a034df88eea714623f19cebe9b5ba961a36d2c95a6047ef,0.5160158249764527,0.85657904969353,0.5,1.3097436071929994e-15,0.0,0.17292837822583756,0.0,0.0,True
L224,structure_balanced_050,circular_crescent,pilot,0,b80e193c6dbecd764ccefc562ac2407eb6f752e1d46f2a56c2c2c0e006394928,0.5161743968990677,0.85648350362741,0.5,1.8936260806013624e-15,0.0,0.17666981065463644,0.0,0.0,True
L224,structure_balanced_050,circular_crescent,pilot,1,8fb0857a0dd17a59678ffedcc0df112e99c5819f547a2d5dbc5f5ada7dfbcb20,0.5156178823463856,0.856818650243229,0.5,1.431738292089529e-15,0.0,0.16878126576068506,0.0,0.0,True
L224,structure_balanced_050,circular_crescent,pilot,2,e805ce9bcb53511236d5b44866294bae6abb998eef8a7714ac7c990e1fffeba3,0.5161567264583209,0.8564941527715353,0.5,1.5568640218247233e-15,0.0,0.17598430411650606,0.0,0.0,True
L224,structure_balanced_050,circular_crescent,pilot,3,c36ea2deacb66daacff9c67b0b1f6ac5c50c03d7fa87934146321a4097990b21,0.4639822993241444,0.8858444704991277,0.5,1.7253198239793239e-15,0.0,0.17824431762612392,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,pilot,4,bb0e43b1281425bdb92bbf8f6c2c0095fdd6dc91370061160a86c0ff1bdecb01,0.3833406340861794,0.923607036709014,0.5,1.6464358973904216e-15,0.0,0.18688576156058928,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,pilot,5,4795991ab9f64ecb082a8ab208c1621bed120a915ff58abb272b335aef666537,0.4897302994663238,0.8718739781554584,0.5,1.3702659999749322e-15,0.0,0.18219958083637472,0.0,0.0,False
L224,structure_balanced_050,circular_crescent,pilot,6,5fd949b4f128d8f06be1eaaf4e9486fdb575112af1ca0779b6d78ec763eebbe9,0.5146356029406841,0.8574090016939865,0.5,1.447022155069059e-15,0.0,0.16388209785363567,0.0,0.0,True
L224,structure_balanced_050,circular_crescent,pilot,7,0d9a47056fd7b6c42f141206bc97daab45c67f679c5a8ea95b2c53094dba7df6,0.4323310427119739,0.9017149602327653,0.5,2.1816131413906882e-15,0.0,0.175324632370398,0.0,0.0,False
L224,structure_balanced_050,plunging_hotspot,selection,0,3882c7fd6955c751b18c0234b807627471c03e8f5baafb1175a43ba90f0b5910,0.42660503988343274,0.9044380243809163,0.5,2.2454777222769626e-15,0.0,0.1938526884542464,-0.0006628262231930198,3.954175453681354e-05,False
L224,structure_balanced_050,plunging_hotspot,selection,1,310f3b88a4e5f63706d440ec315c75d4d334de48fa78758cabd40f18bd17ee42,0.4545950582044121,0.8906982278281051,0.5,1.4964105565053828e-15,0.0,0.19071618883107497,-0.0006968949223738733,4.047133655362779e-05,False
L224,structure_balanced_050,plunging_hotspot,selection,2,c73fa94dc8a38098553b947d43556ef29f97b668a2049e2c21921e5dac9e5a23,0.48408384874721533,0.8750216153799192,0.5,2.1552283321748714e-15,0.0,0.18434666361468155,-0.011038342717275051,0.00039189804978512183,False
L224,structure_balanced_050,plunging_hotspot,selection,3,c2e9b0f9d44ebdb5eac8f2846294c363874c5cc2a545d9620be678a4eb7485c5,0.4533560207556559,0.8913295229288646,0.5,2.1648350927108294e-15,0.0,0.19007867479233867,-0.0005046910779046161,4.448182865558704e-05,False
L224,structure_balanced_050,plunging_hotspot,selection,4,b3029a4b388e374c9b0cc38be41d9d581fb8e9708aa08b938e3d9c94067540ce,0.48131526765496263,0.8765475532577977,0.5,2.2119993777154728e-15,0.0,0.18547991180100298,-0.0011071972542925634,5.2019384526151884e-05,False
L224,structure_balanced_050,plunging_hotspot,selection,5,d2298c5734d75228559ca81067fdf9b653ea27b96d8c8ccdb30831bdf8460efd,0.5161975352696665,0.856469558467504,0.5,2.082933970504126e-15,0.0,0.18023754570690595,0.0,0.0,True
L224,structure_balanced_050,plunging_hotspot,selection,6,724aa1990fce4377a8f226805c10c9ba679a25661928a84c11d8499fd66835a1,0.4492769928823811,0.8933925137735176,0.5,1.730586671094545e-15,0.0,0.1898409914588361,-0.0006324698066099036,4.800705869795909e-05,False
L224,structure_balanced_050,plunging_hotspot,selection,7,d988ddab477af0b3a3ce54c2c008242f96cae52ae7e34d4870a8af6fa33722f5,0.44416572682279104,0.8959446451182025,0.5,1.7150919143481927e-15,0.0,0.19263377130390016,-0.0005602636548200432,3.63991819537074e-05,False
L224,structure_balanced_050,plunging_hotspot,pilot,0,adc8f5b02b75f57de772b67d536f26ecb4b8149436dc24dea4ddcd63281519db,0.45556601376071243,0.890202003539744,0.5,2.2070662900148713e-15,0.0,0.1895454804677619,-0.00025286265100618556,4.605855498809355e-05,False
L224,structure_balanced_050,plunging_hotspot,pilot,1,d15d45a6a58e45640b8150e31caf3b462e9ec5bda24f5a56c6ec3aeda00e545b,0.4606866224327627,0.8875628630759025,0.5,1.644849732572048e-15,0.0,0.18943673512377782,-0.0011118993938418692,0.00015265668759647882,False
L224,structure_balanced_050,plunging_hotspot,pilot,2,6818cb39cfe2b1c23da67a23652c488327c295f8522669fc5018e03908fa1d4a,0.5161962969000864,0.8564703048364478,0.5,1.4415717572922063e-15,0.0,0.18032023052995985,0.0,0.0,True
L224,structure_balanced_050,plunging_hotspot,pilot,3,5715efdd7eb19e2391e5e9cd423eb756a806b0dfa9cb4c9074f1d40439a3b75f,0.4544177104547237,0.890788720418645,0.5,2.0535019152144735e-15,0.0,0.19039060652057152,-0.00040819754384317536,4.2294621052209977e-05,False
L224,structure_balanced_050,plunging_hotspot,pilot,4,f446dc26e7d725b11e2d763121a1b8aa941632e1c6e4a3fda3a9568f61079fee,0.5161958460719183,0.8564705765512884,0.5,2.232582680712677e-15,0.0,0.1803700041867416,0.0,0.0,True
L224,structure_balanced_050,plunging_hotspot,pilot,5,893ee445f14e4842c27362c0e14456bf665a9f42ebaf43d46ce23dbbe7b05703,0.4358888697463034,0.9000004962394688,0.5,2.0133809667472265e-15,0.0,0.1944477680773445,-0.0003833002891224403,3.159690425528255e-05,False
L224,structure_balanced_050,plunging_hotspot,pilot,6,d034d6e5947b1916738c3cec4b62f1ad71641deb0cb2f6fd697af0df3affe90f,0.5162033275234343,0.8564660674269202,0.5,1.9599386846233815e-15,0.0,0.1794331368926219,0.0,0.0,True
L224,structure_balanced_050,plunging_hotspot,pilot,7,cf671300bfb9bba3ec59052d6011ee95682e513118e660c5fca4df3740c6e3a4,0.44594664509352017,0.8950595453542932,0.5,1.572299430332331e-15,0.0,0.192855670404912,-0.0005040861063263962,3.429259253309333e-05,False
L224,structure_balanced_080,circular_single_hotspot,selection,0,c25193757d56879a9f387cafacbf4e159444f3ccc3d4616762fcb80327015384,0.5327557871788906,0.8462690300533281,0.8,1.3214794270351e-15,0.0,0.176098720494241,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,selection,1,9ff6ba77b7de728e1e848abdc5c60ec0ae4ea446a2b605352af34d6830ce8a2f,0.3929091453882976,0.9195772960824107,0.8,2.407380604158885e-15,0.0,0.19835557353469416,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,selection,2,c374cd3a7828521ce71ba2a06d3c537915e4e4926d28f1aba4fb05af631dceea,0.7700195093535246,0.6380203407533002,0.8,1.2597361325896668e-15,0.0,0.12749578334880693,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,selection,3,56481e4f72c284a7eaf7dcaa03d89977baa9b52c0c1a0b5b2f70cb0029f7a37d,0.4200962979814465,0.9074795316822765,0.8,1.4667454182636399e-15,0.0,0.19347878605397686,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,selection,4,2e652d90e2d0f03428c096c651cb7993307129669165d7d689a69c3c5cbedf66,0.48782080324295274,0.8729437919610863,0.8,1.4630426303869386e-15,0.0,0.1815945405285498,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,selection,5,f7269295a1e1de5e515681d616c2abe667954d88a65de0bbc50fac06c3eb8193,0.5511795601605519,0.8343866564496466,0.8,1.3591999566301506e-15,0.0,0.17129356077125393,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,selection,6,14a9984f6a50cb626f9db191d716d5a9623af61d89f578430f8ed52ce05fca8f,0.4623213130371913,0.8867124694688618,0.8,2.0096635545952968e-15,0.0,0.18441111168771693,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,selection,7,8343d4c1757feddd7453dd51fd082d37cf9f8aec2d7120d4c414dbe129ed7e67,0.6352373923564372,0.7723169397029913,0.8,1.3303838561327451e-15,0.0,0.16027945263518278,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,0,4e7e15d2378ed8bc0c31e5e3c149a446f11f589dddf6f11eed9387685ca15de4,0.6363166233322511,0.7714279972045622,0.8,1.6979773147295962e-15,0.0,0.15827074504066155,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,1,d3658ebd66494b638623ddb2935f58f34f5f4babee6f008476a00e07de21d316,0.5560934204071017,0.8311197914740873,0.8,2.4341902649058867e-15,0.0,0.17088219804869445,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,2,f7a2e21722223de1b9c481affb1bc0a080def311cf3ccefa8072538aa27371f3,0.431036481360271,0.9023345010230722,0.8,1.0657274155696827e-15,0.0,0.19179789011686488,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,3,a8fca7b56ef8dc550ac9034a17dfa1ca29bbddadabe874fd091cab73ba0182d6,0.6765145375854331,0.7364292772802883,0.8,1.4888950259819109e-15,0.0,0.15175091937880666,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,4,a7f9292fa3a91079ab76e0cb21ea246b56c495020b34fb17ae28dc2c06f4c605,0.4679899186813346,0.8837338038191352,0.8,1.4850452712056607e-15,0.0,0.18538497009391205,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,5,194c013eccc6f6074c48aef425797bb8a723d6ec7c5b546fc7f8ea62611e5c00,0.45532120406503085,0.8903272438428302,0.8,1.4099469991507032e-15,0.0,0.1907669464235399,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,6,7bcab9a154d63708123f1f8e66cc1ec03aed8daa8ea4b8486953e36c69a7bbbd,0.5937051022796579,0.8046827023908871,0.8,1.9239676947242284e-15,0.0,0.1637967421791821,0.0,0.0,False
L224,structure_balanced_080,circular_single_hotspot,pilot,7,a933fda37b87bd4f1b5de5a2e7acf38f33362793a5ba81c647b664a8f23ba27c,0.4629160448365134,0.8864021296414619,0.8,1.3915198413370899e-15,0.0,0.19053085722507052,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,selection,0,73ad06f620f7c2a5598d17a4d1e960f63d1e0e8ab37a91130e50cd32bf3a1c0f,0.4315092538910925,0.9021085099955286,0.8,1.9286691620341622e-15,0.0,0.18264735640831567,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,selection,1,8a7484bf8d846c4f865cffca5b98f1f493134a182cc6224589600f6332fc735c,0.5684494182203735,0.8227182135609488,0.8,1.4907298805964077e-15,0.0,0.1678369421187078,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,selection,2,60111d0e51bdd5161060d941b39f89b89289d1bdf4aac36428262f6253a6b494,0.4309173417810257,0.9023914031906414,0.8,2.178638762054208e-15,0.0,0.18762655299267483,-0.0255865522362293,0.001110418138840379,False
L224,structure_balanced_080,circular_two_hotspots,selection,3,aecef2b0964cf79a49f143787fe24cfd9404371aab00670fa17b3e838605ceb5,0.5134816148480172,0.8581005950429544,0.8,1.4602605602655332e-15,0.0,0.1732467666899807,-0.0009464733258247242,2.8013497485590826e-05,False
L224,structure_balanced_080,circular_two_hotspots,selection,4,78bed1275f067d6be54eea71b980fa2fe4bc9e238a8f1a632068376a679ef3bc,0.6386323040515999,0.7695120403357864,0.8,1.3410666354104113e-15,0.0,0.15814438016635726,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,selection,5,17ca5e99aa3ce44af0cea2449966dfbbd3b514abb2e8f9aebc3f7d81f87349cf,0.5241610090144838,0.8516191852165604,0.8,1.4432184171876204e-15,0.0,0.17664982677530053,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,selection,6,d30ae8e030abc9175df3a40d286fe0717be53e4c5e2741ce3bfad1f96bb443f9,0.5679921636780091,0.8230339616324309,0.8,1.2402390881608556e-15,0.0,0.17059499801417924,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,selection,7,f979ad7e55074aded3ca393cede929f580134276290026da6bb5cf1b45a176ea,0.5804633522468423,0.8142863726591267,0.8,1.1998246722042272e-15,0.0,0.16604581681386468,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,0,ca1e792765b8e41c60e57c54e539278192ffd8ffa2f6fa7513c00cd46e180f4d,0.4725023354497563,0.881329417978616,0.8,1.729528017275533e-15,0.0,0.18414737614968513,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,1,952cf7bab326d32fb8b80c1d31602fce0f1c7233956afd624d290941fb96f948,0.6775581109448021,0.7354692422480434,0.8,1.1843928575458342e-15,0.0,0.14604435917864889,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,2,b826c5baa8eb40d0817e57377724633118c3e889c49725077395268af6222d79,0.5756660157130613,0.8176849260889242,0.8,1.1941989424364761e-15,0.0,0.16804259439619418,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,3,b02a0a600fdd9176c59912a79c07388bae7c826315c70ee103b2e16f42a4b161,0.5652623782276509,0.8249111732546845,0.8,1.4400091268919189e-15,0.0,0.1679704734351113,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,4,00586535f90caff51af56f71d333722e7995182b2570bf6ebafe12553b81b353,0.4974263805174211,0.8675061936178541,0.8,1.4938597928122996e-15,0.0,0.17802781544665666,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,5,4eed23acfe58dc64ff27c26566932155b3bb3edf2c3a9c5f92e8c03442e3e9fb,0.5967648624301755,0.8024161632025453,0.8,1.4146336039899248e-15,0.0,0.1609399498065113,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,6,4d9e6c4b1e6d7b2632b771a3cae9df78abe6a3685e0af7fe26fae7d12e5b845a,0.5217293422415901,0.8531110674725523,0.8,1.3572026254268017e-15,0.0,0.1801976932938508,0.0,0.0,False
L224,structure_balanced_080,circular_two_hotspots,pilot,7,20da01f032800c721125696ab5f9fc615ff778418790dd753c54a984f6f4b351,0.5315545144732874,0.8470240835673255,0.8,1.489967392091041e-15,0.0,0.17849510883538178,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,0,f4b92a24849043a257f022a59b64fce8641a67fe5602fb1bad437a4a875896f5,0.6047936443708377,0.7963822246438206,0.8,1.6499044729812233e-15,0.0,0.1645984653164224,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,1,e51159c34c933ff8b88b15c92796b8f1147854656fdeb89215404a7a3bc9ecaf,0.4130310953826126,0.910716923224247,0.8,1.8687149392624973e-15,0.0,0.18449341565784572,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,2,ffe978b66c0e8835c7ec805724fd07a693179f9d3a038c0374c5a938b9277b10,0.5274633638481205,0.8495777773682791,0.8,2.0121503012878696e-15,0.0,0.17126716989566423,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,3,b9514370fb25437671d188ef3770a554082db0c0e7d1ee2f9caceb73f367ec1d,0.4465881236285779,0.8947396536612793,0.8,1.6142288123457353e-15,0.0,0.18553902360308905,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,4,5bcbe84186a451265040357e2d1c72604125692ee16d54b608fcea87a57df2f4,0.5678192825618741,0.8231532435403013,0.8,1.540283434766411e-15,0.0,0.16015488467710073,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,5,4bf274a7cf7218e25c3010fbb1d46aadb98bb3edc778a3e83e43060187132bd8,0.6545572298792746,0.7560124554613968,0.8,1.5945521591250594e-15,0.0,0.14973263441893506,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,6,9c066788c51c46bfb0b82e224ea2c3e89ef5ab8e3f2c3e82bac1fd9ced0eb104,0.499788497423491,0.8661474804230335,0.8,1.7772364287915518e-15,0.0,0.17621698774657515,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,selection,7,cf3ec5f7d7356af0cf7a37f79bd3aff7d9646d7d4c511d961fe2b1dba9077ef0,0.4897727133022425,0.8718501530105729,0.8,1.583359854692299e-15,0.0,0.18288620411382994,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,0,c7040728e759caa773859ea99723b5def4c38b014cc1674f78c280f57586c8b1,0.3823104343868932,0.9240339451334594,0.8,1.608627201238353e-15,0.0,0.18420793831207802,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,1,2f6fcf5ef6a94a7c67eab29064ba4537f7e3756e6e0b9a0a26d2fb7c40ea9762,0.48872892320415623,0.87243569368963,0.8,2.88120117204204e-15,0.0,0.17368502761570642,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,2,1e8947506c8e25d545545a1babeff1774beaa1c0f11d360ac07117ee64ebe065,0.47133544228486796,0.8819540242246916,0.8,1.972409269152304e-15,0.0,0.17723876974168498,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,3,f6cc5e1048820352d83075da23e373173f1e1c87d6b5df8ac01051ec6a5c80ed,0.6039127769958513,0.7970504110664263,0.8,1.907949299878079e-15,0.0,0.1566297419094856,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,4,4185c0b2b61aa62179cc2bd8a0f52e781ce2b346751542e5f7ff5564f2985289,0.39255825232201336,0.9197271435234944,0.8,1.6692123324766215e-15,0.0,0.18790267270772593,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,5,466cee803d07a58e0edaa2ae790e427a8fd134874ac27532ebea20741f433168,0.4742400091959568,0.880395600669278,0.8,1.4676807397318416e-15,0.0,0.18633989688495134,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,6,8f39a355411f43139199ce4c486086d7e53b9520a491b9639ad77cdf88a18a52,0.6257016921423699,0.7800624285595191,0.8,1.7795936186164267e-15,0.0,0.15608698719715014,0.0,0.0,False
L224,structure_balanced_080,circular_crescent,pilot,7,8a54705b823ffdb75a9e8eca4f0d26ecd0632b87ce5663f3f9881f534a811165,0.5779290757880767,0.8160869949697395,0.8,1.5877887560671747e-15,0.0,0.1614540513791898,0.0,0.0,False
L224,structure_balanced_080,plunging_hotspot,selection,0,4fc10e712c023ac6fe982c4e4776b23e64a10d1086c5d276b9522e5757bea204,0.4463107327071385,0.8948780530722703,0.8,2.2065926671714116e-15,0.0,0.19141727872442568,-0.0003656636534225058,4.152884853595283e-05,False
L224,structure_balanced_080,plunging_hotspot,selection,1,9373a1d8feaf44be7deaf64d6679dfcfe8c55894bfac4805d1bb1bb8a53647e3,0.45578393087389624,0.8900904495370903,0.8,1.4830354962489147e-15,0.0,0.18923687881043055,-0.0009674047949206792,4.684697402641846e-05,False
L224,structure_balanced_080,plunging_hotspot,selection,2,648f531f6b12a83034bb6f02910ba2eb0bf9cff8ff48133913977dc917627fac,0.4548656213620009,0.8905600858465198,0.8,2.0777403089311365e-15,0.0,0.18885811193302005,-0.00037330707494970705,4.993970328695057e-05,False
L224,structure_balanced_080,plunging_hotspot,selection,3,8cbf2596725e80267ace580a3898f10f8de6ba064e1b589b96b6f939f2b0d4d7,0.5391435427871742,0.842213892233377,0.8,1.3034255036513535e-15,0.0,0.18038213624394248,-0.0005004924713827045,3.988425652391609e-05,False
L224,structure_balanced_080,plunging_hotspot,selection,4,5c478644f6b0212f2d024ccd0ff5497aacc533285abacce40a4b2d1333a37443,0.468363601502177,0.883535815226474,0.8,1.5192344942123246e-15,0.0,0.18776691592658717,-0.00035019487070889866,4.7869805614751354e-05,False
L224,structure_balanced_080,plunging_hotspot,selection,5,4faa7a021cdaf5fd9ff9e5797004563f1c02864dac541233b81a0a43f21538f4,0.47123062643799746,0.882010032089688,0.8,1.9788151352539128e-15,0.0,0.18748836596571114,-0.004151720962415192,0.0002875504721279988,False
L224,structure_balanced_080,plunging_hotspot,selection,6,c048c3003722e7b106053d09bbbc621eafab8c3206e6cb5884611a7f6d2a5831,0.41811904018293283,0.9083922436021253,0.8,2.280597544917714e-15,0.0,0.19604936102786977,-0.00027682634311697974,3.2614464182949534e-05,False
L224,structure_balanced_080,plunging_hotspot,selection,7,7431493fe95e0dc5f9712e58cc1ccd9e0afe70fd28baa7f5845875fbec18c023,0.443651519754722,0.896199380171246,0.8,2.0212318849326447e-15,0.0,0.19201809908554845,0.0,0.0,False
L224,structure_balanced_080,plunging_hotspot,pilot,0,c9fe7997edb9cd914b2fefa9a8ba127829464abd7cf911e0bf7d2c5379cde5e1,0.49788592262429265,0.8672425312751658,0.8,1.962668691572005e-15,0.0,0.18284616869283024,-0.0004341462391975564,5.5431328882250066e-05,False
L224,structure_balanced_080,plunging_hotspot,pilot,1,c06465bb5f9078931e6db9624df8b553ff40404846110abcc8c131a3110a6649,0.47170040026567744,0.8817588856309868,0.8,1.8613166110583195e-15,0.0,0.18803399266530066,-0.004765293855043927,0.0004228000983270813,False
L224,structure_balanced_080,plunging_hotspot,pilot,2,944f072e60d0d580a73cfb3d9fee403870cd3d4a1b0f00019ec3ad756d4cf432,0.5657358852246619,0.8245865073896542,0.8,1.3995387758638274e-15,0.0,0.1727753965173415,-0.0006477026143539306,6.011672267062191e-05,False
L224,structure_balanced_080,plunging_hotspot,pilot,3,5df1a5d19dee2f8bae3ed13535c3276c3a1abbb654067fa13a5e70e3b7591de7,0.4266127583213158,0.9044343837103268,0.8,1.9741373149078223e-15,0.0,0.19515351056032193,-0.00044009790091879245,3.285032421575937e-05,False
L224,structure_balanced_080,plunging_hotspot,pilot,4,c7bd3e1a04fe744ccfa18b3a4a3b13e3fce34dbd9dbc6b35448421bf0969b2c1,0.5268685066250651,0.8499468081748844,0.8,1.5902833563997176e-15,0.0,0.18083045512953966,-0.00046337351467928074,4.6225360663682586e-05,False
L224,structure_balanced_080,plunging_hotspot,pilot,5,a64ac8f74690591d60e7a32855972fc694e19b2a768456f091aac9ce6942c61a,0.4531422582821423,0.891438216456396,0.8,1.7869443546294703e-15,0.0,0.1912847071430815,-0.00044045936985763587,3.83494569250597e-05,False
L224,structure_balanced_080,plunging_hotspot,pilot,6,fa531b75c33ca016b47ca91857c27e36e0b0837127204a840a562a1fc98ede1f,0.5114891686391967,0.8592897243449286,0.8,1.9425276960679418e-15,0.0,0.18019464788993372,-0.001163387375852019,6.0601372068656895e-05,False
L224,structure_balanced_080,plunging_hotspot,pilot,7,482fffdb8da19d1831cce0330d71c4cedf35c113ab282381035393e85fe48b80,0.5937956128011096,0.8046159147184169,0.8,1.7980683704934305e-15,0.0,0.17269174757459596,-0.0005698749899661641,3.7430086701470465e-05,False
